date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2025-01-12 00:00:00,100.21,120.0,100.76,108.7,108.7,108.85,108.85,50.7,50.7,50.7
2025-01-12 01:00:00,72.49,115.67,115.67,89.74,89.74,87.49,87.49,71.8,71.8,71.8
2025-01-12 02:00:00,72.0,103.9,72.0,92.28,92.28,93.94,93.94,101.4,101.4,101.4
2025-01-12 03:00:00,81.81,97.75,81.81,88.45,88.45,90.49,90.49,36.8,36.8,36.8
2025-01-12 04:00:00,75.64,89.88,80.93,77.66,77.66,77.66,77.66,14.6,14.6,14.6
2025-01-12 05:00:00,70.0,87.7,75.4,73.05,73.05,72.58,72.68,74.2,74.2,74.2
2025-01-12 06:00:00,75.53,97.93,75.53,89.11,89.11,81.53,84.19,135.1,135.1,135.1
2025-01-12 07:00:00,95.0,109.31,95.0,102.27,102.27,101.24,101.17,46.1,46.1,46.1
2025-01-12 08:00:00,96.24,115.14,96.24,104.48,104.48,96.24,97.36,39.2,39.2,39.2
2025-01-12 09:00:00,107.01,115.0,107.01,113.32,113.32,114.52,113.13,111.3,111.3,111.3
2025-01-12 10:00:00,98.71,112.0,98.71,105.01,105.01,98.71,104.82,58.6,58.6,58.6
2025-01-12 11:00:00,90.0,119.6,90.0,111.11,111.11,109.07,111.49,248.2,248.2,248.2
2025-01-12 12:00:00,75.0,107.24,75.0,92.62,92.62,78.13,92.62,67.1,67.1,67.1
2025-01-12 13:00:00,80.94,100.4,100.4,88.39,88.39,85.28,85.28,48.2,48.2,48.2
2025-01-12 14:00:00,83.97,110.59,91.69,93.21,93.21,91.69,90.14,95.0,95.0,95.0
2025-01-12 15:00:00,100.0,121.9,103.04,102.2,102.2,102.59,102.07,91.4,91.4,91.4
2025-01-12 16:00:00,112.67,139.33,125.0,120.85,120.85,124.8,122.46,112.6,112.6,112.6
2025-01-12 17:00:00,116.51,154.96,127.6,128.65,128.65,128.94,132.33,51.9,51.9,51.9
2025-01-12 18:00:00,130.68,160.48,131.64,140.19,140.19,135.64,140.71,39.0,39.0,39.0
2025-01-12 19:00:00,128.31,169.08,131.3,134.64,134.64,133.68,136.59,66.5,66.5,66.5
2025-01-12 20:00:00,123.77,150.8,123.77,132.91,132.91,125.09,132.43,50.1,50.1,50.1
2025-01-12 21:00:00,120.0,135.0,135.0,126.34,126.34,126.44,126.03,60.8,60.8,60.8
2025-01-12 22:00:00,104.5,145.0,145.0,122.15,122.15,104.5,119.51,66.6,66.6,66.6
2025-01-12 23:00:00,107.68,128.67,107.68,115.61,115.61,107.68,112.52,83.3,83.3,83.3
2025-01-13 00:00:00,111.64,118.41,118.41,113.52,113.52,113.93,113.93,88.4,88.4,88.4
2025-01-13 01:00:00,103.53,115.05,108.24,110.42,110.42,110.42,110.42,106.5,106.5,106.5
2025-01-13 02:00:00,89.11,121.0,121.0,104.13,104.13,89.32,96.94,88.6,88.6,88.6
2025-01-13 03:00:00,90.09,120.62,113.86,107.05,107.05,102.89,102.89,60.5,60.5,60.5
2025-01-13 04:00:00,87.17,119.89,87.17,102.94,102.94,87.17,94.97,84.9,84.9,84.9
2025-01-13 05:00:00,109.43,127.77,113.45,114.41,114.41,114.41,114.41,54.9,54.9,54.9
2025-01-13 06:00:00,80.0,162.2,80.0,139.09,139.09,114.78,114.78,36.4,36.4,36.4
2025-01-13 07:00:00,147.57,197.99,182.0,179.34,179.34,166.68,166.89,40.8,40.8,40.8
2025-01-13 08:00:00,100.0,300.0,100.0,201.25,201.25,238.4,217.87,486.6,486.6,486.6
2025-01-13 09:00:00,127.0,296.0,127.0,166.34,166.34,221.08,191.83,203.2,203.2,203.2
2025-01-13 10:00:00,100.0,190.0,100.0,132.31,132.31,139.02,137.54,140.5,140.5,140.5
2025-01-13 11:00:00,115.0,145.0,145.0,125.68,125.68,128.48,125.0,127.7,127.7,127.7
2025-01-13 12:00:00,101.0,149.12,149.12,118.3,118.3,112.56,118.11,251.9,251.9,251.9
2025-01-13 13:00:00,50.0,130.0,107.0,115.03,115.03,124.14,120.59,203.8,203.8,203.8
2025-01-13 14:00:00,90.0,155.0,90.0,125.06,125.06,138.91,126.86,227.2,227.2,227.2
2025-01-13 15:00:00,50.0,144.45,50.0,118.54,118.54,140.88,128.03,134.9,134.9,134.9
2025-01-13 16:00:00,136.5,165.0,165.0,153.1,153.1,160.82,153.76,55.4,55.4,55.4
2025-01-13 17:00:00,148.97,171.0,148.97,163.69,163.69,163.28,163.28,36.1,36.1,36.1
2025-01-13 18:00:00,156.26,200.0,191.61,175.72,175.72,178.02,178.02,57.3,57.3,57.3
2025-01-13 19:00:00,158.33,183.55,167.14,167.69,167.69,167.14,168.71,52.6,52.6,52.6
2025-01-13 20:00:00,133.5,170.0,133.5,155.12,155.12,156.09,156.09,30.5,30.5,30.5
2025-01-13 21:00:00,129.59,167.85,153.49,151.13,151.13,153.49,150.9,179.3,179.3,179.3
2025-01-13 22:00:00,125.11,149.01,149.01,137.48,137.48,128.89,128.89,53.7,53.7,53.7
2025-01-13 23:00:00,117.15,142.25,142.25,127.61,127.61,125.43,125.43,155.2,155.2,155.2
2025-01-14 00:00:00,101.07,139.27,101.07,126.44,126.44,138.13,129.77,34.5,34.5,34.5
2025-01-14 01:00:00,108.36,135.99,135.99,135.04,135.04,135.99,135.04,34.2,34.2,34.2
2025-01-14 02:00:00,108.56,136.82,136.82,127.23,127.23,136.82,128.83,41.5,41.5,41.5
2025-01-14 03:00:00,93.4,135.2,135.2,116.84,116.84,129.01,118.21,52.6,52.6,52.6
2025-01-14 04:00:00,95.5,132.09,132.09,108.03,108.03,129.21,125.05,102.5,102.5,102.5
2025-01-14 05:00:00,92.3,147.71,147.71,139.54,139.54,121.26,121.26,34.0,34.0,34.0
2025-01-14 06:00:00,123.66,151.0,151.0,143.58,143.58,139.53,139.43,41.1,41.1,41.1
2025-01-14 07:00:00,159.0,195.48,190.47,172.23,172.23,176.47,176.47,194.9,194.9,194.9
2025-01-14 08:00:00,185.22,230.0,208.12,216.66,216.66,225.21,218.52,24.0,24.0,24.0
2025-01-14 09:00:00,115.0,172.86,140.0,156.62,156.62,158.88,154.95,96.3,96.3,96.3
2025-01-14 10:00:00,112.0,169.9,119.57,152.79,152.79,151.95,154.21,151.6,151.6,151.6
2025-01-14 11:00:00,109.0,143.4,125.0,119.33,119.33,127.13,121.21,223.9,223.9,223.9
2025-01-14 12:00:00,113.67,134.0,120.0,120.88,120.88,127.53,124.98,187.4,187.4,187.4
2025-01-14 13:00:00,87.0,139.0,130.0,117.08,117.08,120.77,114.1,196.8,196.8,196.8
2025-01-14 14:00:00,108.28,143.94,121.0,121.47,121.47,130.95,120.81,345.3,345.3,345.3
2025-01-14 15:00:00,120.0,155.01,142.0,131.44,131.44,127.0,130.8,230.1,230.1,230.1
2025-01-14 16:00:00,124.1,170.0,164.0,150.79,150.79,167.31,147.55,207.4,207.4,207.4
2025-01-14 17:00:00,146.0,195.84,172.0,165.5,165.5,172.41,160.46,160.9,160.9,160.9
2025-01-14 18:00:00,166.5,201.0,180.0,185.69,185.69,180.06,180.06,151.5,151.5,151.5
2025-01-14 19:00:00,160.85,196.7,160.85,182.69,182.69,170.38,172.64,199.2,199.2,199.2
2025-01-14 20:00:00,126.55,169.0,148.28,155.95,155.95,156.88,156.88,155.5,155.5,155.5
2025-01-14 21:00:00,120.61,160.97,136.65,143.96,143.96,137.61,142.39,148.6,148.6,148.6
2025-01-14 22:00:00,121.68,153.86,123.64,138.43,138.43,136.6,136.6,79.3,79.3,79.3
2025-01-14 23:00:00,117.0,145.0,145.0,125.8,125.8,135.3,133.76,207.4,207.4,207.4
2025-01-15 00:00:00,111.1,173.19,131.13,130.64,130.64,130.14,127.38,44.2,44.2,44.2
2025-01-15 01:00:00,105.1,168.11,130.11,124.87,124.87,118.94,118.94,32.1,32.1,32.1
2025-01-15 02:00:00,115.07,165.07,138.97,127.15,127.15,122.06,122.06,27.9,27.9,27.9
2025-01-15 03:00:00,104.43,162.96,130.86,125.87,125.87,119.91,119.91,29.9,29.9,29.9
2025-01-15 04:00:00,102.15,165.79,139.69,122.63,122.63,127.13,116.04,48.6,48.6,48.6
2025-01-15 05:00:00,104.79,174.56,112.28,135.74,135.74,135.74,135.74,25.9,25.9,25.9
2025-01-15 06:00:00,113.75,206.61,133.71,141.91,141.91,133.71,131.37,46.8,46.8,46.8
2025-01-15 07:00:00,190.0,246.22,190.0,208.66,208.66,208.66,208.66,12.8,12.8,12.8
