date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-10-21 00:00:00,-13.97,5.98,5.98,-6.0,-6.0,-6.0,-6.0,29.6,29.6,29.6
2024-10-21 01:00:00,-24.57,12.68,12.68,-5.56,-5.56,4.04,-5.59,40.7,40.7,40.7
2024-10-21 02:00:00,-30.8,12.2,12.2,-5.81,-5.81,11.9,-5.37,39.2,39.2,39.2
2024-10-21 03:00:00,-29.35,8.01,8.01,-13.71,-13.71,-18.6,-18.6,32.5,32.5,32.5
2024-10-21 04:00:00,-20.12,20.0,10.97,-7.62,-7.62,-10.33,-10.33,34.5,34.5,34.5
2024-10-21 05:00:00,1.93,43.56,43.56,26.35,26.35,29.54,29.54,105.7,105.7,105.7
2024-10-21 06:00:00,58.12,75.0,75.0,71.46,71.46,71.96,71.96,67.7,67.7,67.7
2024-10-21 07:00:00,75.08,105.58,89.0,97.36,97.36,97.73,95.66,53.8,53.8,53.8
2024-10-21 08:00:00,103.07,117.0,111.87,112.96,112.96,111.38,109.36,59.3,59.3,59.3
2024-10-21 09:00:00,94.57,197.9,109.87,117.34,117.34,117.34,117.34,61.4,61.4,61.4
2024-10-21 10:00:00,20.0,96.69,20.0,58.86,58.86,86.23,86.18,94.5,94.5,94.5
2024-10-21 11:00:00,20.0,85.51,20.0,61.03,61.03,78.32,76.19,153.1,153.1,153.1
2024-10-21 12:00:00,55.1,92.45,80.0,73.23,73.23,75.03,74.29,231.5,231.5,231.5
2024-10-21 13:00:00,73.0,94.0,82.0,85.5,85.5,88.24,86.82,240.1,240.1,240.1
2024-10-21 14:00:00,67.78,91.5,67.78,78.48,78.48,76.06,79.24,229.5,229.5,229.5
2024-10-21 15:00:00,74.0,98.31,74.0,83.03,83.03,75.76,79.8,178.2,178.2,178.2
2024-10-21 16:00:00,85.0,108.65,94.0,102.45,102.45,106.19,99.35,233.3,233.3,233.3
2024-10-21 17:00:00,86.0,155.0,86.0,112.93,112.93,143.69,119.66,128.3,128.3,128.3
2024-10-21 18:00:00,108.43,180.0,110.0,127.2,127.2,111.1,133.04,144.6,144.6,144.6
2024-10-21 19:00:00,107.24,188.69,107.24,158.33,158.33,144.01,144.01,87.8,87.8,87.8
2024-10-21 20:00:00,86.14,119.0,119.0,102.88,102.88,102.88,102.88,36.5,36.5,36.5
2024-10-21 21:00:00,89.52,113.82,113.82,102.94,102.94,113.82,106.89,242.5,242.5,242.5
2024-10-21 22:00:00,83.73,105.0,105.0,99.14,99.14,105.0,104.4,75.5,75.5,75.5
2024-10-21 23:00:00,73.6,104.0,104.0,86.86,86.86,100.6,95.51,103.4,103.4,103.4
2024-10-22 00:00:00,83.78,86.98,85.38,84.49,84.49,84.49,84.49,15.9,15.9,15.9
2024-10-22 01:00:00,83.03,83.83,83.83,83.43,83.03,83.03,83.03,6.0,6.0,6.0
2024-10-22 02:00:00,64.74,81.72,71.12,76.79,76.79,76.79,76.79,10.4,10.4,10.4
2024-10-22 03:00:00,78.42,95.3,95.3,79.02,79.42,79.42,79.42,2.8,2.8,2.8
