date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-12-07 00:00:00,0.0,0.0,0.0,0.0,51.92,0.0,0.0,0.0
2024-12-07 01:00:00,44.0,49.96,44.0,47.15,48.87,2.8,2.8,2.8
2024-12-07 02:00:00,42.0,44.7,42.0,43.62,43.62,10.5,10.5,10.5
2024-12-07 03:00:00,42.91,56.34,43.1,49.35,49.35,18.2,18.2,18.2
2024-12-07 04:00:00,37.84,53.03,39.01,42.29,42.29,62.4,32.8,47.6
2024-12-07 05:00:00,26.99,42.31,41.41,36.06,36.06,82.6,82.6,82.6
2024-12-07 06:00:00,32.02,51.82,51.7,41.89,41.89,50.5,58.2,54.4
2024-12-07 07:00:00,32.5,58.69,58.69,39.97,39.97,20.2,21.0,20.6
2024-12-07 08:00:00,28.93,46.01,42.18,36.29,36.29,49.1,19.1,34.1
2024-12-07 09:00:00,29.63,41.02,33.0,33.62,33.62,69.7,20.4,45.1
2024-12-07 10:00:00,26.17,39.49,33.01,29.72,29.72,61.5,21.5,41.5
2024-12-07 11:00:00,23.46,38.98,33.22,30.92,30.92,71.4,31.4,51.4
2024-12-07 12:00:00,24.18,41.69,31.31,31.87,31.87,95.0,141.0,118.0
2024-12-07 13:00:00,29.61,43.5,33.96,33.77,33.77,66.1,17.5,41.8
2024-12-07 14:00:00,30.01,43.97,30.6,37.07,37.07,90.0,38.0,64.0
2024-12-07 15:00:00,32.95,53.8,35.02,39.68,39.68,43.4,18.6,31.0
2024-12-07 16:00:00,36.1,49.0,38.17,44.11,44.11,23.7,19.2,21.5
2024-12-07 17:00:00,43.1,58.65,45.77,49.87,49.87,24.2,24.2,24.2
2024-12-07 18:00:00,52.8,53.0,52.95,52.95,52.95,3.0,3.0,3.0
2024-12-07 19:00:00,0.0,0.0,0.0,0.0,55.37,0.0,0.0,0.0
2024-12-07 20:00:00,0.0,0.0,0.0,0.0,52.09,0.0,0.0,0.0
2024-12-07 21:00:00,0.0,0.0,0.0,0.0,51.96,0.0,0.0,0.0
2024-12-07 22:00:00,46.49,54.6,49.98,52.11,53.57,1.0,2.0,1.5
2024-12-07 23:00:00,0.0,0.0,0.0,0.0,44.83,0.0,0.0,0.0
2024-12-08 00:00:00,43.1,73.4,44.25,51.51,51.51,27.1,27.1,27.1
2024-12-08 01:00:00,44.55,71.88,48.0,59.55,59.55,65.4,65.4,65.4
2024-12-08 02:00:00,44.73,71.42,59.0,62.04,62.04,30.0,40.0,35.0
2024-12-08 03:00:00,39.63,48.38,40.79,44.35,44.35,19.0,20.0,19.5
2024-12-08 04:00:00,39.27,67.25,42.0,46.2,46.2,34.5,19.0,26.8
2024-12-08 05:00:00,28.0,71.72,30.4,43.92,43.92,120.9,86.9,103.9
2024-12-08 06:00:00,32.78,71.51,33.76,45.47,45.47,97.4,72.4,84.9
2024-12-08 07:00:00,25.0,72.48,27.48,44.16,44.16,154.3,102.2,128.3
2024-12-08 08:00:00,30.95,73.35,33.78,37.5,37.5,103.1,67.5,85.3
2024-12-08 09:00:00,40.13,84.13,46.31,60.08,60.08,27.1,27.1,27.1
2024-12-08 10:00:00,58.09,91.4,63.99,71.7,71.7,33.7,74.8,54.3
2024-12-08 11:00:00,55.0,91.51,59.76,74.5,74.5,20.9,28.1,24.5
2024-12-08 12:00:00,53.46,74.9,53.46,66.03,66.03,15.1,24.4,19.8
2024-12-08 13:00:00,59.5,61.7,59.5,60.6,63.07,0.5,0.5,0.5
2024-12-08 14:00:00,60.08,75.88,69.5,66.65,66.65,5.0,5.0,5.0
2024-12-08 15:00:00,48.5,72.75,56.33,61.41,61.41,87.5,67.5,77.5
2024-12-08 16:00:00,55.83,82.07,60.0,68.64,68.64,138.6,108.6,123.6
2024-12-08 17:00:00,55.13,67.37,55.13,61.95,61.95,15.9,18.5,17.2
2024-12-08 18:00:00,42.8,72.95,42.8,59.2,59.2,19.0,18.0,18.5
2024-12-08 19:00:00,46.01,65.63,57.62,53.63,53.63,24.0,26.5,25.3
2024-12-08 20:00:00,38.73,50.5,38.73,43.54,43.54,16.6,14.4,15.5
2024-12-08 21:00:00,44.01,48.99,47.2,46.38,46.38,27.5,16.7,22.1
2024-12-08 22:00:00,35.09,45.6,38.87,40.89,40.89,16.4,15.8,16.1
2024-12-08 23:00:00,33.15,60.98,39.16,35.66,35.66,5.2,5.2,5.2
2024-12-09 00:00:00,12.49,41.25,17.56,26.57,26.57,12.5,9.0,10.8
2024-12-09 01:00:00,5.0,30.0,8.0,10.28,10.28,63.7,10.1,36.9
2024-12-09 02:00:00,9.57,40.2,11.01,20.72,20.72,136.7,77.0,106.9
2024-12-09 03:00:00,35.03,62.45,56.3,46.69,46.69,50.8,73.8,62.3
2024-12-09 04:00:00,8.8,40.92,8.8,24.29,24.29,9.2,30.0,19.6
2024-12-09 05:00:00,20.0,24.0,20.0,22.61,22.61,56.0,0.0,28.0
2024-12-09 06:00:00,17.25,44.71,27.73,30.38,30.38,90.2,31.7,61.0
2024-12-09 07:00:00,42.14,54.13,49.79,44.97,44.97,53.1,7.1,30.1
2024-12-09 08:00:00,48.42,77.3,61.47,56.51,56.51,156.7,111.7,134.2
2024-12-09 09:00:00,43.51,59.83,46.01,50.04,50.04,98.5,64.4,81.5
2024-12-09 10:00:00,39.37,62.72,41.68,50.81,50.81,110.0,74.2,92.1
2024-12-09 11:00:00,36.95,60.64,46.0,47.99,47.99,110.0,82.9,96.5
2024-12-09 12:00:00,35.99,54.95,48.05,46.53,46.53,94.5,89.5,92.0
2024-12-09 13:00:00,41.0,71.1,41.0,56.72,56.72,142.6,101.6,122.1
2024-12-09 14:00:00,85.9,85.9,85.9,85.9,90.17,0.0,6.6,3.3
2024-12-09 15:00:00,92.92,133.33,132.4,109.47,109.47,246.8,241.8,244.3
2024-12-09 16:00:00,93.31,113.62,110.04,106.14,106.14,93.6,69.1,81.4
2024-12-09 17:00:00,105.78,121.95,121.95,117.36,117.36,30.7,70.0,50.4
2024-12-09 18:00:00,101.0,113.02,103.6,105.48,105.48,77.2,77.2,77.2
2024-12-09 19:00:00,40.0,121.5,40.0,88.03,88.03,152.5,137.5,145.0
2024-12-09 20:00:00,41.4,109.15,101.0,91.79,91.79,76.0,61.5,68.8
2024-12-09 21:00:00,73.22,91.03,83.0,84.56,84.56,115.3,100.4,107.9
2024-12-09 22:00:00,53.6,89.23,69.48,74.6,74.6,157.7,139.7,148.7
2024-12-09 23:00:00,59.65,72.0,59.65,65.87,65.87,6.3,6.3,6.3
2024-12-10 00:00:00,67.52,91.69,90.65,76.46,76.46,65.4,65.4,65.4
2024-12-10 01:00:00,63.6,79.21,64.6,66.02,66.02,6.1,6.1,6.1
2024-12-10 02:00:00,60.28,76.81,60.28,66.12,62.28,1.2,1.2,1.2
2024-12-10 03:00:00,61.3,78.88,61.3,65.86,63.3,1.8,1.8,1.8
