date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-12-05 00:00:00,103.69,117.10,109.00,111.61,111.61,111.83,805.7,487.6,646.7
2024-12-05 01:00:00,99.98,115.02,115.02,106.82,106.82,107.08,807.1,382.6,594.9
2024-12-05 02:00:00,94.98,106.99,104.03,102.27,102.27,102.26,753.0,378.4,565.7
2024-12-05 03:00:00,82.90,109.13,96.90,96.14,96.14,101.54,615.6,220.9,418.3
2024-12-05 04:00:00,71.55,102.78,90.00,90.05,90.05,95.09,737.1,237.3,487.2
2024-12-05 05:00:00,75.00,109.63,87.32,91.70,91.70,95.91,1003.5,341.6,672.6
2024-12-05 06:00:00,91.05,136.90,136.90,107.29,107.29,109.96,1280.6,564.5,922.6
2024-12-05 07:00:00,113.55,160.10,150.67,131.26,131.26,141.25,1018.8,649.3,834.1
2024-12-05 08:00:00,88.70,170.00,163.08,143.85,143.85,152.02,2040.0,1774.7,1907.4
2024-12-05 09:00:00,98.16,165.00,165.00,122.72,122.72,142.69,2314.3,1513.6,1914.0
2024-12-05 10:00:00,87.26,127.43,110.00,109.17,109.17,118.85,3031.4,1918.1,2474.8
2024-12-05 11:00:00,70.00,104.98,79.99,87.30,87.30,94.84,2537.0,881.6,1709.3
2024-12-05 12:00:00,57.04,93.98,68.01,76.48,76.48,74.37,2559.6,935.3,1747.5
2024-12-05 13:00:00,59.24,91.20,72.00,72.35,72.35,66.80,2355.4,818.6,1587.0
2024-12-05 14:00:00,40.02,85.50,52.44,55.33,55.33,46.41,2276.0,738.9,1507.5
2024-12-05 15:00:00,40.00,67.19,52.90,52.62,52.62,49.00,2213.9,698.8,1456.4
2024-12-05 16:00:00,34.00,57.10,45.93,45.83,45.83,37.24,2137.5,928.5,1533.0
2024-12-05 17:00:00,34.26,63.87,48.98,47.52,47.52,37.41,2234.4,937.2,1585.8
2024-12-05 18:00:00,28.00,56.00,44.17,42.77,42.77,39.09,1799.8,802.6,1301.2
2024-12-05 19:00:00,31.33,55.02,46.17,38.76,38.76,38.23,2463.6,993.0,1728.3
2024-12-05 20:00:00,23.00,40.02,32.00,32.21,32.21,34.89,2358.2,802.2,1580.2
2024-12-05 21:00:00,21.80,44.76,29.00,34.52,34.52,30.49,2617.3,1073.5,1845.4
2024-12-05 22:00:00,10.01,39.80,30.00,30.48,30.48,21.99,2531.7,1146.8,1839.3
2024-12-05 23:00:00,-3.90,38.10,-1.00,18.78,18.78,11.29,2654.3,1499.3,2076.8
2024-12-06 00:00:00,8.22,21.77,20.00,13.51,13.51,14.81,970.3,588.7,779.5
2024-12-06 01:00:00,1.00,14.04,12.10,7.42,7.42,8.37,752.4,544.3,648.4
2024-12-06 02:00:00,1.05,9.00,8.39,5.48,5.48,6.41,458.5,346.0,402.3
2024-12-06 03:00:00,-1.72,8.21,8.21,2.83,2.83,4.07,316.3,466.0,391.2
2024-12-06 04:00:00,0.01,12.61,12.50,5.03,5.03,8.00,638.8,730.7,684.8
2024-12-06 05:00:00,0.84,15.88,5.35,10.28,10.28,10.86,933.8,1097.1,1015.5
2024-12-06 06:00:00,28.08,64.14,44.50,49.49,49.49,52.29,1710.1,579.9,1145.0
2024-12-06 07:00:00,44.54,92.74,72.21,66.74,66.74,61.09,1566.7,557.5,1062.1
2024-12-06 08:00:00,105.13,131.54,124.10,118.40,118.40,125.46,1240.4,904.8,1072.6
2024-12-06 09:00:00,107.90,142.00,136.00,126.27,126.27,129.89,1472.4,1118.3,1295.4
2024-12-06 10:00:00,102.75,129.19,126.75,119.52,119.52,123.41,1583.8,1448.0,1515.9
2024-12-06 11:00:00,97.22,140.00,139.68,117.61,117.61,122.13,1784.6,2339.4,2062.0
2024-12-06 12:00:00,91.65,122.99,116.94,108.39,108.39,113.23,1552.7,1725.0,1638.9
2024-12-06 13:00:00,98.25,122.00,100.13,112.05,112.05,113.23,1474.6,1681.2,1577.9
