date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-10-11 00:00:00,16.53,35.98,29.50,26.19,26.19,21.20,1762.6,185.0,973.8
2024-10-11 01:00:00,9.77,36.80,31.48,26.33,26.33,25.25,1857.5,215.4,1036.5
2024-10-11 02:00:00,12.31,37.00,30.20,28.08,28.08,22.86,1786.6,146.0,966.3
2024-10-11 03:00:00,18.00,36.98,25.76,28.79,28.79,27.09,1809.4,155.4,982.4
2024-10-11 04:00:00,18.12,37.00,30.04,27.52,27.52,23.95,1940.8,325.2,1133.0
2024-10-11 05:00:00,11.81,37.34,36.00,26.43,26.43,24.80,2106.7,455.0,1280.9
2024-10-11 06:00:00,25.47,42.35,39.62,35.77,35.77,33.30,1692.9,366.4,1029.7
2024-10-11 07:00:00,34.60,58.58,34.60,48.42,48.42,38.59,1930.4,481.4,1205.9
2024-10-11 08:00:00,50.50,139.40,100.00,71.27,71.27,72.74,1923.3,535.4,1229.4
2024-10-11 09:00:00,37.22,104.99,104.99,56.39,56.39,70.11,2078.8,741.8,1410.3
2024-10-11 10:00:00,37.05,86.97,54.32,52.00,52.00,71.58,2014.2,511.7,1263.0
2024-10-11 11:00:00,36.01,66.71,47.00,44.74,44.74,54.01,2009.8,512.5,1261.2
2024-10-11 12:00:00,31.19,55.00,54.85,41.60,41.60,47.55,2081.8,437.0,1259.4
2024-10-11 13:00:00,30.01,49.38,44.69,39.01,39.01,45.51,1912.3,293.0,1102.7
2024-10-11 14:00:00,31.44,50.01,40.02,37.69,37.69,43.12,1639.5,255.4,947.5
2024-10-11 15:00:00,29.97,50.96,43.05,38.23,38.23,44.83,1559.3,197.2,878.3
2024-10-11 16:00:00,20.18,60.69,38.40,34.77,34.77,40.54,1855.6,298.5,1077.1
2024-10-11 17:00:00,67.48,112.00,108.53,87.84,87.84,105.57,1225.6,352.9,789.3
2024-10-11 18:00:00,91.15,157.08,123.98,138.94,138.94,142.55,930.4,569.5,750.0
2024-10-11 19:00:00,99.04,174.69,145.00,148.31,148.31,141.90,958.4,560.4,759.4
2024-10-11 20:00:00,69.40,128.37,91.00,103.84,103.84,97.14,525.6,439.2,482.4
2024-10-11 21:00:00,59.80,100.20,69.90,83.59,83.59,78.16,577.3,448.6,513.0
2024-10-11 22:00:00,52.31,98.99,59.00,80.34,80.34,73.51,592.1,504.8,548.5
2024-10-11 23:00:00,65.60,87.99,73.17,78.12,78.12,74.69,681.0,788.3,734.7
2024-10-12 00:00:00,64.09,90.00,79.98,74.88,74.88,77.38,828.4,453.5,641.0
2024-10-12 01:00:00,67.00,83.68,68.10,71.05,71.05,71.36,311.6,226.3,269.0
2024-10-12 02:00:00,54.32,75.00,61.79,65.32,65.32,63.49,291.1,208.1,249.6
2024-10-12 03:00:00,52.35,80.00,69.88,65.57,65.57,63.11,363.6,250.7,307.2
2024-10-12 04:00:00,53.07,76.61,68.28,65.88,65.88,69.73,282.3,238.8,260.6
2024-10-12 05:00:00,55.00,72.90,71.99,65.53,65.53,70.13,377.1,291.0,334.1
2024-10-12 06:00:00,60.00,78.09,76.66,70.27,70.27,74.61,619.5,370.8,495.2
2024-10-12 07:00:00,51.05,79.31,69.45,62.08,62.08,73.42,909.7,241.7,575.7
2024-10-12 08:00:00,41.76,72.19,72.19,56.93,56.93,66.85,1159.5,324.3,741.9
2024-10-12 09:00:00,36.03,57.01,41.08,44.92,44.92,51.21,1509.7,566.3,1038.0
