date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-12-01 00:00:00,89.33,102.45,101.12,94.47,94.47,95.26,508.1,272.5,390.3
2024-12-01 01:00:00,81.32,98.65,91.21,87.18,87.18,90.36,462.5,301.5,382.0
2024-12-01 02:00:00,80.00,93.60,85.01,84.82,84.82,88.50,526.9,437.7,482.3
2024-12-01 03:00:00,76.50,92.00,90.11,82.64,82.64,85.20,561.8,459.3,510.6
2024-12-01 04:00:00,74.12,86.90,77.00,80.28,80.28,81.04,381.0,394.2,387.6
2024-12-01 05:00:00,72.80,82.99,79.90,77.37,77.37,79.36,322.6,261.5,292.1
2024-12-01 06:00:00,67.52,87.64,82.81,79.22,79.22,84.86,461.5,431.9,446.7
2024-12-01 07:00:00,80.31,108.00,107.00,90.03,90.03,94.79,689.3,267.5,478.4
2024-12-01 08:00:00,89.30,112.54,108.73,99.49,99.49,105.27,715.6,534.4,625.0
2024-12-01 09:00:00,86.89,109.14,103.00,97.44,97.44,101.99,761.1,299.8,530.5
2024-12-01 10:00:00,80.27,106.50,103.21,92.82,92.82,99.74,646.1,243.8,445.0
2024-12-01 11:00:00,74.00,102.01,95.00,88.88,88.88,96.11,695.2,264.4,479.8
2024-12-01 12:00:00,74.80,118.30,110.00,94.46,94.46,104.74,891.2,581.4,736.3
2024-12-01 13:00:00,72.05,118.19,118.19,91.85,91.85,105.22,805.3,494.3,649.8
2024-12-01 14:00:00,78.54,109.40,102.85,93.87,93.87,103.83,845.6,417.5,631.6
2024-12-01 15:00:00,94.88,129.02,128.50,107.96,107.96,115.83,979.4,503.3,741.4
2024-12-01 16:00:00,106.29,135.00,133.39,117.73,117.73,126.67,1173.7,570.8,872.3
2024-12-01 17:00:00,72.83,120.08,99.00,104.62,104.62,104.03,2259.1,798.5,1528.8
2024-12-01 18:00:00,78.89,112.12,83.70,97.43,97.43,92.29,1989.5,573.5,1281.5
2024-12-01 19:00:00,60.00,99.70,68.50,79.19,79.19,68.66,1804.4,596.6,1200.5
2024-12-01 20:00:00,39.99,79.06,46.55,61.97,61.97,52.89,1581.6,408.6,995.1
2024-12-01 21:00:00,25.55,72.77,26.75,49.11,49.11,39.79,1799.6,593.5,1196.6
2024-12-01 22:00:00,26.16,58.10,32.79,40.05,40.05,30.46,2082.9,823.5,1453.2
2024-12-01 23:00:00,21.00,62.38,21.00,38.81,38.81,35.88,1952.0,720.9,1336.5
2024-12-02 00:00:00,14.02,52.13,14.02,21.19,21.19,22.53,2003.5,630.8,1317.2
2024-12-02 01:00:00,12.86,48.93,28.00,20.78,20.78,19.70,2066.3,482.1,1274.2
2024-12-02 02:00:00,15.63,59.00,53.00,26.69,26.69,39.65,2421.5,552.3,1486.9
2024-12-02 03:00:00,12.11,70.24,70.24,27.58,27.58,46.47,2465.2,590.1,1527.7
2024-12-02 04:00:00,15.02,59.99,52.00,28.22,28.22,49.38,2500.8,656.1,1578.5
2024-12-02 05:00:00,14.05,57.95,41.79,32.35,32.35,46.86,2140.5,544.9,1342.7
2024-12-02 06:00:00,33.01,69.50,65.00,48.06,48.06,57.87,1794.6,460.1,1127.4
2024-12-02 07:00:00,52.80,100.00,90.00,64.77,64.77,88.65,1144.4,496.5,820.5
2024-12-02 08:00:00,61.96,159.86,159.86,85.31,85.31,122.27,1651.0,923.4,1287.2
2024-12-02 09:00:00,61.31,148.70,141.79,85.98,85.98,127.42,1724.8,1096.5,1410.7
2024-12-02 10:00:00,62.00,146.03,146.03,94.84,94.84,128.96,2078.7,1419.6,1749.2
2024-12-02 11:00:00,61.09,136.92,124.99,82.06,82.06,119.44,1852.9,997.8,1425.4
2024-12-02 12:00:00,61.89,130.10,126.96,81.54,81.54,112.47,1827.3,1109.9,1468.6
2024-12-02 13:00:00,60.23,110.88,90.00,78.42,78.42,97.83,1581.1,842.5,1211.8
2024-12-02 14:00:00,70.93,110.26,95.29,90.66,90.66,95.65,962.9,561.6,762.3
2024-12-02 15:00:00,73.01,121.98,105.00,97.00,97.00,99.62,1239.1,597.3,918.2
