date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-09-29 00:00:00,31.22,75.86,71.60,46.39,46.39,60.24,1373.4,145.2,759.3
2024-09-29 01:00:00,22.84,69.00,50.00,39.08,39.08,58.16,1375.8,210.3,793.1
2024-09-29 02:00:00,20.46,66.22,66.22,40.85,40.85,57.07,1393.3,346.0,869.7
2024-09-29 03:00:00,36.13,61.01,59.50,47.12,47.12,57.35,1189.5,211.8,700.7
2024-09-29 04:00:00,46.72,63.15,49.00,54.54,54.54,53.79,757.8,48.4,403.1
2024-09-29 05:00:00,53.26,72.70,56.39,63.12,63.12,57.22,573.7,197.4,385.6
2024-09-29 06:00:00,65.13,76.00,70.20,72.06,72.06,70.45,265.5,33.7,149.6
2024-09-29 07:00:00,76.01,88.77,76.51,83.83,83.83,81.46,368.0,349.5,358.8
2024-09-29 08:00:00,62.56,86.72,72.00,74.64,74.64,69.25,215.5,148.9,182.2
2024-09-29 09:00:00,38.18,56.43,44.19,45.40,45.40,44.28,341.1,226.0,283.6
2024-09-29 10:00:00,-3.67,10.01,0.87,3.37,3.37,1.69,293.0,178.4,235.7
2024-09-29 11:00:00,-16.46,4.75,0.00,-3.87,-3.87,-5.73,438.3,174.0,306.2
2024-09-29 12:00:00,-10.00,4.95,0.36,-1.46,-1.46,-2.64,352.5,244.1,298.3
2024-09-29 13:00:00,-13.98,4.15,-13.98,-3.93,-3.93,-5.32,396.6,243.5,320.1
2024-09-29 14:00:00,-8.98,9.50,1.25,0.37,0.37,2.99,496.1,539.3,517.7
2024-09-29 15:00:00,-10.14,29.37,6.00,2.68,2.68,6.08,389.7,451.6,420.7
2024-09-29 16:00:00,23.51,56.23,36.00,40.54,40.54,43.66,374.4,291.0,332.7
2024-09-29 17:00:00,80.30,109.01,107.00,94.44,94.44,98.91,696.6,345.2,520.9
2024-09-29 18:00:00,116.00,146.62,118.15,128.22,128.22,127.40,919.3,670.9,795.1
2024-09-29 19:00:00,125.00,159.58,141.80,138.40,138.40,137.01,606.0,478.8,542.4
2024-09-29 20:00:00,88.01,111.61,105.20,101.29,101.29,101.45,823.9,441.3,632.6
2024-09-29 21:00:00,60.19,82.57,74.90,69.59,69.59,67.66,953.2,349.9,651.6
2024-09-29 22:00:00,48.82,66.75,58.55,58.17,58.17,54.79,1002.1,162.6,582.4
2024-09-29 23:00:00,16.39,41.30,17.72,30.14,30.14,24.01,795.9,371.2,583.6
2024-09-30 00:00:00,-0.17,28.36,0.80,13.88,13.88,9.77,379.2,531.1,455.2
2024-09-30 01:00:00,-8.66,20.14,-7.73,3.36,3.36,-1.79,429.3,517.6,473.5
2024-09-30 02:00:00,-10.00,13.28,-6.23,-2.44,-2.44,-4.00,517.7,491.2,504.5
2024-09-30 03:00:00,-9.20,10.51,-6.41,-3.53,-3.53,-6.25,534.1,910.3,722.2
2024-09-30 04:00:00,-10.61,10.61,-8.80,-2.40,-2.40,-6.30,586.6,683.6,635.1
2024-09-30 05:00:00,-0.29,22.20,10.80,10.61,10.61,8.90,1211.5,954.5,1083.0
2024-09-30 06:00:00,8.22,45.00,18.58,31.78,31.78,20.65,1749.1,1009.9,1379.5
2024-09-30 07:00:00,70.00,86.10,74.00,79.36,79.36,75.51,1760.8,291.7,1026.3
2024-09-30 08:00:00,73.68,97.86,95.00,81.47,81.47,84.78,1865.4,403.0,1134.2
2024-09-30 09:00:00,52.05,71.26,62.56,59.41,59.41,59.74,2255.5,454.8,1355.2
2024-09-30 10:00:00,31.01,48.78,38.00,38.05,38.05,39.34,2389.5,415.8,1402.7
2024-09-30 11:00:00,9.20,31.79,15.00,19.34,19.34,18.42,2323.6,656.7,1490.2
2024-09-30 12:00:00,1.65,20.28,9.00,9.36,9.36,6.49,1737.0,708.1,1222.6
2024-09-30 13:00:00,-2.94,11.29,-2.94,4.67,4.67,2.10,1022.9,500.0,761.5
2024-09-30 14:00:00,-0.32,15.16,-0.32,8.44,8.44,3.94,1049.0,430.4,739.7
2024-09-30 15:00:00,5.02,23.27,6.80,18.22,18.22,12.11,1977.8,117.7,1047.8
2024-09-30 16:00:00,16.03,32.00,17.00,25.53,25.53,25.03,2024.9,193.2,1109.1
2024-09-30 17:00:00,26.99,40.66,32.79,32.52,32.52,34.71,1659.4,155.2,907.3
2024-09-30 18:00:00,31.00,53.45,45.00,37.96,37.96,46.46,1766.2,255.7,1011.0
2024-09-30 19:00:00,24.95,38.80,37.00,33.52,33.52,31.65,1633.8,408.7,1021.3
2024-09-30 20:00:00,25.69,39.10,26.51,33.13,33.13,33.00,1702.9,459.1,1081.0
2024-09-30 21:00:00,15.22,38.77,28.00,22.75,22.75,20.67,1228.0,442.2,835.1
2024-09-30 22:00:00,6.10,33.16,15.10,20.78,20.78,15.92,1882.2,508.1,1195.2
2024-09-30 23:00:00,-2.00,21.20,5.45,10.97,10.97,4.09,1152.8,434.0,793.4
2024-10-01 00:00:00,-3.72,11.95,-3.01,3.42,3.42,-0.70,779.2,183.6,481.4
2024-10-01 01:00:00,-11.00,24.82,4.00,2.24,2.24,5.80,751.7,338.3,545.0
2024-10-01 02:00:00,-4.96,8.14,-4.59,0.39,0.39,3.90,641.8,367.2,504.5
2024-10-01 03:00:00,-5.00,11.40,-5.00,4.01,4.01,5.80,598.9,172.4,385.7
2024-10-01 04:00:00,-0.28,12.49,6.55,5.02,5.02,7.78,627.4,235.2,431.3
2024-10-01 05:00:00,-2.74,42.24,42.24,8.65,8.65,20.30,1568.7,525.1,1046.9
2024-10-01 06:00:00,26.05,94.46,94.46,41.06,41.06,70.29,1732.8,160.9,946.9
2024-10-01 07:00:00,32.52,90.00,45.26,45.88,45.88,70.30,1753.3,232.2,992.8
2024-10-01 08:00:00,34.20,65.17,40.01,40.56,40.56,47.99,1659.4,204.6,932.0
2024-10-01 09:00:00,29.34,50.00,33.00,38.90,38.90,37.17,1898.6,343.8,1121.2
2024-10-01 10:00:00,28.65,49.94,31.70,36.20,36.20,33.66,1959.3,359.2,1159.3
2024-10-01 11:00:00,27.43,48.78,40.00,33.50,33.50,33.08,1922.6,343.2,1132.9
2024-10-01 12:00:00,33.00,52.00,43.51,43.32,43.32,45.78,1644.9,200.9,922.9
2024-10-01 13:00:00,33.18,51.87,34.99,42.54,42.54,43.84,1597.1,262.9,930.0
2024-10-01 14:00:00,25.06,40.96,29.80,31.34,31.34,29.86,1519.0,160.7,839.9
2024-10-01 15:00:00,31.51,48.98,31.51,39.02,39.02,36.72,1270.2,66.0,668.1
2024-10-01 16:00:00,39.60,51.40,45.00,44.70,44.70,45.58,1191.0,144.9,668.0
2024-10-01 17:00:00,48.55,69.55,55.00,54.43,54.43,58.65,1129.3,160.7,645.0
2024-10-01 18:00:00,49.75,121.35,66.02,62.96,62.96,79.92,1186.3,238.8,712.6
2024-10-01 19:00:00,53.00,85.00,53.88,60.99,60.99,68.29,1377.8,214.4,796.1
2024-10-01 20:00:00,42.79,75.00,75.00,53.26,53.26,56.87,1495.2,300.0,897.6
2024-10-01 21:00:00,44.36,98.00,98.00,57.12,57.12,65.52,1522.7,329.2,926.0
2024-10-01 22:00:00,42.25,103.95,100.60,59.28,59.28,75.95,1756.0,400.9,1078.5
2024-10-01 23:00:00,44.65,100.80,95.00,62.60,62.60,79.08,1719.2,224.0,971.6
2024-10-02 00:00:00,34.93,60.00,41.60,45.62,45.62,46.44,1588.2,261.9,925.1
2024-10-02 01:00:00,29.73,50.00,33.55,37.45,37.45,37.34,1623.6,319.7,971.7
2024-10-02 02:00:00,30.00,57.56,40.00,39.18,39.18,35.53,1450.3,311.7,881.0
2024-10-02 03:00:00,31.01,58.54,40.00,39.46,39.46,38.52,1559.6,427.8,993.7
2024-10-02 04:00:00,30.01,61.20,34.23,38.77,38.77,38.57,1566.6,343.8,955.2
2024-10-02 05:00:00,34.00,63.10,34.01,41.70,41.70,39.24,1545.6,407.6,976.6
2024-10-02 06:00:00,55.00,78.57,55.00,67.80,67.80,59.01,1690.3,215.6,953.0
2024-10-02 07:00:00,67.00,91.88,67.00,83.17,83.17,80.96,1603.5,293.2,948.4
2024-10-02 08:00:00,92.19,120.54,108.43,109.31,109.31,101.24,1511.2,612.0,1061.6
2024-10-02 09:00:00,61.00,92.03,61.01,82.36,82.36,69.70,1308.1,372.1,840.1
2024-10-02 10:00:00,46.50,66.00,46.67,56.71,56.71,49.87,1357.4,438.7,898.1
2024-10-02 11:00:00,30.00,53.26,42.90,47.24,47.24,43.77,1252.2,440.9,846.6
2024-10-02 12:00:00,40.01,58.95,40.01,48.06,48.06,41.87,1393.5,463.8,928.7
2024-10-02 13:00:00,38.00,78.07,39.00,59.96,59.96,44.27,1458.1,518.3,988.2
2024-10-02 14:00:00,35.01,76.40,44.00,59.22,59.22,43.12,1438.8,634.4,1036.6
2024-10-02 15:00:00,42.10,81.00,52.00,65.73,65.73,50.14,1516.1,503.9,1010.0
2024-10-02 16:00:00,61.00,90.00,90.00,76.62,76.62,76.64,1769.8,231.2,1000.5
2024-10-02 17:00:00,92.10,114.00,92.81,103.06,103.06,99.72,828.1,670.2,749.2
2024-10-02 18:00:00,95.01,132.30,101.20,115.86,115.86,107.58,579.8,297.6,438.7
2024-10-02 19:00:00,120.35,139.92,132.99,128.52,128.52,126.94,552.7,150.0,351.4
