date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2025-01-07 00:00:00,8.54,24.01,11.53,13.86,13.86,12.76,385.5,238.2,311.9
2025-01-07 01:00:00,4.72,15.24,15.00,10.83,10.83,10.68,467.6,185.2,326.4
2025-01-07 02:00:00,6.00,23.92,8.43,14.27,14.27,15.32,625.5,403.4,514.5
2025-01-07 03:00:00,5.82,23.08,11.25,11.75,11.75,11.91,870.8,592.5,731.7
2025-01-07 04:00:00,3.80,23.97,6.17,12.21,12.21,10.22,848.1,437.3,642.7
2025-01-07 05:00:00,2.14,21.94,8.98,11.08,11.08,10.43,603.0,266.0,434.5
2025-01-07 06:00:00,22.12,46.03,44.00,34.57,34.57,31.23,1394.0,255.4,824.7
2025-01-07 07:00:00,22.00,62.48,60.00,35.38,35.38,46.22,2106.7,364.7,1235.7
2025-01-07 08:00:00,25.70,62.87,50.11,35.59,35.59,47.55,2191.6,397.7,1294.7
2025-01-07 09:00:00,32.70,52.00,43.12,36.19,36.19,48.17,2067.5,303.9,1185.7
2025-01-07 10:00:00,31.62,46.00,40.00,35.57,35.57,41.43,2297.0,434.3,1365.7
2025-01-07 11:00:00,31.00,48.15,36.74,33.94,33.94,38.67,2023.1,297.9,1160.5
2025-01-07 12:00:00,28.55,40.29,39.99,32.56,32.56,34.98,1944.1,390.6,1167.4
2025-01-07 13:00:00,28.01,38.44,38.00,31.65,31.65,33.93,1957.1,427.8,1192.5
2025-01-07 14:00:00,26.00,39.99,33.00,31.08,31.08,32.08,2148.1,488.9,1318.5
2025-01-07 15:00:00,30.41,39.00,36.99,32.19,32.19,34.44,2054.7,302.0,1178.4
2025-01-07 16:00:00,31.50,41.00,41.00,33.87,33.87,37.43,1901.6,196.3,1049.0
2025-01-07 17:00:00,33.00,49.00,37.54,36.63,36.63,41.20,2083.6,314.2,1198.9
2025-01-07 18:00:00,30.12,75.24,37.45,34.22,34.22,42.15,2060.2,261.8,1161.0
2025-01-07 19:00:00,28.00,45.00,45.00,31.81,31.81,39.69,2049.3,242.1,1145.7
2025-01-07 20:00:00,16.98,27.57,26.00,21.27,21.27,21.36,2112.8,282.8,1197.8
2025-01-07 21:00:00,11.66,31.00,30.24,16.85,16.85,20.11,2149.3,341.9,1245.6
2025-01-07 22:00:00,-4.99,24.86,0.00,15.34,15.34,10.61,2347.6,378.6,1363.1
2025-01-07 23:00:00,-47.03,39.18,-47.03,14.04,14.04,-7.63,1960.4,338.6,1149.5
2025-01-08 00:00:00,-12.02,27.05,-9.00,15.50,15.50,-1.50,1721.2,218.2,969.7
2025-01-08 01:00:00,-14.47,28.30,17.00,14.67,14.67,-2.91,1821.1,318.4,1069.8
2025-01-08 02:00:00,-10.63,28.31,15.74,16.64,16.64,7.38,1860.0,301.1,1080.6
2025-01-08 03:00:00,-6.91,25.99,23.08,18.47,18.47,18.45,2016.2,311.6,1163.9
2025-01-08 04:00:00,6.00,29.91,24.00,22.31,22.31,21.50,1903.0,207.2,1055.1
2025-01-08 05:00:00,8.62,36.11,28.45,26.47,26.47,25.04,1969.4,335.8,1152.6
2025-01-08 06:00:00,10.35,43.36,17.88,28.29,28.29,26.80,1879.0,276.0,1077.5
2025-01-08 07:00:00,38.00,61.90,46.50,46.50,46.50,45.87,2079.6,367.8,1223.7
2025-01-08 08:00:00,50.00,87.90,50.03,60.21,60.21,57.26,2128.4,330.4,1229.4
2025-01-08 09:00:00,65.10,90.00,83.00,70.48,70.48,70.61,2056.3,272.8,1164.6
2025-01-08 10:00:00,66.50,97.50,81.74,74.05,74.05,73.26,2129.0,314.0,1221.5
2025-01-08 11:00:00,67.97,98.40,81.62,73.68,73.68,79.06,2225.2,417.2,1321.2
2025-01-08 12:00:00,61.79,100.90,94.17,75.24,75.24,79.71,2527.8,416.5,1472.2
2025-01-08 13:00:00,69.20,107.00,87.90,81.70,81.70,94.50,2270.3,449.1,1359.7
2025-01-08 14:00:00,76.06,102.99,95.00,86.83,86.83,90.29,2111.8,294.8,1203.3
2025-01-08 15:00:00,78.83,126.44,102.73,101.55,101.55,89.99,2088.0,578.1,1333.1
2025-01-08 16:00:00,85.50,129.81,95.00,116.65,116.65,104.22,1767.4,572.9,1170.2
2025-01-08 17:00:00,128.65,162.08,145.10,147.25,147.25,146.89,1499.8,722.1,1111.0
2025-01-08 18:00:00,131.71,160.67,149.02,145.00,145.00,147.35,1573.6,681.7,1127.7
2025-01-08 19:00:00,131.00,151.09,135.55,141.37,141.37,138.98,1695.9,461.6,1078.8
2025-01-08 20:00:00,103.75,140.06,108.70,120.18,120.18,111.05,1331.2,561.1,946.2
2025-01-08 21:00:00,91.77,125.71,94.06,109.14,109.14,103.66,1508.0,552.3,1030.2
2025-01-08 22:00:00,91.51,115.05,100.68,106.45,106.45,101.88,908.8,492.8,700.8
2025-01-08 23:00:00,62.01,107.65,78.58,94.92,94.92,78.02,590.1,287.0,438.6
2025-01-09 00:00:00,83.75,112.62,90.66,90.25,90.25,89.49,317.2,248.6,282.9
2025-01-09 01:00:00,85.00,101.77,90.00,89.59,89.59,88.84,420.6,224.5,322.6
2025-01-09 02:00:00,86.29,101.00,101.00,91.95,91.95,92.68,498.2,294.1,396.2
2025-01-09 03:00:00,83.42,97.78,94.00,90.76,90.76,92.31,506.9,302.4,404.7
2025-01-09 04:00:00,86.92,114.65,107.68,95.94,95.94,99.89,433.6,223.8,328.7
2025-01-09 05:00:00,92.34,111.74,111.13,103.93,103.93,107.49,825.3,625.1,725.2
2025-01-09 06:00:00,109.00,135.10,121.99,123.13,123.13,120.72,531.4,391.8,461.6
2025-01-09 07:00:00,134.20,151.81,150.49,143.05,143.05,143.19,434.6,379.0,406.8
2025-01-09 08:00:00,149.11,210.00,205.00,171.59,171.59,180.03,1213.1,523.8,868.5
2025-01-09 09:00:00,145.55,220.19,192.89,179.45,179.45,193.16,1471.5,984.4,1228.0
2025-01-09 10:00:00,139.35,261.37,209.68,183.13,183.13,200.92,1805.6,1583.2,1694.4
2025-01-09 11:00:00,136.00,213.71,185.00,169.40,169.40,176.04,2536.1,1439.5,1987.8
2025-01-09 12:00:00,128.22,184.45,147.60,153.63,153.63,149.88,2087.3,1497.9,1792.6
2025-01-09 13:00:00,118.38,168.90,120.39,145.22,145.22,128.30,1274.5,1212.5,1243.5
2025-01-09 14:00:00,120.00,164.66,124.92,140.14,140.14,128.85,1345.8,1162.8,1254.3
2025-01-09 15:00:00,125.04,160.00,131.00,140.63,140.63,132.73,768.1,1014.9,891.5
2025-01-09 16:00:00,128.30,157.99,130.00,141.24,141.24,133.11,688.3,823.5,755.9
2025-01-09 17:00:00,125.70,157.24,125.70,141.05,141.05,137.24,727.5,654.0,690.8
2025-01-09 18:00:00,125.50,151.99,128.00,138.95,138.95,131.87,843.9,722.6,783.3
2025-01-09 19:00:00,125.45,147.59,126.86,133.50,133.50,129.84,796.0,607.6,701.8
2025-01-09 20:00:00,119.20,138.16,129.62,127.88,127.88,127.63,741.9,694.8,718.4
2025-01-09 21:00:00,110.00,125.00,113.57,117.42,117.42,116.69,770.0,590.4,680.2
2025-01-09 22:00:00,101.40,115.34,111.78,108.68,108.68,108.72,655.9,401.6,528.8
2025-01-09 23:00:00,76.00,104.19,87.90,87.64,87.64,90.04,655.3,430.1,542.7
2025-01-10 00:00:00,84.49,97.42,84.49,91.01,91.01,91.24,632.3,339.7,486.0
2025-01-10 01:00:00,82.57,95.39,91.73,87.10,87.10,87.71,669.2,333.3,501.3
2025-01-10 02:00:00,76.64,88.54,79.07,82.25,82.25,83.73,738.1,262.5,500.3
2025-01-10 03:00:00,75.00,86.73,82.60,81.37,81.37,82.20,830.2,426.9,628.6
2025-01-10 04:00:00,75.89,86.30,82.70,80.75,80.75,80.80,1154.3,453.3,803.8
2025-01-10 05:00:00,86.86,95.70,89.20,90.99,90.99,90.93,1037.1,410.0,723.6
2025-01-10 06:00:00,95.00,114.00,114.00,107.14,107.14,108.69,831.4,539.5,685.5
2025-01-10 07:00:00,106.00,133.04,107.00,127.49,127.49,122.88,582.5,431.3,506.9
2025-01-10 08:00:00,117.19,146.26,129.48,135.27,135.27,128.48,744.4,335.2,539.8
2025-01-10 09:00:00,117.98,143.00,131.00,132.45,132.45,129.65,678.4,451.5,565.0
2025-01-10 10:00:00,111.20,129.11,120.00,121.95,121.95,122.92,797.1,389.2,593.2
2025-01-10 11:00:00,105.02,122.15,118.87,114.09,114.09,115.79,906.2,574.6,740.4
2025-01-10 12:00:00,96.75,111.10,109.44,104.96,104.96,105.95,657.0,372.8,514.9
2025-01-10 13:00:00,91.34,106.76,96.00,98.94,98.94,97.56,493.8,308.2,401.0
2025-01-10 14:00:00,96.00,109.60,96.90,100.02,100.02,99.02,534.7,291.7,413.2
2025-01-10 15:00:00,82.00,128.17,82.00,107.55,107.55,104.37,546.6,304.1,425.4
2025-01-10 16:00:00,96.38,132.10,119.10,115.06,115.06,110.48,524.3,237.8,381.1
2025-01-10 17:00:00,104.00,141.37,128.86,128.67,128.67,126.72,590.2,426.9,508.6
2025-01-10 18:00:00,90.00,139.98,109.90,122.68,122.68,115.33,309.4,318.8,314.1
2025-01-10 19:00:00,86.00,137.77,97.40,99.79,99.79,98.64,340.7,219.5,280.1
2025-01-10 20:00:00,73.00,130.60,90.05,98.64,98.64,91.66,385.5,390.0,387.8
2025-01-10 21:00:00,34.42,105.00,90.16,70.44,70.44,61.69,670.6,183.6,427.1
2025-01-10 22:00:00,24.70,97.41,24.70,55.05,55.05,38.01,750.0,349.4,549.7
2025-01-10 23:00:00,8.20,101.81,34.00,42.54,42.54,31.01,832.1,407.8,620.0
2025-01-11 00:00:00,12.74,99.31,28.00,43.64,,,1271.3,787.3,1029.3
2025-01-11 01:00:00,18.00,101.62,30.00,43.42,,,1251.9,734.7,993.3
