date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-10-12 00:00:00,64.09,90.00,79.98,74.88,74.88,77.38,828.4,453.5,641.0
2024-10-12 01:00:00,67.00,83.68,68.10,71.05,71.05,71.36,311.6,226.3,269.0
2024-10-12 02:00:00,54.32,75.00,61.79,65.32,65.32,63.49,291.1,208.1,249.6
2024-10-12 03:00:00,52.35,80.00,69.88,65.57,65.57,63.11,363.6,250.7,307.2
2024-10-12 04:00:00,53.07,76.61,68.28,65.88,65.88,69.73,282.3,238.8,260.6
2024-10-12 05:00:00,55.00,72.90,71.99,65.53,65.53,70.13,377.1,291.0,334.1
2024-10-12 06:00:00,60.00,78.09,76.66,70.27,70.27,74.61,619.5,370.8,495.2
2024-10-12 07:00:00,51.05,79.31,69.45,62.08,62.08,73.42,909.7,241.7,575.7
2024-10-12 08:00:00,41.76,72.19,72.19,56.93,56.93,66.85,1159.5,324.3,741.9
2024-10-12 09:00:00,36.03,57.01,41.08,44.92,44.92,51.21,1509.7,566.3,1038.0
2024-10-12 10:00:00,22.97,44.87,28.94,35.59,35.59,37.52,1473.1,305.0,889.1
2024-10-12 11:00:00,12.73,42.00,39.00,31.12,31.12,33.26,1358.6,278.9,818.8
2024-10-12 12:00:00,19.08,33.88,29.99,24.15,24.15,28.31,1446.8,347.9,897.4
2024-10-12 13:00:00,11.00,19.83,16.52,15.01,15.01,15.88,1695.9,574.2,1135.1
2024-10-12 14:00:00,10.91,26.30,18.60,19.62,19.62,18.82,1897.7,510.0,1203.9
2024-10-12 15:00:00,26.00,41.00,41.00,34.27,34.27,34.91,1654.8,344.5,999.7
2024-10-12 16:00:00,23.62,59.99,50.00,35.64,35.64,44.69,1493.8,490.2,992.0
2024-10-12 17:00:00,43.00,74.01,73.00,55.75,55.75,63.23,1301.8,309.8,805.8
2024-10-12 18:00:00,29.00,56.51,38.00,44.11,44.11,47.03,1514.3,363.0,938.7
2024-10-12 19:00:00,32.00,44.00,38.90,36.96,36.96,38.99,1974.7,569.0,1271.9
2024-10-12 20:00:00,25.96,40.82,37.00,34.49,34.49,33.51,1534.0,295.9,915.0
2024-10-12 21:00:00,21.50,37.50,22.00,31.01,31.01,26.14,1915.1,478.7,1196.9
2024-10-12 22:00:00,9.88,34.51,19.98,25.98,25.98,21.88,1955.8,571.0,1263.4
2024-10-12 23:00:00,2.24,26.37,3.52,12.12,12.12,7.31,1493.5,665.7,1079.6
2024-10-13 00:00:00,-7.60,4.30,2.13,1.50,1.50,1.91,179.9,301.9,240.9
2024-10-13 01:00:00,-2.80,10.13,5.00,4.62,4.62,5.81,259.4,472.7,366.1
2024-10-13 02:00:00,-3.00,15.80,9.67,4.78,4.78,6.85,192.0,378.9,285.5
2024-10-13 03:00:00,-2.08,10.14,8.72,4.32,4.32,7.74,342.3,290.6,316.5
2024-10-13 04:00:00,-2.62,11.29,-0.38,4.95,4.95,7.16,278.6,247.2,262.9
2024-10-13 05:00:00,-1.22,17.55,5.22,7.20,7.20,11.08,477.1,637.9,557.5
2024-10-13 06:00:00,-1.01,20.31,15.57,8.35,12.50,16.25,225.4,237.4,231.4
2024-10-13 07:00:00,0.50,23.81,22.41,15.56,14.30,13.18,125.6,121.3,123.5
2024-10-13 08:00:00,18.05,37.52,37.52,29.07,29.54,28.02,72.1,78.5,75.3
2024-10-13 09:00:00,8.25,33.80,28.83,23.47,20.53,19.42,10.0,154.6,82.3
2024-10-13 10:00:00,3.27,17.29,12.74,9.54,10.90,11.17,117.6,67.0,92.3
2024-10-13 11:00:00,3.30,11.21,10.50,8.42,7.16,6.01,74.2,22.8,48.5
2024-10-13 12:00:00,1.05,10.96,8.80,8.56,8.46,7.34,44.8,21.5,33.2
2024-10-13 13:00:00,-2.25,10.95,10.01,7.59,9.63,9.59,23.5,14.5,19.0
2024-10-13 14:00:00,-2.12,10.50,9.62,6.18,11.73,13.58,56.4,15.0,35.7
2024-10-13 15:00:00,3.83,16.49,16.46,11.51,19.03,21.23,32.6,9.0,20.8
2024-10-13 16:00:00,10.98,21.00,21.00,18.88,32.21,35.43,32.8,47.5,40.2
