date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-11-16 00:00:00,17.47,51.99,38.99,28.62,28.62,43.46,1702.6,703.1,1202.9
2024-11-16 01:00:00,-18.20,20.99,-4.05,-1.29,-1.29,-2.80,1725.9,557.1,1141.5
2024-11-16 02:00:00,-35.47,9.70,-15.10,-6.02,-6.02,-24.21,2052.5,550.7,1301.6
2024-11-16 03:00:00,-38.97,14.83,-38.97,-9.28,-9.28,-24.82,1891.6,404.6,1148.1
2024-11-16 04:00:00,-37.00,34.04,-35.01,-6.77,-6.77,-22.68,1809.7,364.3,1087.0
2024-11-16 05:00:00,-47.48,28.14,-39.12,-6.32,-6.32,-33.09,1680.0,296.9,988.5
2024-11-16 06:00:00,-36.64,21.02,-20.06,-7.02,-7.02,-24.12,1747.7,363.0,1055.4
2024-11-16 07:00:00,-22.12,31.93,1.88,2.63,2.63,-14.66,1931.7,370.3,1151.0
2024-11-16 08:00:00,-2.99,24.23,-1.16,9.93,9.93,7.48,2017.4,414.1,1215.8
2024-11-16 09:00:00,-2.03,30.18,-0.11,17.01,17.01,8.02,1971.1,252.9,1112.0
2024-11-16 10:00:00,6.23,36.62,10.86,22.93,22.93,14.19,1985.8,336.1,1161.0
2024-11-16 11:00:00,2.02,24.53,8.00,11.62,11.62,5.30,1858.5,356.0,1107.3
2024-11-16 12:00:00,3.37,22.56,17.00,13.51,13.51,9.16,1655.7,440.5,1048.1
2024-11-16 13:00:00,2.29,40.96,22.21,14.67,14.67,16.81,1841.1,606.5,1223.8
2024-11-16 14:00:00,0.15,29.02,15.95,12.90,12.90,16.88,1775.9,390.2,1083.1
2024-11-16 15:00:00,3.74,31.65,19.90,17.84,17.84,16.09,1904.2,384.0,1144.1
2024-11-16 16:00:00,13.00,66.06,20.00,24.49,24.49,27.43,1935.7,628.4,1282.1
2024-11-16 17:00:00,25.00,53.03,37.23,35.80,35.80,32.51,1739.2,431.2,1085.2
2024-11-16 18:00:00,20.01,80.41,20.01,34.84,34.84,34.41,1865.2,476.7,1171.0
2024-11-16 19:00:00,14.82,36.67,24.99,26.21,26.21,24.27,1723.4,355.5,1039.5
2024-11-16 20:00:00,1.22,65.38,28.90,21.74,21.74,17.63,1853.2,402.4,1127.8
2024-11-16 21:00:00,2.00,37.65,29.00,24.02,24.02,18.55,1956.0,370.7,1163.4
2024-11-16 22:00:00,1.17,28.56,3.00,13.71,13.71,9.98,1793.7,344.3,1069.0
2024-11-16 23:00:00,-38.99,46.78,0.00,-4.71,-4.71,-9.02,2101.0,646.7,1373.9
2024-11-17 00:00:00,-1.70,47.09,12.98,8.11,8.11,6.77,1976.5,241.0,1108.8
2024-11-17 01:00:00,2.38,59.69,51.90,13.52,13.52,25.51,2192.2,423.8,1308.0
2024-11-17 02:00:00,5.11,73.00,41.70,25.32,25.32,46.76,2237.4,504.0,1370.7
2024-11-17 03:00:00,-1.70,54.49,47.36,21.56,21.56,38.87,1977.1,291.4,1134.3
2024-11-17 04:00:00,1.05,44.80,36.90,15.57,15.57,34.19,1877.4,264.3,1070.9
2024-11-17 05:00:00,5.05,38.64,35.98,16.08,16.08,30.91,1921.2,213.1,1067.2
2024-11-17 06:00:00,12.51,44.25,42.98,22.75,22.75,37.59,1893.6,376.4,1135.0
2024-11-17 07:00:00,21.92,72.64,70.61,26.78,26.78,62.34,1984.7,142.4,1063.6
2024-11-17 08:00:00,14.15,50.62,38.90,25.91,25.91,43.37,2009.5,154.0,1081.8
2024-11-17 09:00:00,10.04,45.32,35.50,23.21,23.21,38.68,2137.7,168.4,1153.1
2024-11-17 10:00:00,5.00,38.04,25.00,17.35,17.35,33.04,2046.7,150.1,1098.4
2024-11-17 11:00:00,8.22,40.90,36.99,18.68,18.68,27.44,2452.7,622.9,1537.8
2024-11-17 12:00:00,-5.56,30.27,0.25,11.61,11.61,6.28,3035.8,794.1,1915.0
2024-11-17 13:00:00,1.63,32.53,1.63,13.29,13.29,9.47,2584.2,478.8,1531.5
2024-11-17 14:00:00,11.21,30.50,30.00,20.67,20.67,20.14,2621.8,560.2,1591.0
2024-11-17 15:00:00,3.31,41.30,35.01,22.34,22.34,28.90,2230.1,229.9,1230.0
2024-11-17 16:00:00,17.02,37.11,31.95,26.53,26.53,31.83,2210.0,264.4,1237.2
2024-11-17 17:00:00,29.04,56.95,50.41,35.66,35.66,51.20,1961.7,270.2,1116.0
2024-11-17 18:00:00,18.45,61.25,49.00,31.98,31.98,50.48,2203.8,438.8,1321.3
2024-11-17 19:00:00,25.01,122.49,48.95,35.21,35.21,54.61,2358.0,331.4,1344.7
2024-11-17 20:00:00,25.00,55.00,49.00,34.58,34.58,50.51,2264.8,224.0,1244.4
2024-11-17 21:00:00,25.03,62.81,50.60,33.86,33.86,52.98,2354.1,254.0,1304.1
2024-11-17 22:00:00,24.01,59.39,48.38,32.26,32.26,54.50,2243.7,123.3,1183.5
2024-11-17 23:00:00,19.01,57.19,35.00,35.18,35.18,42.15,2401.9,369.0,1385.5
2024-11-18 00:00:00,20.90,69.04,44.05,48.38,48.38,50.94,2051.6,142.6,1097.1
2024-11-18 01:00:00,20.90,68.49,38.00,45.58,45.58,46.87,2025.4,282.5,1154.0
2024-11-18 02:00:00,25.15,48.76,35.10,37.31,37.31,34.34,1768.7,192.6,980.7
2024-11-18 03:00:00,27.11,54.63,37.69,38.27,38.27,37.14,1876.1,187.9,1032.0
2024-11-18 04:00:00,19.01,64.90,28.02,39.26,39.26,34.81,1886.3,314.0,1100.2
2024-11-18 05:00:00,15.03,66.79,35.70,35.37,35.37,30.95,1775.2,265.3,1020.3
2024-11-18 06:00:00,46.11,72.97,49.30,55.65,55.65,57.64,2197.4,336.2,1266.8
2024-11-18 07:00:00,67.20,100.58,89.16,87.56,87.56,81.95,2011.5,263.6,1137.6
2024-11-18 08:00:00,86.92,118.85,116.01,106.36,106.36,107.32,1852.8,92.6,972.7
2024-11-18 09:00:00,80.00,111.80,111.80,95.47,95.47,96.96,1833.3,130.8,982.1
2024-11-18 10:00:00,64.02,84.48,83.99,77.80,77.80,73.23,1860.2,99.9,980.1
2024-11-18 11:00:00,61.91,83.63,82.37,72.50,72.50,73.91,1955.3,154.7,1055.0
2024-11-18 12:00:00,47.90,77.65,74.90,66.18,66.18,69.18,2147.1,231.8,1189.5
2024-11-18 13:00:00,34.07,71.10,69.65,57.97,57.97,61.93,2295.4,371.2,1333.3
2024-11-18 14:00:00,60.31,78.13,69.11,71.77,71.77,71.98,2023.0,278.8,1150.9
2024-11-18 15:00:00,98.21,136.20,130.00,106.38,106.38,117.01,1649.8,172.5,911.2
2024-11-18 16:00:00,107.95,142.31,120.00,119.84,119.84,126.24,1561.1,151.2,856.2
2024-11-18 17:00:00,121.05,160.33,147.03,146.15,146.15,147.78,2074.3,624.4,1349.4
2024-11-18 18:00:00,146.00,178.74,150.30,159.31,159.31,159.43,1482.3,270.2,876.3
2024-11-18 19:00:00,142.49,157.47,149.40,148.89,148.89,147.24,1503.4,262.3,882.9
2024-11-18 20:00:00,110.00,164.27,112.00,120.10,120.10,116.13,1644.4,399.9,1022.2
2024-11-18 21:00:00,103.70,156.51,116.19,113.82,113.82,111.78,1385.1,429.3,907.2
2024-11-18 22:00:00,107.20,117.98,112.92,113.53,113.53,113.20,929.2,336.9,633.1
2024-11-18 23:00:00,101.00,112.18,106.00,105.92,105.92,104.60,668.0,166.6,417.3
2024-11-19 00:00:00,102.90,111.50,106.32,106.55,106.55,106.64,344.2,129.8,237.0
2024-11-19 01:00:00,98.00,109.01,108.40,102.88,102.88,103.28,293.7,88.6,191.2
2024-11-19 02:00:00,89.39,100.39,100.39,96.36,96.36,96.52,201.9,39.7,120.8
2024-11-19 03:00:00,82.51,94.15,82.95,86.90,86.90,85.60,378.6,66.1,222.4
2024-11-19 04:00:00,75.54,96.40,82.91,82.92,82.92,77.86,218.3,99.5,158.9
2024-11-19 05:00:00,85.22,150.00,87.82,96.83,96.83,88.40,443.8,167.9,305.9
2024-11-19 06:00:00,103.57,125.00,125.00,115.58,115.58,113.80,291.4,119.4,205.4
2024-11-19 07:00:00,107.84,133.60,123.00,119.35,119.35,118.58,558.5,254.4,406.5
2024-11-19 08:00:00,125.43,155.39,137.00,137.70,137.70,134.33,440.7,403.1,421.9
2024-11-19 09:00:00,124.70,154.50,125.15,135.47,135.47,131.40,683.3,227.0,455.2
2024-11-19 10:00:00,122.96,156.30,124.47,136.44,136.44,131.39,1410.9,532.7,971.8
2024-11-19 11:00:00,132.22,152.55,132.73,139.82,139.82,136.61,1451.2,411.1,931.2
2024-11-19 12:00:00,115.06,152.00,115.06,136.62,136.62,132.57,1994.8,469.5,1232.2
2024-11-19 13:00:00,116.99,148.02,118.00,136.10,136.10,132.24,1691.7,665.9,1178.8
2024-11-19 14:00:00,125.88,147.83,133.95,135.76,135.76,132.27,1743.9,761.9,1252.9
2024-11-19 15:00:00,124.50,144.99,137.42,137.31,137.31,136.40,1209.7,868.3,1039.0
2024-11-19 16:00:00,124.00,154.48,144.60,142.66,142.66,141.94,832.3,441.7,637.0
2024-11-19 17:00:00,133.39,168.31,161.80,153.41,153.41,153.21,995.3,787.0,891.2
2024-11-19 18:00:00,134.82,154.87,145.63,145.56,145.56,144.92,676.3,451.0,563.7
2024-11-19 19:00:00,129.99,145.31,132.40,137.61,137.61,136.73,568.7,609.5,589.1
2024-11-19 20:00:00,123.60,140.86,133.51,130.40,130.40,129.99,1127.3,822.0,974.7
2024-11-19 21:00:00,115.90,136.00,125.00,122.65,122.65,122.10,750.3,665.8,708.1
2024-11-19 22:00:00,108.31,131.95,131.45,117.30,117.30,121.50,1014.8,663.6,839.2
2024-11-19 23:00:00,89.90,117.39,112.00,107.04,107.04,109.70,750.2,380.8,565.5
2024-11-20 00:00:00,93.62,103.12,93.62,98.03,,,559.4,196.6,378.0
2024-11-20 01:00:00,88.21,96.34,92.56,91.52,,,420.0,293.7,356.9
2024-11-20 02:00:00,80.68,92.18,84.70,86.90,,,337.1,280.9,309.0
2024-11-20 03:00:00,77.39,88.38,88.38,80.46,,,419.8,281.2,350.5
2024-11-20 04:00:00,76.16,86.93,82.90,80.76,,,814.9,204.4,509.7
2024-11-20 05:00:00,83.11,107.12,101.98,92.87,,,662.4,530.2,596.3
2024-11-20 06:00:00,102.97,122.39,115.64,110.20,,,374.1,538.2,456.2
2024-11-20 07:00:00,117.90,149.12,121.20,127.95,,,295.4,394.8,345.1
2024-11-20 08:00:00,132.32,146.74,133.00,137.59,,,466.3,568.5,517.4
2024-11-20 09:00:00,134.49,150.21,143.85,140.40,,,459.9,341.7,400.8
2024-11-20 10:00:00,118.35,143.00,138.15,131.86,,,1040.0,741.9,891.0
2024-11-20 11:00:00,106.00,135.90,120.00,121.94,,,1111.2,845.0,978.1
2024-11-20 12:00:00,96.92,120.82,108.71,109.73,,,1373.1,727.8,1050.5
2024-11-20 13:00:00,96.23,119.39,101.00,104.53,,,1554.7,647.6,1101.2
2024-11-20 14:00:00,95.55,116.60,98.80,104.22,,,1366.4,596.1,981.3
2024-11-20 15:00:00,110.00,133.20,114.06,126.02,,,912.7,577.9,745.3
2024-11-20 16:00:00,121.07,136.87,121.79,132.42,,,491.5,298.0,394.8
2024-11-20 17:00:00,128.89,144.66,128.89,138.64,,,269.3,131.9,200.6
2024-11-20 18:00:00,129.57,143.38,130.00,136.64,,,161.1,96.9,129.0
2024-11-20 19:00:00,126.27,140.67,129.61,131.80,,,97.0,100.8,98.9
2024-11-20 20:00:00,122.98,135.95,126.90,129.14,,,166.1,234.1,200.1
2024-11-20 21:00:00,110.05,121.05,113.83,113.65,,,141.0,71.0,106.0
2024-11-20 22:00:00,105.87,114.61,105.87,110.79,,,88.4,3.8,46.1
2024-11-20 23:00:00,93.36,99.50,93.36,95.72,,,65.3,100.1,82.7
