date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-12-21 00:00:00,6.40,27.34,13.00,12.89,12.89,20.49,2019.8,406.6,1213.2
2024-12-21 01:00:00,6.69,22.68,8.00,12.05,12.05,11.09,2166.7,548.8,1357.8
2024-12-21 02:00:00,2.06,21.82,10.00,12.03,12.03,8.33,1751.9,582.2,1167.1
2024-12-21 03:00:00,7.18,21.68,15.72,14.83,14.83,12.90,1430.3,645.8,1038.1
2024-12-21 04:00:00,0.00,20.95,1.97,11.18,11.18,7.12,1224.7,687.2,956.0
2024-12-21 05:00:00,1.74,22.83,1.74,10.95,10.95,5.69,1004.7,280.8,642.8
2024-12-21 06:00:00,-4.89,21.40,0.00,4.91,4.91,-0.10,1376.4,509.6,943.0
2024-12-21 07:00:00,2.76,20.19,13.77,14.76,14.76,8.77,1230.3,726.5,978.4
2024-12-21 08:00:00,12.01,24.00,19.00,18.25,18.25,16.15,1887.0,929.9,1408.5
2024-12-21 09:00:00,17.10,28.70,25.70,23.82,23.82,22.42,2109.1,563.4,1336.3
2024-12-21 10:00:00,14.51,29.00,16.49,22.39,22.39,18.63,2061.3,544.9,1303.1
2024-12-21 11:00:00,6.97,30.90,14.99,21.32,21.32,13.82,2253.1,531.4,1392.3
2024-12-21 12:00:00,7.36,28.41,8.98,19.94,19.94,12.19,2323.9,610.7,1467.3
2024-12-21 13:00:00,7.94,28.03,10.00,16.73,16.73,11.68,2311.6,593.9,1452.8
2024-12-21 14:00:00,7.75,25.20,13.10,18.05,18.05,10.62,1426.3,306.2,866.3
2024-12-21 15:00:00,10.24,25.12,22.00,19.79,19.79,15.67,1545.9,350.2,948.1
2024-12-21 16:00:00,14.15,26.90,20.02,21.42,21.42,20.50,1978.0,610.6,1294.3
2024-12-21 17:00:00,17.60,29.07,17.60,24.08,24.08,22.85,1846.5,489.8,1168.2
2024-12-21 18:00:00,17.61,27.95,19.99,24.28,24.28,22.42,2023.4,499.2,1261.3
2024-12-21 19:00:00,3.49,23.29,3.90,16.08,16.08,10.98,1000.4,384.1,692.3
2024-12-21 20:00:00,1.20,19.36,9.25,8.07,8.07,4.03,670.4,294.1,482.3
2024-12-21 21:00:00,2.35,10.61,9.42,6.88,6.88,7.65,404.5,208.0,306.3
2024-12-21 22:00:00,2.06,10.94,3.29,5.64,5.64,4.83,522.9,262.4,392.7
2024-12-21 23:00:00,-0.30,9.52,-0.24,4.81,4.81,3.09,663.1,398.1,530.6
2024-12-22 00:00:00,-6.00,4.80,-1.98,0.53,0.53,-2.02,530.9,559.3,545.1
2024-12-22 01:00:00,-4.98,3.90,1.45,0.65,0.65,0.38,221.1,522.8,372.0
2024-12-22 02:00:00,-3.19,5.99,2.00,1.13,1.13,1.62,441.9,480.0,461.0
2024-12-22 03:00:00,-4.95,3.38,0.50,0.86,0.86,1.18,246.6,699.8,473.2
2024-12-22 04:00:00,-4.30,4.60,-0.40,1.51,1.51,1.33,292.1,778.8,535.5
2024-12-22 05:00:00,-4.93,5.10,1.13,1.67,1.67,1.59,363.8,675.9,519.9
2024-12-22 06:00:00,-1.95,4.03,3.50,2.00,2.00,1.77,311.2,387.1,349.2
2024-12-22 07:00:00,-1.53,13.99,12.58,3.82,3.82,5.19,595.5,749.2,672.4
2024-12-22 08:00:00,5.98,43.00,34.10,22.53,22.53,27.43,713.2,1291.9,1002.6
2024-12-22 09:00:00,15.60,67.28,67.28,45.09,45.09,52.58,1229.7,1976.0,1602.9
2024-12-22 10:00:00,23.20,70.49,60.91,52.07,52.07,59.09,1645.1,1518.1,1581.6
2024-12-22 11:00:00,25.02,73.50,43.15,54.23,54.23,62.29,1486.2,2010.9,1748.6
2024-12-22 12:00:00,24.28,74.40,62.92,48.18,48.18,58.31,1741.6,1722.6,1732.1
2024-12-22 13:00:00,24.09,62.01,46.10,45.56,45.56,51.72,1724.5,1764.5,1744.5
2024-12-22 14:00:00,27.05,59.66,31.00,39.26,39.26,36.42,1821.2,1346.7,1584.0
2024-12-22 15:00:00,26.88,80.52,80.52,35.45,35.45,36.85,2053.0,828.1,1440.6
2024-12-22 16:00:00,36.15,73.18,72.98,49.04,49.04,62.16,1792.2,823.7,1308.0
2024-12-22 17:00:00,50.30,95.00,95.00,65.94,65.94,78.03,1779.1,888.9,1334.0
2024-12-22 18:00:00,50.51,92.00,91.90,63.87,63.87,75.60,2008.7,1003.4,1506.1
2024-12-22 19:00:00,40.51,87.24,65.65,56.24,56.24,64.88,2067.4,1161.2,1614.3
2024-12-22 20:00:00,34.14,68.90,50.16,43.59,43.59,46.28,2015.7,1181.3,1598.5
2024-12-22 21:00:00,29.05,74.90,70.00,40.47,40.47,49.28,1493.9,1347.8,1420.9
2024-12-22 22:00:00,29.21,90.00,90.00,48.46,48.46,65.32,1673.1,1373.5,1523.3
2024-12-22 23:00:00,23.00,71.33,34.08,42.76,42.76,51.15,1761.2,1609.7,1685.5
2024-12-23 00:00:00,0.00,49.18,49.17,25.59,25.59,38.49,2162.6,1341.4,1752.0
2024-12-23 01:00:00,10.12,58.76,26.90,20.18,20.18,28.75,1752.8,1264.7,1508.8
2024-12-23 02:00:00,8.02,55.29,21.33,19.58,19.58,25.30,861.2,1186.2,1023.7
2024-12-23 03:00:00,7.12,39.03,25.00,22.84,22.84,28.74,935.7,1378.6,1157.2
