date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-11-24 00:00:00,0.0,0.0,0.0,0.0,15.94,0.0,0.0,0.0
2024-11-24 01:00:00,0.0,0.0,0.0,0.0,14.52,0.0,0.0,0.0
2024-11-24 02:00:00,10.0,13.65,10.51,12.04,14.3,1.4,1.4,1.4
2024-11-24 03:00:00,5.84,10.5,9.44,7.5,7.5,11.3,10.3,10.8
2024-11-24 04:00:00,5.54,11.9,9.75,9.76,9.76,2.1,18.6,10.4
2024-11-24 05:00:00,6.6,15.83,13.23,12.04,11.84,2.1,4.0,3.1
2024-11-24 06:00:00,2.67,19.93,2.67,6.66,6.66,4.2,22.2,13.2
2024-11-24 07:00:00,2.0,17.63,2.0,5.9,5.9,4.0,9.0,6.5
2024-11-24 08:00:00,4.96,15.12,4.96,10.06,10.06,6.1,6.1,6.1
2024-11-24 09:00:00,7.0,17.87,7.0,12.6,13.3,3.0,3.0,3.0
2024-11-24 10:00:00,0.0,0.0,0.0,0.0,15.97,0.0,0.0,0.0
2024-11-24 11:00:00,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0
2024-11-24 12:00:00,8.0,13.0,8.0,9.95,15.51,2.0,2.0,2.0
2024-11-24 13:00:00,0.0,0.0,0.0,0.0,15.31,0.0,0.0,0.0
2024-11-24 14:00:00,0.0,0.0,0.0,0.0,15.44,0.0,0.0,0.0
2024-11-24 15:00:00,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0
2024-11-24 16:00:00,0.0,0.0,0.0,0.0,15.01,0.0,0.0,0.0
2024-11-24 17:00:00,0.0,0.0,0.0,0.0,17.67,0.0,0.0,0.0
2024-11-24 18:00:00,0.0,0.0,0.0,0.0,17.79,0.0,0.0,0.0
2024-11-24 19:00:00,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0
2024-11-24 20:00:00,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0
2024-11-24 21:00:00,0.0,0.0,0.0,0.0,14.38,0.0,0.0,0.0
2024-11-24 22:00:00,8.0,8.2,8.0,8.04,12.22,0.0,5.0,2.5
2024-11-24 23:00:00,2.0,3.2,2.0,2.28,8.47,0.0,5.0,2.5
2024-11-25 00:00:00,10.8,10.8,10.8,10.8,10.13,0.1,0.0,0.1
2024-11-25 01:00:00,-0.84,0.29,0.19,-0.27,7.83,4.0,4.0,4.0
2024-11-25 02:00:00,-0.9,0.19,0.19,-0.34,6.09,2.0,2.0,2.0
2024-11-25 03:00:00,-0.98,0.5,0.5,0.29,0.29,20.9,1.0,11.0
2024-11-25 04:00:00,-1.18,-0.21,-0.9,-0.63,8.35,2.0,2.0,2.0
2024-11-25 05:00:00,7.0,12.5,12.5,8.36,8.36,23.0,1.2,12.1
2024-11-25 06:00:00,9.0,9.0,9.0,9.0,14.42,0.6,0.0,0.3
2024-11-25 07:00:00,0.0,0.0,0.0,0.0,19.74,0.0,0.0,0.0
2024-11-25 08:00:00,0.0,0.0,0.0,0.0,21.32,0.0,0.0,0.0
2024-11-25 09:00:00,0.0,0.0,0.0,0.0,21.12,0.0,0.0,0.0
2024-11-25 10:00:00,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0
2024-11-25 11:00:00,8.2,8.2,8.2,8.2,20.02,1.1,0.0,0.6
2024-11-25 12:00:00,8.2,8.2,8.2,8.2,20.27,0.5,0.0,0.3
2024-11-25 13:00:00,0.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0
