date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-09-24 00:00:00,8.16,22.20,8.60,15.99,15.99,17.4,18.0,17.7
2024-09-24 01:00:00,5.98,11.10,6.96,7.67,7.67,9.8,4.8,7.3
2024-09-24 02:00:00,3.64,15.69,6.70,10.70,10.70,19.2,14.2,16.7
2024-09-24 03:00:00,1.59,6.18,5.01,3.68,3.68,14.8,2.8,8.8
2024-09-24 04:00:00,8.06,11.18,11.18,9.79,9.79,12.1,5.1,8.6
2024-09-24 05:00:00,10.18,19.41,11.30,15.09,15.09,27.1,8.7,17.9
2024-09-24 06:00:00,13.50,21.47,17.03,17.66,17.66,25.9,18.9,22.4
2024-09-24 07:00:00,18.11,27.78,19.46,21.83,21.83,23.7,18.1,20.9
2024-09-24 08:00:00,24.06,32.75,25.87,28.19,28.19,22.7,15.0,18.9
2024-09-24 09:00:00,25.00,32.30,30.02,28.18,28.18,39.6,30.8,35.2
2024-09-24 10:00:00,20.91,40.10,32.00,28.66,28.66,69.4,51.9,60.7
2024-09-24 11:00:00,19.52,29.90,26.16,25.01,25.01,33.6,41.6,37.6
2024-09-24 12:00:00,18.99,43.00,35.00,28.36,28.36,34.0,49.1,41.6
2024-09-24 13:00:00,20.64,35.15,24.64,25.49,25.49,34.8,40.1,37.5
2024-09-24 14:00:00,19.60,24.99,23.87,22.44,22.44,67.1,19.8,43.5
2024-09-24 15:00:00,20.52,25.35,24.00,23.68,23.68,59.6,16.0,37.8
2024-09-24 16:00:00,22.01,29.30,29.30,26.98,26.98,74.8,1.2,38.0
2024-09-24 17:00:00,26.41,41.00,37.41,33.38,33.38,75.4,3.4,39.4
2024-09-24 18:00:00,26.61,36.66,34.04,30.05,30.05,75.8,7.4,41.6
2024-09-24 19:00:00,25.41,37.00,36.90,31.11,31.11,106.5,32.6,69.6
2024-09-24 20:00:00,17.00,32.09,17.30,26.38,26.38,105.5,40.7,73.1
2024-09-24 21:00:00,7.18,25.42,9.18,20.83,20.83,91.9,26.9,59.4
2024-09-24 22:00:00,8.71,25.80,8.71,21.23,21.23,98.9,22.6,60.8
2024-09-24 23:00:00,2.02,23.20,3.20,18.47,18.47,95.3,51.7,73.5
2024-09-25 00:00:00,1.36,35.05,1.87,11.11,11.11,47.2,32.2,39.7
2024-09-25 01:00:00,-0.33,2.70,-0.33,0.41,8.35,2.4,2.4,2.4
2024-09-25 02:00:00,0.15,7.99,1.94,3.62,3.62,7.9,8.9,8.4
2024-09-25 03:00:00,0.00,5.92,3.98,3.92,3.92,11.5,12.5,12.0
2024-09-25 04:00:00,0.55,4.86,3.53,3.14,3.14,14.9,14.9,14.9
2024-09-25 05:00:00,5.00,14.40,9.07,8.25,8.25,49.9,45.1,47.5
2024-09-25 06:00:00,10.03,18.05,13.21,12.45,12.45,25.7,37.3,31.5
2024-09-25 07:00:00,11.90,56.19,14.60,16.63,16.63,34.2,50.3,42.3
2024-09-25 08:00:00,13.67,20.59,15.06,16.44,16.44,19.1,47.3,33.2
2024-09-25 09:00:00,9.20,19.49,9.20,14.78,14.78,29.8,37.8,33.8
2024-09-25 10:00:00,7.54,21.54,9.39,12.57,12.57,22.4,23.2,22.8
2024-09-25 11:00:00,1.30,7.60,5.62,5.04,5.04,12.2,21.5,16.9
2024-09-25 12:00:00,0.21,6.98,2.51,3.88,3.88,22.6,28.6,25.6
2024-09-25 13:00:00,-0.33,7.01,2.00,3.12,3.12,35.1,42.9,39.0
2024-09-25 14:00:00,0.30,10.62,2.64,4.01,4.01,34.3,31.8,33.1
2024-09-25 15:00:00,0.94,11.50,11.50,5.71,5.71,45.8,41.0,43.4
2024-09-25 16:00:00,-17.05,0.38,-17.05,-6.25,-6.25,8.7,25.6,17.2
2024-09-25 17:00:00,-16.00,-1.20,-16.00,-9.71,-9.71,16.5,41.6,29.1
2024-09-25 18:00:00,-7.21,-1.02,-4.69,-5.65,-5.65,16.4,41.0,28.7
2024-09-25 19:00:00,-13.85,4.00,-2.00,-3.51,-3.51,8.6,29.7,19.2
2024-09-25 20:00:00,-16.90,12.99,0.60,-1.20,-1.20,45.9,37.1,41.5
2024-09-25 21:00:00,-12.90,-0.42,-4.46,-6.10,-6.10,25.2,16.3,20.8
2024-09-25 22:00:00,-10.00,-0.64,-5.12,-5.23,-5.23,20.7,21.1,20.9
2024-09-25 23:00:00,-20.00,-3.30,-11.01,-8.08,-8.08,12.1,12.1,12.1
2024-09-26 00:00:00,-12.30,-3.16,-4.28,-4.62,-1.21,2.3,2.0,2.2
2024-09-26 01:00:00,-14.00,4.98,-5.85,-1.61,-1.61,17.7,18.6,18.2
2024-09-26 02:00:00,-14.46,4.87,-4.61,-1.84,-1.84,23.2,26.3,24.8
2024-09-26 03:00:00,-5.00,8.95,-3.20,-0.99,-0.99,45.4,45.5,45.5
2024-09-26 04:00:00,-7.44,13.05,-0.80,-0.79,-0.79,13.6,9.5,11.6
2024-09-26 05:00:00,-1.10,7.79,1.49,2.60,2.60,22.8,9.4,16.1
2024-09-26 06:00:00,5.05,20.75,6.84,11.09,11.09,41.8,21.4,31.6
2024-09-26 07:00:00,14.20,16.29,15.10,15.87,16.83,2.4,3.1,2.8
2024-09-26 08:00:00,16.50,19.19,16.50,17.44,17.44,8.0,9.7,8.9
2024-09-26 09:00:00,16.80,19.15,16.80,17.33,17.33,17.4,8.8,13.1
2024-09-26 10:00:00,14.15,19.11,14.30,15.99,15.99,25.7,12.0,18.9
2024-09-26 11:00:00,10.00,19.57,10.18,14.88,14.88,61.0,39.2,50.1
2024-09-26 12:00:00,8.60,19.78,8.90,14.79,14.79,73.6,57.1,65.4
2024-09-26 13:00:00,6.12,21.64,10.52,12.78,12.78,102.1,69.6,85.9
2024-09-26 14:00:00,9.56,15.52,12.20,12.58,12.58,68.5,39.3,53.9
2024-09-26 15:00:00,14.01,22.72,19.61,16.70,16.70,81.7,61.0,71.4
2024-09-26 16:00:00,16.05,24.72,21.99,20.07,20.07,98.2,85.4,91.8
2024-09-26 17:00:00,19.37,28.30,22.58,24.21,24.21,37.6,34.0,35.8
2024-09-26 18:00:00,16.11,21.00,19.21,19.24,19.24,15.0,22.2,18.6
2024-09-26 19:00:00,15.89,20.00,18.99,17.98,17.98,25.8,18.8,22.3
2024-09-26 20:00:00,14.95,19.00,15.59,17.19,17.19,27.4,28.8,28.1
2024-09-26 21:00:00,15.72,18.20,17.42,17.02,17.02,47.2,48.2,47.7
2024-09-26 22:00:00,13.95,16.73,15.87,14.70,14.70,45.1,24.4,34.8
2024-09-26 23:00:00,4.36,14.01,9.91,10.61,10.61,50.3,15.3,32.8
2024-09-27 00:00:00,-2.85,8.66,0.00,2.74,2.74,35.0,40.0,37.5
2024-09-27 01:00:00,0.84,5.83,1.07,5.03,5.03,29.5,34.5,32.0
2024-09-27 02:00:00,-0.91,4.73,2.48,2.68,2.68,49.3,54.3,51.8
2024-09-27 03:00:00,-2.18,3.65,-0.06,1.71,1.71,34.8,39.8,37.3
2024-09-27 04:00:00,-1.39,3.98,0.50,1.67,1.67,55.5,35.3,45.4
2024-09-27 05:00:00,-3.40,1.79,-2.14,-0.52,-0.52,84.4,65.0,74.7
2024-09-27 06:00:00,5.73,9.76,5.92,8.17,8.17,22.9,2.5,12.7
2024-09-27 07:00:00,7.81,26.36,12.88,14.13,14.13,70.7,45.7,58.2
2024-09-27 08:00:00,7.30,34.91,7.30,19.41,19.41,40.4,60.4,50.4
2024-09-27 09:00:00,8.07,18.43,11.00,11.53,11.53,95.3,81.5,88.4
2024-09-27 10:00:00,7.01,18.00,17.00,9.88,9.88,50.6,30.6,40.6
2024-09-27 11:00:00,2.47,18.00,12.00,8.65,8.65,52.1,25.1,38.6
2024-09-27 12:00:00,1.01,15.37,15.14,6.05,6.05,60.3,40.3,50.3
2024-09-27 13:00:00,0.53,22.13,10.00,8.49,8.49,136.3,111.1,123.7
2024-09-27 14:00:00,3.01,18.00,11.13,10.64,10.64,58.4,38.4,48.4
2024-09-27 15:00:00,-0.10,14.17,7.25,7.07,7.07,107.2,107.1,107.2
2024-09-27 16:00:00,5.68,13.00,7.38,9.05,9.05,33.5,13.0,23.3
2024-09-27 17:00:00,16.00,23.00,17.96,18.58,18.58,43.7,28.8,36.3
2024-09-27 18:00:00,10.02,20.98,10.02,16.84,16.84,47.1,27.1,37.1
2024-09-27 19:00:00,11.50,20.05,12.13,14.74,14.74,28.7,10.0,19.4
2024-09-27 20:00:00,0.23,15.80,7.16,8.10,8.10,86.8,49.7,68.3
2024-09-27 21:00:00,-0.94,16.19,2.39,5.61,5.61,165.1,76.8,121.0
2024-09-27 22:00:00,-3.00,15.46,-0.45,6.34,6.34,104.0,66.5,85.3
2024-09-27 23:00:00,-1.97,2.90,-1.93,1.88,1.88,25.4,9.9,17.7
2024-09-28 00:00:00,-2.47,9.56,3.54,4.20,,107.2,122.7,115.0
2024-09-28 01:00:00,-0.87,4.95,3.32,3.01,,67.1,67.1,67.1
2024-09-28 02:00:00,-0.50,5.00,4.77,2.77,,99.5,99.5,99.5
2024-09-28 03:00:00,0.33,8.92,7.76,3.73,,127.9,136.9,132.4
2024-09-28 04:00:00,1.43,18.72,18.72,5.77,,137.6,142.7,140.2
2024-09-28 05:00:00,4.61,22.70,18.83,12.29,,49.7,59.7,54.7
2024-09-28 06:00:00,7.05,16.09,9.12,12.66,,41.1,41.1,41.1
2024-09-28 07:00:00,10.54,26.92,17.21,15.80,,32.6,36.7,34.7
2024-09-28 08:00:00,14.50,25.08,20.41,20.81,,22.4,23.4,22.9
2024-09-28 09:00:00,16.00,22.98,19.44,19.01,,44.0,43.4,43.7
2024-09-28 10:00:00,8.23,23.04,12.78,14.89,,107.8,64.5,86.2
2024-09-28 11:00:00,-10.02,13.54,-9.01,4.67,,81.1,41.1,61.1
2024-09-28 12:00:00,-10.21,9.59,-10.21,1.11,,71.1,30.7,50.9
2024-09-28 13:00:00,-9.46,4.99,-5.22,-1.10,,123.5,60.9,92.2
2024-09-28 14:00:00,-7.09,5.58,0.00,0.02,,71.5,25.5,48.5
