date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-10-19 00:00:00,8.70,19.40,9.70,16.62,16.62,48.2,48.2,48.2
2024-10-19 01:00:00,4.09,20.90,4.09,16.35,16.35,48.1,48.3,48.2
2024-10-19 02:00:00,3.97,20.88,6.80,14.65,14.65,57.0,51.5,54.3
2024-10-19 03:00:00,2.99,18.62,4.76,10.08,10.08,21.6,16.6,19.1
2024-10-19 04:00:00,3.55,18.95,5.00,13.28,13.28,54.3,62.3,58.3
2024-10-19 05:00:00,2.88,19.78,5.10,14.41,14.41,60.7,84.6,72.7
2024-10-19 06:00:00,4.90,22.98,9.80,13.74,13.74,23.4,48.4,35.9
2024-10-19 07:00:00,6.45,22.95,6.47,13.07,13.07,23.5,18.5,21.0
2024-10-19 08:00:00,10.02,26.10,26.10,19.45,19.45,23.8,54.8,39.3
2024-10-19 09:00:00,8.01,22.78,11.75,17.56,17.56,38.3,83.3,60.8
2024-10-19 10:00:00,9.30,23.99,14.10,16.53,16.53,48.2,94.8,71.5
2024-10-19 11:00:00,9.00,23.79,15.00,16.70,16.70,60.4,110.8,85.6
2024-10-19 12:00:00,7.02,29.43,14.61,16.78,16.78,74.5,124.1,99.3
2024-10-19 13:00:00,4.63,22.49,4.63,14.70,14.70,38.6,88.6,63.6
2024-10-19 14:00:00,6.01,24.88,9.89,14.78,14.78,63.8,114.6,89.2
2024-10-19 15:00:00,8.35,24.98,17.89,17.27,17.27,56.8,106.8,81.8
2024-10-19 16:00:00,10.18,27.88,10.19,20.16,20.16,41.7,80.2,61.0
2024-10-19 17:00:00,12.26,29.12,17.39,20.12,20.12,48.2,70.8,59.5
2024-10-19 18:00:00,10.01,28.77,10.10,20.02,20.02,41.7,50.7,46.2
2024-10-19 19:00:00,7.34,27.52,18.09,17.02,17.02,50.3,76.8,63.6
2024-10-19 20:00:00,6.15,30.00,9.30,16.26,16.26,43.6,94.4,69.0
2024-10-19 21:00:00,4.07,27.00,4.07,14.87,14.87,50.8,94.7,72.8
2024-10-19 22:00:00,1.71,26.00,2.70,16.25,16.25,50.1,90.0,70.1
2024-10-19 23:00:00,0.02,25.00,0.02,18.37,18.37,35.0,76.2,55.6
2024-10-20 00:00:00,-3.00,-0.90,-1.90,-1.67,2.47,3.8,3.8,3.8
2024-10-20 01:00:00,-4.00,1.97,0.09,-0.87,-0.87,7.1,7.1,7.1
2024-10-20 02:00:00,-2.45,0.96,0.96,-1.11,-1.11,10.4,10.4,10.4
2024-10-20 03:00:00,-3.60,0.54,-0.01,-1.76,-1.76,11.0,11.0,11.0
