date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2025-01-12 00:00:00,60.10,96.10,78.99,75.68,75.68,151.0,268.1,209.6
2025-01-12 01:00:00,60.00,86.50,85.00,75.08,75.08,61.2,141.9,101.6
2025-01-12 02:00:00,66.50,83.60,79.00,77.64,77.64,133.2,216.8,175.0
2025-01-12 03:00:00,48.00,81.98,51.30,64.78,64.78,36.9,65.6,51.3
2025-01-12 04:00:00,42.50,79.90,45.00,51.98,51.98,43.5,54.2,48.9
2025-01-12 05:00:00,41.77,79.70,41.90,53.89,53.89,30.9,65.4,48.2
2025-01-12 06:00:00,41.01,88.46,46.60,48.09,48.09,21.9,65.2,43.6
2025-01-12 07:00:00,35.50,85.40,39.26,56.24,56.24,24.9,59.2,42.1
2025-01-12 08:00:00,59.40,94.00,76.29,64.29,64.29,128.9,154.8,141.9
2025-01-12 09:00:00,78.50,115.57,110.00,106.93,106.93,41.7,92.9,67.3
2025-01-12 10:00:00,79.17,115.95,97.00,98.72,98.72,175.3,284.5,229.9
2025-01-12 11:00:00,79.00,126.50,99.00,98.88,98.88,152.8,234.4,193.6
2025-01-12 12:00:00,73.60,104.50,95.13,99.75,99.75,197.2,176.9,187.1
2025-01-12 13:00:00,67.00,109.58,79.60,92.03,92.03,466.5,450.5,458.5
2025-01-12 14:00:00,82.07,108.22,86.50,98.73,98.73,316.5,351.7,334.1
2025-01-12 15:00:00,75.10,118.40,81.00,104.87,104.87,333.6,524.6,429.1
2025-01-12 16:00:00,95.00,130.60,98.01,123.19,123.19,168.5,555.8,362.2
2025-01-12 17:00:00,91.70,137.50,110.00,119.33,119.33,234.8,425.5,330.2
2025-01-12 18:00:00,101.10,144.20,101.10,125.96,125.96,133.5,399.8,266.7
2025-01-12 19:00:00,93.90,140.90,95.00,118.53,118.53,122.3,226.7,174.5
2025-01-12 20:00:00,85.28,132.00,88.00,110.36,110.36,169.6,316.5,243.1
2025-01-12 21:00:00,81.96,129.57,81.96,108.36,108.36,190.5,301.8,246.2
2025-01-12 22:00:00,85.00,121.00,93.02,104.98,104.98,129.6,268.7,199.2
2025-01-12 23:00:00,91.00,115.20,91.73,107.03,107.03,142.4,376.1,259.3
2025-01-13 00:00:00,95.45,130.45,102.10,103.74,103.74,40.8,128.6,84.7
2025-01-13 01:00:00,105.00,126.20,105.00,107.23,107.23,45.3,217.5,131.4
2025-01-13 02:00:00,100.50,127.45,103.86,105.95,105.95,124.0,121.0,122.5
2025-01-13 03:00:00,105.16,127.95,111.50,108.14,108.14,58.1,89.6,73.9
2025-01-13 04:00:00,104.80,110.50,108.30,107.99,107.99,64.1,60.1,62.1
2025-01-13 05:00:00,103.60,111.49,105.52,107.17,107.17,265.9,73.8,169.9
2025-01-13 06:00:00,113.68,142.40,132.30,133.30,133.30,374.1,184.7,279.4
2025-01-13 07:00:00,171.92,199.90,182.00,184.22,184.22,188.7,76.3,132.5
2025-01-13 08:00:00,195.31,250.00,249.19,220.66,220.66,330.1,254.9,292.5
