date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-11-10 00:00:00,106.83,116.14,116.14,108.86,108.86,331.6,0.1,165.9
2024-11-10 01:00:00,102.00,119.99,119.99,107.90,107.90,388.3,21.5,204.9
2024-11-10 02:00:00,100.69,110.43,108.50,106.56,106.56,494.2,0.0,247.1
2024-11-10 03:00:00,99.10,111.00,108.00,104.93,104.93,601.0,47.5,324.3
2024-11-10 04:00:00,100.89,109.10,108.00,104.98,104.98,647.6,1.5,324.6
2024-11-10 05:00:00,100.20,110.50,110.50,106.87,106.87,596.1,1.4,298.8
2024-11-10 06:00:00,100.00,108.00,100.00,105.94,105.94,555.7,0.5,278.1
2024-11-10 07:00:00,104.16,115.00,115.00,108.83,108.83,599.8,55.9,327.9
2024-11-10 08:00:00,107.70,125.47,117.00,112.12,112.12,601.0,52.5,326.8
2024-11-10 09:00:00,112.02,123.15,123.15,117.13,117.13,614.1,10.5,312.3
2024-11-10 10:00:00,78.50,140.00,140.00,116.76,116.76,894.5,120.9,507.7
2024-11-10 11:00:00,112.14,145.99,145.00,118.54,118.54,1035.8,175.8,605.8
2024-11-10 12:00:00,99.80,147.00,146.50,118.46,118.46,802.3,95.9,449.1
2024-11-10 13:00:00,109.99,160.00,160.00,118.15,118.15,900.8,134.8,517.8
2024-11-10 14:00:00,110.71,144.00,144.00,117.76,117.76,917.7,40.1,478.9
2024-11-10 15:00:00,113.50,154.80,122.20,125.74,125.74,806.1,46.2,426.2
2024-11-10 16:00:00,133.30,177.97,172.07,147.84,147.84,404.2,75.1,239.7
2024-11-10 17:00:00,140.20,170.01,158.78,149.70,149.70,622.8,157.2,390.0
2024-11-10 18:00:00,139.22,168.90,164.96,149.59,149.59,919.6,227.8,573.7
2024-11-10 19:00:00,132.58,179.97,178.49,149.89,149.89,460.5,71.6,266.1
2024-11-10 20:00:00,124.28,149.90,143.90,132.94,132.94,620.0,97.1,358.6
2024-11-10 21:00:00,111.93,120.90,117.28,117.05,117.05,576.6,129.3,353.0
2024-11-10 22:00:00,109.10,117.93,114.72,114.12,114.12,551.6,30.5,291.1
2024-11-10 23:00:00,106.00,124.98,124.98,111.35,111.35,572.4,61.8,317.1
2024-11-11 00:00:00,108.10,117.66,112.78,111.72,111.72,299.0,71.3,185.2
2024-11-11 01:00:00,102.53,115.00,115.00,105.77,105.77,327.3,22.5,174.9
2024-11-11 02:00:00,96.81,115.00,98.00,101.48,101.48,256.0,88.5,172.3
2024-11-11 03:00:00,89.10,104.00,89.90,94.01,94.01,430.1,676.8,553.5
2024-11-11 04:00:00,90.00,106.36,102.50,95.16,95.16,325.6,666.8,496.2
2024-11-11 05:00:00,98.83,132.00,132.00,108.92,108.92,232.2,414.5,323.4
2024-11-11 06:00:00,108.86,155.90,155.30,138.64,138.64,323.1,151.9,237.5
2024-11-11 07:00:00,85.51,129.95,125.00,124.09,124.09,231.2,46.3,138.8
2024-11-11 08:00:00,124.65,153.40,151.85,136.78,136.78,429.7,73.6,251.7
2024-11-11 09:00:00,133.10,163.71,163.44,140.06,140.06,521.5,181.7,351.6
2024-11-11 10:00:00,130.48,169.99,163.74,141.22,141.22,603.1,201.6,402.4
2024-11-11 11:00:00,134.19,191.99,173.47,153.31,153.31,563.3,223.9,393.6
2024-11-11 12:00:00,126.97,178.00,154.24,144.13,144.13,639.2,327.3,483.3
2024-11-11 13:00:00,131.56,169.29,148.05,139.23,139.23,364.0,71.9,218.0
2024-11-11 14:00:00,131.30,166.90,166.90,145.31,145.31,284.6,24.2,154.4
2024-11-11 15:00:00,141.98,166.98,166.98,151.94,151.94,236.0,53.9,145.0
2024-11-11 16:00:00,140.00,223.51,169.50,154.57,154.57,99.6,89.0,94.3
2024-11-11 17:00:00,149.70,199.95,183.96,181.95,181.95,59.0,131.9,95.5
2024-11-11 18:00:00,142.00,185.00,164.00,166.27,166.27,97.5,132.2,114.9
2024-11-11 19:00:00,136.00,160.21,143.01,150.78,150.78,186.2,132.4,159.3
2024-11-11 20:00:00,135.11,152.99,146.12,143.47,143.47,138.2,82.8,110.5
2024-11-11 21:00:00,119.81,140.99,128.01,131.67,131.67,175.9,111.8,143.9
2024-11-11 22:00:00,115.66,131.99,124.73,124.13,124.13,199.4,100.8,150.1
2024-11-11 23:00:00,108.51,133.00,129.00,123.05,123.05,241.4,249.5,245.5
2024-11-12 00:00:00,109.00,120.00,116.92,112.51,112.51,30.6,183.4,107.0
2024-11-12 01:00:00,106.69,115.64,109.00,111.50,111.50,93.6,231.5,162.6
2024-11-12 02:00:00,103.90,114.00,109.00,108.21,108.21,13.9,41.4,27.7
2024-11-12 03:00:00,107.10,113.90,108.74,108.40,108.40,15.6,17.6,16.6
2024-11-12 04:00:00,105.59,113.90,110.00,110.77,110.77,36.8,20.2,28.5
