date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-11-06 00:00:00,105.50,111.58,106.40,107.25,107.25,59.1,32.8,46.0
2024-11-06 01:00:00,100.70,109.00,106.90,106.55,106.55,54.8,20.4,37.6
2024-11-06 02:00:00,94.68,109.50,105.00,100.69,100.69,94.0,20.3,57.2
2024-11-06 03:00:00,96.60,112.30,110.80,99.66,99.66,60.8,20.2,40.5
2024-11-06 04:00:00,99.30,123.50,116.24,108.28,108.28,56.3,22.5,39.4
2024-11-06 05:00:00,124.00,130.62,125.17,126.21,126.21,0.5,11.4,6.0
2024-11-06 06:00:00,155.10,186.75,180.00,170.62,170.62,150.3,28.1,89.2
2024-11-06 07:00:00,241.28,278.87,261.50,265.68,265.68,319.9,40.3,180.1
2024-11-06 08:00:00,205.00,205.00,205.00,205.00,205.00,20.0,0.0,10.0
2024-11-06 09:00:00,112.00,124.84,124.84,121.11,121.11,167.7,51.3,109.5
2024-11-06 10:00:00,106.45,134.80,130.00,122.56,122.56,397.6,193.9,295.8
2024-11-06 11:00:00,117.10,149.99,132.00,134.03,134.03,353.2,280.8,317.0
2024-11-06 12:00:00,115.14,134.70,131.00,127.03,127.03,375.9,300.9,338.4
2024-11-06 13:00:00,107.00,148.00,145.36,127.47,127.47,246.9,245.9,246.4
2024-11-06 14:00:00,125.00,170.00,170.00,142.70,142.70,76.1,111.2,93.7
2024-11-06 15:00:00,248.50,299.00,299.00,268.01,268.01,240.3,165.4,202.9
2024-11-06 16:00:00,402.10,463.36,432.00,427.86,427.86,459.0,309.3,384.2
2024-11-06 17:00:00,620.10,684.28,633.40,637.63,637.63,313.8,49.9,181.9
2024-11-06 18:00:00,270.00,573.50,273.00,478.11,478.11,545.5,140.3,342.9
2024-11-06 19:00:00,245.00,425.00,252.85,316.02,316.02,756.1,428.7,592.4
2024-11-06 20:00:00,145.50,195.31,160.00,156.66,156.66,247.5,115.5,181.5
2024-11-06 21:00:00,121.50,127.50,126.08,123.76,123.76,92.5,14.1,53.3
2024-11-06 22:00:00,115.00,124.99,124.69,120.12,120.12,71.7,193.0,132.4
2024-11-06 23:00:00,107.24,117.95,116.90,113.42,113.42,241.3,188.4,214.9
2024-11-07 00:00:00,107.00,114.67,113.72,111.29,111.29,20.4,34.6,27.5
2024-11-07 01:00:00,102.43,109.01,106.60,105.51,105.51,180.5,55.7,118.1
2024-11-07 02:00:00,99.57,104.24,102.10,102.21,102.21,118.4,11.8,65.1
2024-11-07 03:00:00,85.06,103.80,102.13,100.52,100.52,105.9,24.2,65.1
2024-11-07 04:00:00,99.23,104.67,102.24,101.62,101.62,151.3,2.8,77.1
2024-11-07 05:00:00,107.90,115.40,108.03,111.17,111.17,212.5,74.6,143.6
