date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-10-06 00:00:00,76.10,85.00,80.79,81.03,81.03,32.9,20.0,26.5
2024-10-06 01:00:00,78.51,84.90,83.60,84.66,84.66,33.3,29.7,31.5
2024-10-06 02:00:00,76.41,85.00,76.41,81.47,81.47,56.8,85.7,71.3
2024-10-06 03:00:00,71.00,84.90,80.00,77.68,77.68,32.3,66.8,49.6
2024-10-06 04:00:00,72.03,80.00,80.00,77.49,77.49,34.8,52.2,43.5
2024-10-06 05:00:00,68.21,80.00,74.89,78.51,78.51,34.6,36.8,35.7
2024-10-06 06:00:00,72.90,80.98,79.96,79.76,79.76,14.1,17.8,16.0
2024-10-06 07:00:00,79.85,88.90,84.50,87.17,87.17,12.8,16.2,14.5
2024-10-06 08:00:00,69.00,93.90,69.00,73.51,73.51,155.8,157.8,156.8
2024-10-06 09:00:00,81.00,99.60,82.50,96.94,96.94,9.6,12.3,11.0
2024-10-06 10:00:00,46.46,109.60,58.04,57.84,57.84,421.8,131.2,276.5
2024-10-06 11:00:00,24.58,113.50,49.00,44.86,44.86,635.6,88.4,362.0
2024-10-06 12:00:00,17.69,119.10,17.69,42.86,42.86,827.7,361.1,594.4
2024-10-06 13:00:00,13.98,127.50,20.16,41.20,41.20,950.4,377.9,664.2
2024-10-06 14:00:00,12.10,96.93,13.40,34.35,34.35,518.4,230.6,374.5
2024-10-06 15:00:00,15.00,97.10,55.30,48.76,48.76,328.8,130.2,229.5
2024-10-06 16:00:00,80.70,100.99,88.34,88.25,88.25,254.5,120.4,187.5
2024-10-06 17:00:00,89.32,112.50,104.03,105.18,105.18,177.7,197.4,187.6
2024-10-06 18:00:00,138.10,185.70,143.10,145.68,145.68,117.1,41.2,79.2
2024-10-06 19:00:00,167.68,204.01,183.11,183.33,183.33,362.3,110.9,236.6
2024-10-06 20:00:00,127.01,147.73,129.44,131.17,131.17,122.8,84.0,103.4
2024-10-06 21:00:00,94.01,142.49,132.50,112.11,112.11,188.0,83.0,135.5
2024-10-06 22:00:00,67.70,97.66,89.00,81.44,81.44,225.9,301.6,263.8
2024-10-06 23:00:00,48.22,78.80,60.00,50.42,50.42,302.4,32.8,167.6
2024-10-07 00:00:00,96.74,119.59,96.74,107.71,82.73,1.3,2.5,1.9
2024-10-07 01:00:00,81.00,91.30,81.00,82.75,82.75,21.3,25.2,23.3
2024-10-07 02:00:00,84.16,89.90,84.44,86.43,81.04,2.3,3.9,3.1
2024-10-07 03:00:00,80.00,91.80,83.52,85.57,81.09,2.1,5.4,3.8
2024-10-07 04:00:00,80.00,84.99,84.12,80.92,80.92,19.4,5.2,12.3
2024-10-07 05:00:00,86.00,96.10,90.00,94.60,94.60,30.3,4.6,17.5
2024-10-07 06:00:00,123.55,160.19,125.91,140.86,140.86,307.9,276.6,292.3
2024-10-07 07:00:00,164.40,285.00,175.67,185.96,185.96,109.5,59.2,84.4
2024-10-07 08:00:00,83.00,119.99,83.00,84.05,84.05,17.2,19.4,18.3
2024-10-07 09:00:00,70.10,98.54,98.54,90.66,90.66,133.7,50.7,92.2
2024-10-07 10:00:00,70.01,99.49,99.49,86.58,86.58,24.3,54.5,39.4
2024-10-07 11:00:00,68.00,94.44,94.44,89.25,89.25,204.5,74.4,139.5
2024-10-07 12:00:00,65.72,92.80,66.86,80.29,80.29,237.0,96.2,166.6
2024-10-07 13:00:00,49.00,96.40,56.70,80.84,80.84,163.9,105.0,134.5
2024-10-07 14:00:00,56.00,101.90,66.00,80.05,80.05,97.4,97.3,97.4
2024-10-07 15:00:00,60.20,103.30,77.01,76.29,76.29,130.6,120.5,125.6
2024-10-07 16:00:00,86.63,104.82,86.63,98.60,98.60,99.6,206.9,153.3
2024-10-07 17:00:00,119.99,159.75,125.40,136.50,136.50,180.6,176.1,178.4
2024-10-07 18:00:00,209.00,284.50,249.00,244.98,244.98,473.9,446.6,460.3
2024-10-07 19:00:00,218.02,290.00,260.00,262.10,262.10,183.4,177.7,180.6
2024-10-07 20:00:00,120.86,163.79,122.18,140.88,140.88,600.8,349.9,475.4
2024-10-07 21:00:00,83.70,103.90,93.50,94.68,94.68,134.8,146.5,140.7
2024-10-07 22:00:00,79.23,97.60,94.50,91.28,91.28,116.4,235.9,176.2
2024-10-07 23:00:00,74.20,85.90,79.80,80.15,80.15,205.2,359.7,282.5
2024-10-08 00:00:00,76.00,95.00,94.77,85.84,85.84,100.1,163.5,131.8
2024-10-08 01:00:00,67.03,98.00,98.00,74.30,74.30,34.9,30.6,32.8
2024-10-08 02:00:00,66.90,84.50,73.72,72.18,72.18,140.4,31.1,85.8
2024-10-08 03:00:00,54.00,83.50,54.01,63.79,63.79,186.1,34.9,110.5
2024-10-08 04:00:00,53.00,75.00,61.46,60.33,60.33,215.6,125.5,170.6
2024-10-08 05:00:00,75.50,109.99,109.08,88.04,88.04,49.1,75.9,62.5
2024-10-08 06:00:00,103.50,127.10,127.10,115.86,115.86,263.5,209.3,236.4
2024-10-08 07:00:00,120.10,149.90,147.54,132.67,132.67,111.0,102.0,106.5
2024-10-08 08:00:00,92.10,105.01,103.50,96.83,96.83,81.4,71.4,76.4
