date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-09-04 00:00:00,22.5,52.43,52.43,51.71,51.71,25.0,0.0,12.5
2024-09-04 01:00:00,22.6,55.0,55.0,53.16,53.16,25.0,0.0,12.5
2024-09-04 02:00:00,20.4,55.07,51.7,42.71,42.71,30.0,5.0,17.5
2024-09-04 03:00:00,20.6,58.0,58.0,55.01,55.01,35.0,10.0,22.5
2024-09-04 04:00:00,20.8,55.25,45.0,50.54,50.54,35.0,10.0,22.5
2024-09-04 05:00:00,22.2,55.75,55.75,55.62,55.62,25.0,0.0,12.5
2024-09-04 06:00:00,29.0,55.65,55.65,55.44,55.44,25.0,0.0,12.5
2024-09-04 07:00:00,53.4,72.3,64.1,60.62,60.62,26.0,1.0,13.5
2024-09-04 08:00:00,57.5,59.6,59.6,58.89,58.89,25.0,0.0,12.5
2024-09-04 09:00:00,12.6,58.7,12.6,55.84,55.84,26.6,1.6,14.1
2024-09-04 10:00:00,37.1,40.65,40.65,38.68,38.68,25.0,0.0,12.5
2024-09-04 11:00:00,47.6,55.9,55.9,50.69,50.69,25.0,0.0,12.5
2024-09-04 12:00:00,45.01,52.38,45.4,49.27,49.27,27.0,2.0,14.5
2024-09-04 13:00:00,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
2024-09-04 14:00:00,32.0,33.0,33.0,32.22,32.22,25.0,0.0,12.5
2024-09-04 15:00:00,30.0,31.2,31.2,30.6,30.6,25.0,0.0,12.5
2024-09-04 16:00:00,31.9,32.5,32.5,32.07,32.07,25.0,0.0,12.5
2024-09-04 17:00:00,18.01,54.5,49.4,43.06,43.06,52.0,27.0,39.5
2024-09-04 18:00:00,20.0,54.9,36.0,45.2,45.2,57.0,32.0,44.5
2024-09-04 19:00:00,30.0,32.0,30.0,30.24,30.24,27.0,2.0,14.5
2024-09-04 20:00:00,25.0,25.0,25.0,25.0,25.0,25.0,0.0,12.5
2024-09-04 21:00:00,25.0,26.0,26.0,25.6,25.6,25.0,0.0,12.5
2024-09-04 22:00:00,24.9,25.0,25.0,24.92,24.92,25.0,0.0,12.5
2024-09-04 23:00:00,24.0,24.0,24.0,24.0,24.0,25.0,0.0,12.5
2024-09-05 00:00:00,0.0,0.0,0.0,0.0,17.04,0.0,0.0,0.0
2024-09-05 01:00:00,0.0,0.0,0.0,0.0,15.24,0.0,0.0,0.0
2024-09-05 02:00:00,0.0,0.0,0.0,0.0,14.45,0.0,0.0,0.0
2024-09-05 03:00:00,0.0,0.0,0.0,0.0,13.91,0.0,0.0,0.0
2024-09-05 04:00:00,0.2,5.37,0.2,2.72,14.61,1.0,1.0,1.0
2024-09-05 05:00:00,5.04,5.2,5.04,5.12,15.24,1.0,1.0,1.0
2024-09-05 06:00:00,0.0,0.0,0.0,0.0,20.91,0.0,0.0,0.0
2024-09-05 07:00:00,36.94,38.1,36.94,37.52,42.98,0.5,0.5,0.5
2024-09-05 08:00:00,12.5,46.65,12.5,36.54,49.99,3.5,3.5,3.5
2024-09-05 09:00:00,21.42,31.29,31.29,26.58,26.58,12.6,13.0,12.8
2024-09-05 10:00:00,0.0,0.0,0.0,0.0,36.63,0.0,0.0,0.0
2024-09-05 11:00:00,8.74,11.8,11.8,10.27,10.27,5.0,5.0,5.0
2024-09-05 12:00:00,-3.71,2.7,1.29,0.63,0.63,8.0,8.0,8.0
2024-09-05 13:00:00,-2.39,2.0,-1.92,-0.15,-0.15,6.0,6.0,6.0
2024-09-05 14:00:00,-5.1,2.14,2.14,-2.18,-2.18,21.0,21.0,21.0
2024-09-05 15:00:00,-1.28,4.1,-1.26,0.63,0.63,6.0,6.0,6.0
2024-09-05 16:00:00,4.7,13.65,10.0,8.91,8.91,16.0,16.0,16.0
2024-09-05 17:00:00,13.67,24.33,13.7,18.3,18.3,10.6,10.6,10.6
2024-09-05 18:00:00,6.5,8.0,6.5,7.25,42.73,2.0,2.0,2.0
2024-09-05 19:00:00,8.51,11.1,11.1,9.81,29.89,1.0,1.0,1.0
2024-09-05 20:00:00,0.0,0.0,0.0,0.0,28.88,0.0,0.0,0.0
2024-09-05 21:00:00,0.0,0.0,0.0,0.0,28.19,0.0,0.0,0.0
2024-09-05 22:00:00,3.0,3.65,3.0,3.39,26.84,2.1,2.1,2.1
2024-09-05 23:00:00,0.0,0.0,0.0,0.0,24.74,0.0,0.0,0.0
2024-09-06 00:00:00,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0
2024-09-06 01:00:00,0.0,0.0,0.0,0.0,13.62,0.0,0.0,0.0
2024-09-06 02:00:00,0.0,0.0,0.0,0.0,13.06,0.0,0.0,0.0
2024-09-06 03:00:00,0.0,0.0,0.0,0.0,12.74,0.0,0.0,0.0
2024-09-06 04:00:00,0.0,0.0,0.0,0.0,12.93,0.0,0.0,0.0
2024-09-06 05:00:00,0.0,0.0,0.0,0.0,13.05,0.0,0.0,0.0
2024-09-06 06:00:00,0.0,0.0,0.0,0.0,14.42,0.0,0.0,0.0
2024-09-06 07:00:00,0.0,0.0,0.0,0.0,15.83,0.0,0.0,0.0
2024-09-06 08:00:00,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0.0
2024-09-06 09:00:00,18.93,19.4,19.4,19.15,18.93,1.0,1.0,1.0
2024-09-06 10:00:00,0.0,0.0,0.0,0.0,16.33,0.0,0.0,0.0
2024-09-06 11:00:00,0.0,0.0,0.0,0.0,15.66,0.0,0.0,0.0
2024-09-06 12:00:00,-3.9,13.21,4.0,5.32,5.32,31.2,31.2,31.2
2024-09-06 13:00:00,1.99,12.8,1.99,8.67,8.67,12.1,13.1,12.6
2024-09-06 14:00:00,-2.96,15.15,-2.96,8.79,8.79,7.0,8.0,7.5
2024-09-06 15:00:00,-8.39,20.55,-8.39,4.53,4.53,8.0,7.0,7.5
2024-09-06 16:00:00,-5.0,-0.69,-2.92,-2.75,-2.75,5.4,4.8,5.1
2024-09-06 17:00:00,8.81,10.39,10.39,9.47,15.42,2.0,2.0,2.0
2024-09-06 18:00:00,6.6,10.52,9.2,8.24,15.39,2.4,2.4,2.4
2024-09-06 19:00:00,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0
2024-09-06 20:00:00,10.44,11.7,10.5,10.8,15.01,2.0,2.0,2.0
2024-09-06 21:00:00,5.3,7.8,5.3,6.02,14.98,2.1,2.1,2.1
2024-09-06 22:00:00,5.0,14.7,5.0,9.95,14.74,2.9,2.9,2.9
2024-09-06 23:00:00,0.0,0.0,0.0,0.0,14.01,0.0,0.0,0.0
2024-09-07 00:00:00,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0
2024-09-07 01:00:00,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0
2024-09-07 02:00:00,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0
2024-09-07 03:00:00,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0
2024-09-07 04:00:00,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0
2024-09-07 05:00:00,1.2,3.87,1.9,2.49,5.19,1.2,0.8,1.0
2024-09-07 06:00:00,3.01,4.2,4.2,3.6,5.21,2.0,2.0,2.0
2024-09-07 07:00:00,0.88,1.89,0.95,1.29,5.62,2.1,2.1,2.1
2024-09-07 08:00:00,-0.37,0.06,0.06,-0.16,8.61,0.8,0.8,0.8
2024-09-07 09:00:00,4.61,7.51,5.48,6.14,10.59,2.0,2.0,2.0
2024-09-07 10:00:00,0.0,0.0,0.0,0.0,9.96,0.0,0.0,0.0
2024-09-07 11:00:00,0.0,0.0,0.0,0.0,7.56,0.0,0.0,0.0
2024-09-07 12:00:00,-0.01,5.48,0.5,0.32,5.27,2.7,2.1,2.4
2024-09-07 13:00:00,-7.21,12.81,-4.71,1.82,1.82,39.9,40.0,40.0
2024-09-07 14:00:00,-6.16,11.91,-3.37,1.28,1.28,16.0,16.0,16.0
2024-09-07 15:00:00,0.37,7.13,1.0,4.14,4.14,7.0,7.0,7.0
2024-09-07 16:00:00,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0.0
2024-09-07 17:00:00,0.0,0.0,0.0,0.0,9.95,0.0,0.0,0.0
2024-09-07 18:00:00,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0
2024-09-07 19:00:00,0.0,0.0,0.0,0.0,10.01,0.0,0.0,0.0
2024-09-07 20:00:00,0.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0
2024-09-07 21:00:00,7.6,8.0,7.7,7.8,7.55,2.0,2.0,2.0
2024-09-07 22:00:00,1.4,1.45,1.4,1.41,6.41,0.0,1.7,0.9
2024-09-07 23:00:00,0.0,0.0,0.0,0.0,5.87,0.0,0.0,0.0
2024-09-08 00:00:00,-10.35,-2.8,-10.35,-6.51,,2.0,2.0,2.0
