date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-11-08 00:00:00,65.24,83.53,70.14,78.74,78.74,75.55,108.6,87.1,97.9
2024-11-08 01:00:00,57.60,74.99,74.95,65.95,65.95,65.45,71.0,52.0,61.5
2024-11-08 02:00:00,53.67,69.90,59.60,62.34,62.34,63.74,70.9,78.5,74.7
2024-11-08 03:00:00,54.70,65.87,62.55,60.61,60.61,61.03,55.1,75.4,65.3
2024-11-08 04:00:00,43.80,94.90,92.89,54.33,54.33,59.91,137.9,148.4,143.2
2024-11-08 05:00:00,75.10,86.22,83.00,78.98,78.98,79.53,117.8,29.6,73.7
2024-11-08 06:00:00,106.74,130.13,127.98,119.81,119.81,125.82,260.8,138.8,199.8
2024-11-08 07:00:00,134.51,169.04,135.92,146.29,146.29,149.61,255.2,105.5,180.4
2024-11-08 08:00:00,138.00,154.87,149.38,148.39,148.39,147.97,249.6,170.3,210.0
2024-11-08 09:00:00,128.49,155.57,130.97,141.42,141.42,138.56,281.5,185.3,233.4
2024-11-08 10:00:00,120.55,149.24,123.63,130.25,130.25,128.62,384.2,240.4,312.3
2024-11-08 11:00:00,109.10,137.31,116.99,119.83,119.83,115.93,354.9,126.1,240.5
2024-11-08 12:00:00,108.60,130.03,114.59,120.42,120.42,119.25,309.4,97.8,203.6
2024-11-08 13:00:00,110.27,125.95,118.05,118.42,118.42,117.24,311.4,108.5,210.0
2024-11-08 14:00:00,115.64,130.30,130.30,124.66,124.66,124.30,306.8,124.6,215.7
2024-11-08 15:00:00,86.21,137.79,118.99,116.63,116.63,119.37,426.3,150.0,288.2
2024-11-08 16:00:00,96.40,136.31,136.27,114.38,114.38,115.90,489.3,227.8,358.6
2024-11-08 17:00:00,103.48,140.00,140.00,119.02,119.02,124.60,467.5,273.3,370.4
2024-11-08 18:00:00,98.84,138.98,125.02,119.97,119.97,129.17,303.6,223.1,263.4
2024-11-08 19:00:00,74.42,116.47,86.43,91.42,91.42,92.02,190.5,201.7,196.1
2024-11-08 20:00:00,49.76,123.64,102.97,96.36,96.36,107.47,313.4,493.5,403.5
2024-11-08 21:00:00,49.87,120.29,115.32,101.26,101.26,105.19,343.9,506.2,425.1
2024-11-08 22:00:00,41.65,125.73,125.38,103.72,103.72,116.24,381.6,466.7,424.2
2024-11-08 23:00:00,41.21,110.95,110.95,92.26,92.26,105.20,242.7,288.9,265.8
2024-11-09 00:00:00,102.69,111.97,107.65,107.03,107.03,108.15,206.5,82.2,144.4
2024-11-09 01:00:00,98.54,120.01,104.94,103.00,103.00,103.32,211.0,60.0,135.5
2024-11-09 02:00:00,96.53,111.64,108.54,104.19,104.19,104.72,157.4,45.0,101.2
2024-11-09 03:00:00,96.20,104.89,104.89,101.44,101.44,101.90,133.7,21.3,77.5
2024-11-09 04:00:00,98.40,111.74,109.51,104.28,104.28,104.48,143.3,60.3,101.8
2024-11-09 05:00:00,99.01,109.89,102.32,104.45,104.45,105.18,130.9,29.4,80.2
2024-11-09 06:00:00,101.67,113.95,104.00,107.83,107.83,106.78,139.0,53.6,96.3
2024-11-09 07:00:00,104.81,116.59,111.53,108.50,108.50,107.24,68.8,22.3,45.6
2024-11-09 08:00:00,106.80,120.53,112.97,110.70,110.70,110.06,163.7,126.0,144.9
2024-11-09 09:00:00,109.21,134.28,111.95,118.91,118.91,116.41,170.6,145.8,158.2
2024-11-09 10:00:00,113.98,133.68,126.20,123.25,123.25,121.14,284.2,262.8,273.5
2024-11-09 11:00:00,113.91,149.00,148.50,123.03,123.03,123.97,161.0,185.6,173.3
2024-11-09 12:00:00,111.68,130.23,124.44,123.19,123.19,124.54,376.4,259.3,317.9
2024-11-09 13:00:00,103.47,131.91,130.69,122.71,122.71,125.69,201.9,148.0,175.0
2024-11-09 14:00:00,112.00,130.99,114.72,122.54,122.54,123.03,188.5,152.2,170.4
2024-11-09 15:00:00,116.69,132.04,120.99,123.52,123.52,121.27,209.7,105.6,157.7
2024-11-09 16:00:00,126.03,144.90,126.03,136.51,136.51,134.30,205.3,99.3,152.3
2024-11-09 17:00:00,136.68,155.39,149.99,143.95,143.95,143.67,213.7,160.7,187.2
2024-11-09 18:00:00,134.99,162.63,157.04,148.03,148.03,153.31,470.9,334.2,402.6
2024-11-09 19:00:00,131.59,151.85,148.79,143.41,143.41,146.93,375.9,277.0,326.5
2024-11-09 20:00:00,122.48,141.60,136.41,134.54,134.54,137.51,203.3,96.4,149.9
2024-11-09 21:00:00,115.00,129.86,125.02,122.91,122.91,124.41,170.7,53.7,112.2
2024-11-09 22:00:00,113.93,123.57,122.15,117.96,117.96,118.39,128.9,52.4,90.7
2024-11-09 23:00:00,108.20,159.89,108.20,118.75,118.75,119.16,76.7,6.0,41.4
2024-11-10 00:00:00,101.82,119.96,119.96,109.71,109.71,109.85,78.6,68.9,73.8
2024-11-10 01:00:00,99.93,116.98,116.98,109.62,109.62,109.82,62.7,36.8,49.8
2024-11-10 02:00:00,102.00,110.29,108.61,106.92,106.92,107.36,41.7,23.1,32.4
2024-11-10 03:00:00,100.79,111.09,108.41,108.10,108.10,108.21,43.6,43.4,43.5
2024-11-10 04:00:00,99.61,110.26,108.35,106.77,106.77,107.88,38.7,21.2,30.0
2024-11-10 05:00:00,100.20,110.99,109.52,108.62,108.62,109.35,29.8,8.2,19.0
2024-11-10 06:00:00,100.01,107.84,106.19,104.41,104.41,104.30,34.4,30.3,32.4
2024-11-10 07:00:00,100.52,110.94,104.41,103.74,103.74,103.35,30.3,40.0,35.2
2024-11-10 08:00:00,105.36,114.29,109.22,107.99,107.99,107.18,125.6,104.0,114.8
2024-11-10 09:00:00,111.86,126.95,124.62,116.58,116.58,116.72,143.3,148.4,145.9
2024-11-10 10:00:00,113.21,121.82,113.21,117.69,117.69,117.68,126.8,146.2,136.5
2024-11-10 11:00:00,97.81,121.23,108.97,115.03,115.03,112.25,137.4,152.9,145.2
2024-11-10 12:00:00,107.05,120.73,113.59,113.18,113.18,111.89,75.4,98.3,86.9
