date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2025-01-15 00:00:00,26.05,100.40,41.90,50.01,50.01,53.97,131.5,67.9,99.7
2025-01-15 01:00:00,25.53,89.70,25.53,49.68,49.68,45.05,153.3,131.0,142.2
2025-01-15 02:00:00,33.00,88.63,40.09,47.67,47.67,47.39,106.8,145.2,126.0
2025-01-15 03:00:00,30.91,84.30,40.33,39.85,39.85,40.14,121.3,124.3,122.8
2025-01-15 04:00:00,24.70,69.20,24.70,44.99,44.99,40.81,152.5,228.5,190.5
2025-01-15 05:00:00,50.00,118.25,55.46,78.32,78.32,64.53,312.3,274.4,293.4
2025-01-15 06:00:00,66.65,139.00,74.59,113.04,113.04,106.24,91.3,192.0,141.7
2025-01-15 07:00:00,173.12,224.85,197.61,194.06,194.06,188.09,304.4,327.0,315.7
2025-01-15 08:00:00,261.76,337.17,297.66,290.79,290.79,286.39,360.4,393.0,376.7
2025-01-15 09:00:00,269.00,337.73,269.13,301.98,301.98,290.18,650.8,722.3,686.6
2025-01-15 10:00:00,235.26,327.40,319.85,294.78,294.78,281.12,554.7,676.3,615.5
2025-01-15 11:00:00,227.48,323.77,299.90,274.62,274.62,263.74,411.7,495.5,453.6
2025-01-15 12:00:00,168.01,324.12,185.95,231.08,231.08,207.29,550.8,507.1,529.0
2025-01-15 13:00:00,160.90,324.80,170.35,211.12,211.12,184.38,798.6,624.8,711.7
2025-01-15 14:00:00,155.72,300.00,161.81,188.84,188.84,165.14,304.4,350.7,327.6
2025-01-15 15:00:00,156.06,298.78,169.63,199.51,199.51,172.22,331.2,349.1,340.2
2025-01-15 16:00:00,177.68,339.82,181.88,222.40,222.40,192.52,547.9,445.0,496.5
2025-01-15 17:00:00,192.80,390.31,200.64,241.30,241.30,207.13,698.3,512.4,605.4
2025-01-15 18:00:00,166.20,358.80,169.87,218.60,218.60,186.36,632.0,503.4,567.7
2025-01-15 19:00:00,161.86,280.32,189.95,186.84,186.84,182.76,598.3,455.6,527.0
2025-01-15 20:00:00,130.61,176.98,175.59,159.42,159.42,161.64,409.7,395.1,402.4
2025-01-15 21:00:00,119.09,158.10,151.80,143.08,143.08,152.22,368.0,315.4,341.7
2025-01-15 22:00:00,114.59,143.20,139.50,135.67,135.67,136.83,185.7,173.5,179.6
2025-01-15 23:00:00,118.67,290.07,279.47,127.87,127.87,127.40,135.0,149.7,142.4
2025-01-16 00:00:00,118.62,128.55,125.01,126.19,126.19,126.22,70.5,52.7,61.6
2025-01-16 01:00:00,111.00,133.72,132.21,122.36,122.36,123.50,139.2,170.3,154.8
2025-01-16 02:00:00,99.08,121.75,110.40,115.54,115.54,116.71,170.2,179.3,174.8
2025-01-16 03:00:00,72.38,106.60,102.49,92.71,92.71,84.67,84.2,143.7,114.0
2025-01-16 04:00:00,50.00,103.00,79.80,88.76,88.76,69.83,58.3,118.4,88.4
2025-01-16 05:00:00,82.00,114.53,91.10,96.96,96.96,88.63,89.8,125.2,107.5
2025-01-16 06:00:00,90.66,133.00,93.30,108.86,108.86,105.30,275.2,261.2,268.2
2025-01-16 07:00:00,111.00,168.89,168.89,142.19,142.19,138.58,303.7,281.4,292.6
2025-01-16 08:00:00,167.87,203.46,188.80,183.04,183.04,183.39,459.0,421.1,440.1
2025-01-16 09:00:00,156.05,181.63,173.94,169.27,169.27,171.85,251.1,254.4,252.8
2025-01-16 10:00:00,124.40,167.49,167.49,150.86,150.86,152.56,607.7,429.7,518.7
2025-01-16 11:00:00,98.11,162.93,137.02,133.31,133.31,143.33,147.5,122.9,135.2
2025-01-16 12:00:00,90.28,147.95,147.95,125.76,125.76,138.94,286.3,214.8,250.6
2025-01-16 13:00:00,96.51,145.00,140.95,139.69,139.69,140.64,405.0,156.7,280.9
2025-01-16 14:00:00,108.00,148.58,148.58,142.33,142.33,142.66,416.5,271.8,344.2
2025-01-16 15:00:00,86.85,159.30,105.57,133.03,133.03,139.14,326.8,158.2,242.5
2025-01-16 16:00:00,135.02,167.11,151.66,154.72,154.72,150.23,279.1,209.4,244.3
2025-01-16 17:00:00,149.67,184.79,171.98,168.41,168.41,161.17,281.2,215.3,248.3
