date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-10-14 00:00:00,38.83,47.78,44.05,43.53,43.53,43.28,68.8,61.6,65.2
2024-10-14 01:00:00,40.00,50.61,47.22,45.56,45.56,46.87,97.2,70.1,83.7
2024-10-14 02:00:00,35.89,48.92,35.92,43.14,43.14,43.03,122.1,70.5,96.3
2024-10-14 03:00:00,29.82,47.53,34.75,40.46,40.46,36.95,120.2,92.9,106.6
2024-10-14 04:00:00,30.15,43.00,43.00,36.67,36.67,34.71,91.7,65.5,78.6
2024-10-14 05:00:00,35.01,52.40,45.14,43.37,43.37,41.28,179.7,112.8,146.3
2024-10-14 06:00:00,62.51,86.31,65.32,74.69,74.69,70.73,136.8,109.6,123.2
2024-10-14 07:00:00,83.00,109.74,83.00,94.32,94.32,92.72,136.5,112.5,124.5
2024-10-14 08:00:00,115.06,150.23,120.00,125.66,125.66,125.10,70.8,85.3,78.1
2024-10-14 09:00:00,69.44,107.99,106.64,86.24,86.24,82.09,186.7,186.5,186.6
2024-10-14 10:00:00,67.55,109.16,104.51,86.35,86.35,89.29,206.9,164.5,185.7
2024-10-14 11:00:00,63.20,115.88,100.60,88.96,88.96,98.73,155.8,170.6,163.2
2024-10-14 12:00:00,69.39,106.22,102.01,94.46,94.46,100.89,127.5,138.8,133.2
2024-10-14 13:00:00,76.00,102.04,90.00,92.51,92.51,92.47,106.4,143.4,124.9
2024-10-14 14:00:00,73.86,102.47,101.29,93.34,93.34,94.30,87.2,87.5,87.4
2024-10-14 15:00:00,93.98,124.93,109.59,112.63,112.63,116.18,143.3,169.4,156.4
2024-10-14 16:00:00,117.20,164.15,125.02,140.76,140.76,144.50,363.0,369.4,366.2
2024-10-14 17:00:00,188.76,387.86,387.40,272.26,272.26,291.62,291.5,380.4,336.0
2024-10-14 18:00:00,270.67,570.71,369.11,421.14,421.14,386.95,534.3,564.4,549.4
2024-10-14 19:00:00,269.25,560.63,300.00,394.38,394.38,349.07,521.5,549.8,535.7
2024-10-14 20:00:00,128.00,235.57,130.00,193.34,193.34,158.91,389.0,478.2,433.6
2024-10-14 21:00:00,106.88,129.31,113.10,117.58,117.58,113.49,74.2,202.2,138.2
2024-10-14 22:00:00,98.17,111.10,100.00,106.65,106.65,101.44,166.0,296.0,231.0
2024-10-14 23:00:00,72.30,105.00,105.00,96.61,96.61,96.61,31.1,128.5,79.8
2024-10-15 00:00:00,89.99,97.45,97.20,91.62,91.62,91.21,20.9,64.5,42.7
2024-10-15 01:00:00,83.01,90.10,85.30,84.60,84.60,85.87,20.5,83.8,52.2
2024-10-15 02:00:00,80.80,89.17,83.72,84.61,84.61,86.63,38.6,97.3,68.0
2024-10-15 03:00:00,80.00,87.45,84.35,84.23,84.23,84.19,8.7,162.5,85.6
2024-10-15 04:00:00,78.70,86.65,85.30,82.42,82.42,83.93,113.2,149.2,131.2
2024-10-15 05:00:00,76.27,89.14,81.67,85.29,85.29,84.28,114.2,160.0,137.1
2024-10-15 06:00:00,81.04,114.48,94.39,93.84,93.84,91.19,87.6,169.9,128.8
2024-10-15 07:00:00,131.71,217.55,198.48,156.92,156.92,157.96,197.3,290.9,244.1
2024-10-15 08:00:00,149.82,331.03,331.03,212.46,212.46,221.77,342.3,484.2,413.3
2024-10-15 09:00:00,107.32,149.25,120.61,128.18,128.18,130.20,405.6,501.9,453.8
2024-10-15 10:00:00,92.80,109.27,94.66,102.00,102.00,101.76,147.3,161.3,154.3
2024-10-15 11:00:00,70.00,91.77,70.10,84.60,84.60,81.65,73.3,44.0,58.7
2024-10-15 12:00:00,75.01,87.78,83.55,80.05,80.05,79.51,24.8,33.9,29.4
2024-10-15 13:00:00,68.36,86.68,84.00,77.60,77.60,78.58,34.6,32.2,33.4
2024-10-15 14:00:00,71.90,86.18,85.96,80.64,80.64,82.72,166.2,136.2,151.2
2024-10-15 15:00:00,79.51,87.80,87.80,84.26,84.26,84.72,101.7,39.7,70.7
2024-10-15 16:00:00,84.92,98.31,97.90,93.18,93.18,94.00,118.4,142.5,130.5
2024-10-15 17:00:00,113.24,172.75,158.00,132.08,132.08,144.52,128.8,150.6,139.7
2024-10-15 18:00:00,120.05,163.41,135.00,140.72,140.72,146.86,110.3,181.4,145.9
2024-10-15 19:00:00,94.11,170.25,103.88,119.83,119.83,135.93,91.9,208.9,150.4
2024-10-15 20:00:00,76.24,98.42,80.00,83.28,83.28,83.06,177.1,282.4,229.8
2024-10-15 21:00:00,63.56,77.77,74.59,71.25,71.25,71.55,162.0,209.6,185.8
2024-10-15 22:00:00,54.00,72.50,57.73,63.29,63.29,64.91,100.6,69.0,84.8
2024-10-15 23:00:00,44.94,65.90,60.00,60.40,60.40,62.32,33.3,33.7,33.5
2024-10-16 00:00:00,32.43,34.63,34.63,33.65,33.65,33.65,11.3,0.0,5.7
2024-10-16 01:00:00,11.73,17.37,12.07,13.75,13.75,13.75,19.8,3.4,11.6
2024-10-16 02:00:00,5.74,6.69,5.74,6.30,6.30,6.30,18.1,0.0,9.1
2024-10-16 03:00:00,3.08,5.00,3.38,3.76,3.76,3.68,43.7,52.5,48.1
2024-10-16 04:00:00,3.19,12.73,11.88,7.90,7.90,8.09,85.7,112.7,99.2
2024-10-16 05:00:00,9.00,21.59,17.68,13.87,13.87,17.71,65.1,88.3,76.7
2024-10-16 06:00:00,35.00,53.74,46.03,47.20,47.20,51.90,18.6,13.9,16.3
2024-10-16 07:00:00,35.68,67.39,35.68,48.62,48.62,49.05,40.0,77.5,58.8
2024-10-16 08:00:00,33.10,62.00,40.30,50.64,50.64,50.70,137.3,179.2,158.3
2024-10-16 09:00:00,38.21,51.00,46.74,44.39,44.39,43.34,97.8,151.9,124.9
2024-10-16 10:00:00,-5.00,39.94,-5.00,24.17,24.17,19.20,57.3,126.3,91.8
2024-10-16 11:00:00,6.00,22.61,8.77,13.13,13.13,13.19,219.1,306.8,263.0
2024-10-16 12:00:00,0.00,15.77,6.00,6.15,6.15,5.27,164.4,249.1,206.8
2024-10-16 13:00:00,-0.68,15.94,4.11,6.92,6.92,8.90,340.5,441.9,391.2
2024-10-16 14:00:00,-2.98,17.60,-2.00,7.77,7.77,8.81,287.9,347.3,317.6
2024-10-16 15:00:00,-3.02,22.80,-3.00,6.85,6.85,2.45,146.6,241.1,193.9
2024-10-16 16:00:00,3.00,38.85,3.10,10.08,10.08,6.72,45.4,67.5,56.5
2024-10-16 17:00:00,7.03,56.01,7.03,27.61,27.61,16.95,117.6,205.6,161.6
2024-10-16 18:00:00,13.20,67.62,28.99,30.20,30.20,23.23,88.3,211.2,149.8
2024-10-16 19:00:00,5.00,36.75,5.00,23.87,23.87,13.28,76.3,181.0,128.7
