date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2024-12-17 00:00:00,14.02,43.28,37.21,23.72,23.72,29.85,214.5,108.8,161.7
2024-12-17 01:00:00,17.30,40.87,27.08,29.25,29.25,31.76,172.4,65.2,118.8
2024-12-17 02:00:00,11.05,35.06,22.00,23.45,23.45,28.12,223.3,77.8,150.6
2024-12-17 03:00:00,16.24,37.04,28.00,26.54,26.54,27.41,76.2,26.9,51.6
2024-12-17 04:00:00,18.99,50.30,27.61,31.45,31.45,32.35,43.2,53.2,48.2
2024-12-17 05:00:00,7.95,33.04,33.04,19.16,19.16,24.72,241.7,27.3,134.5
2024-12-17 06:00:00,33.28,74.05,70.02,50.48,50.48,53.06,217.0,107.9,162.5
2024-12-17 07:00:00,46.98,72.99,63.05,61.07,61.07,63.30,164.6,198.8,181.7
2024-12-17 08:00:00,50.60,89.57,88.66,74.60,74.60,79.50,300.4,289.6,295.0
2024-12-17 09:00:00,54.32,84.04,74.89,74.09,74.09,75.32,286.7,189.2,238.0
2024-12-17 10:00:00,47.41,75.00,64.56,63.15,63.15,64.76,331.2,306.0,318.6
2024-12-17 11:00:00,42.42,70.20,48.78,56.58,56.58,55.58,201.5,207.3,204.4
2024-12-17 12:00:00,53.05,82.88,67.98,67.46,67.46,63.91,291.8,236.6,264.2
2024-12-17 13:00:00,61.76,87.64,87.64,71.65,71.65,76.41,163.3,191.3,177.3
2024-12-17 14:00:00,84.04,110.00,104.00,100.27,100.27,103.78,151.4,121.9,136.7
2024-12-17 15:00:00,100.17,117.56,104.05,107.75,107.75,108.47,213.6,222.4,218.0
2024-12-17 16:00:00,97.26,118.46,112.22,108.94,108.94,105.60,238.8,178.8,208.8
2024-12-17 17:00:00,116.23,129.13,127.50,121.91,121.91,122.05,497.3,335.1,416.2
2024-12-17 18:00:00,99.00,119.56,101.18,110.12,110.12,108.31,280.5,95.5,188.0
2024-12-17 19:00:00,88.19,104.18,100.19,97.27,97.27,94.04,195.9,120.5,158.2
2024-12-17 20:00:00,77.15,117.61,115.98,89.06,89.06,93.61,254.1,301.8,278.0
2024-12-17 21:00:00,70.42,106.49,106.49,89.07,89.07,96.68,321.4,292.6,307.0
2024-12-17 22:00:00,51.25,87.63,80.98,68.85,68.85,76.53,428.2,407.4,417.8
2024-12-17 23:00:00,37.93,61.20,52.00,48.49,48.49,46.74,194.2,138.7,166.5
2024-12-18 00:00:00,27.18,69.15,64.10,53.97,53.97,62.75,147.4,65.5,106.5
2024-12-18 01:00:00,29.02,52.31,29.20,36.68,36.68,38.33,230.3,150.1,190.2
2024-12-18 02:00:00,18.01,46.97,22.84,27.09,27.09,21.86,211.4,155.9,183.7
2024-12-18 03:00:00,20.31,41.40,22.10,25.38,25.38,24.72,422.1,171.9,297.0
2024-12-18 04:00:00,10.85,30.79,10.85,22.93,22.93,20.62,245.5,189.9,217.7
2024-12-18 05:00:00,8.90,27.68,16.40,22.60,22.60,15.62,219.5,57.3,138.4
