date,low,high,last,weighted_avg,id_full,id3,buy_volume,sell_volume,total_volume
2025-01-17 00:00:00,85.18,114.02,114.02,97.50,97.50,99.32,173.0,199.5,186.3
2025-01-17 01:00:00,90.42,109.87,109.48,102.90,102.90,103.10,140.2,90.8,115.5
2025-01-17 02:00:00,89.29,118.86,118.86,108.90,108.90,110.09,151.6,71.8,111.7
2025-01-17 03:00:00,81.21,120.00,119.22,109.56,109.56,114.64,340.2,94.9,217.6
2025-01-17 04:00:00,84.37,121.01,114.00,111.67,111.67,114.61,261.4,98.4,179.9
2025-01-17 05:00:00,90.80,125.91,112.64,113.88,113.88,114.29,278.1,193.8,236.0
2025-01-17 06:00:00,106.61,154.11,148.56,138.43,138.43,140.31,199.5,122.2,160.9
2025-01-17 07:00:00,118.32,177.75,156.39,151.45,151.45,156.13,224.8,96.6,160.7
2025-01-17 08:00:00,193.81,234.47,200.21,203.11,203.11,202.55,189.2,114.0,151.6
2025-01-17 09:00:00,151.96,202.58,177.45,171.91,171.91,170.36,231.9,109.0,170.5
2025-01-17 10:00:00,127.49,205.01,194.92,180.44,180.44,186.79,262.3,138.4,200.4
2025-01-17 11:00:00,122.80,187.00,185.00,167.01,167.01,168.76,137.3,97.1,117.2
2025-01-17 12:00:00,110.11,171.41,141.54,155.18,155.18,158.57,267.6,199.3,233.5
2025-01-17 13:00:00,109.26,175.00,172.12,151.34,151.34,161.29,239.8,127.0,183.4
2025-01-17 14:00:00,109.60,177.02,176.95,159.16,159.16,165.49,187.6,114.9,151.3
2025-01-17 15:00:00,119.56,213.11,201.34,181.84,181.84,190.42,139.8,77.9,108.9
2025-01-17 16:00:00,147.65,205.00,193.05,179.97,179.97,185.15,188.8,99.1,144.0
2025-01-17 17:00:00,168.04,265.63,265.20,213.43,213.43,224.52,480.2,375.0,427.6
2025-01-17 18:00:00,178.90,250.90,205.44,211.72,211.72,214.25,372.7,184.8,278.8
2025-01-17 19:00:00,162.30,221.08,203.50,188.89,188.89,192.27,306.0,203.1,254.6
2025-01-17 20:00:00,146.50,174.88,174.88,161.44,161.44,161.99,162.2,68.2,115.2
2025-01-17 21:00:00,132.08,154.18,152.00,147.66,147.66,149.73,431.7,202.0,316.9
