date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-10-29 00:00:00,70.0,105.09,100.0,92.73,92.73,100.0,93.69,711.4,781.1,746.3
2024-10-29 01:00:00,67.0,102.01,86.2,89.73,89.73,92.42,92.42,966.5,1094.5,1030.5
2024-10-29 02:00:00,68.52,100.5,100.5,82.09,82.09,85.91,85.91,1319.9,933.6,1126.8
2024-10-29 03:00:00,56.0,90.16,77.92,74.57,74.57,75.52,75.52,897.6,904.7,901.2
2024-10-29 04:00:00,51.5,86.07,72.0,68.33,68.33,72.01,71.29,558.2,425.4,491.8
2024-10-29 05:00:00,55.06,89.5,70.8,73.16,73.16,72.94,72.94,757.9,667.7,712.8
2024-10-29 06:00:00,49.0,85.0,65.0,75.71,75.71,62.3,73.65,610.7,671.1,640.9
2024-10-29 07:00:00,85.02,109.0,100.0,96.88,96.88,99.9,95.77,491.7,467.6,479.7
2024-10-29 08:00:00,97.01,155.99,155.99,111.6,111.6,139.99,111.17,891.4,807.7,849.6
2024-10-29 09:00:00,80.1,139.99,139.99,115.23,115.23,103.75,113.88,1967.4,1434.4,1700.9
2024-10-29 10:00:00,70.0,119.0,70.0,103.89,103.89,70.33,101.64,2386.9,1687.6,2037.3
2024-10-29 11:00:00,90.0,113.0,107.0,98.6,98.6,93.45,97.11,2831.6,2144.0,2487.8
2024-10-29 12:00:00,88.51,140.0,140.0,95.28,95.28,122.07,94.37,2621.5,1856.9,2239.2
2024-10-29 13:00:00,86.85,107.24,97.4,96.26,96.26,96.2,96.2,2434.9,1857.6,2146.3
2024-10-29 14:00:00,80.0,107.3,80.0,97.06,97.06,82.66,99.09,1755.5,1671.1,1713.3
2024-10-29 15:00:00,71.6,120.1,115.0,88.6,88.6,107.43,95.89,1278.1,1172.2,1225.2
2024-10-29 16:00:00,79.7,135.78,80.0,96.64,96.64,80.8,100.86,1340.2,1291.2,1315.7
2024-10-29 17:00:00,79.29,149.0,110.0,94.94,94.94,114.54,91.33,1569.9,1685.7,1627.8
2024-10-29 18:00:00,150.01,184.99,175.0,164.0,164.0,166.78,166.3,2003.6,1467.6,1735.6
2024-10-29 19:00:00,132.09,195.0,195.0,145.98,145.98,157.7,147.07,2913.4,2115.1,2514.3
2024-10-29 20:00:00,100.0,203.6,117.0,117.4,117.4,132.77,124.45,1592.1,1782.0,1687.1
2024-10-29 21:00:00,92.0,124.0,92.0,112.41,112.41,95.67,114.99,1622.6,1502.9,1562.8
2024-10-29 22:00:00,83.0,114.7,85.24,103.73,103.73,85.22,108.49,1337.1,1120.5,1228.8
2024-10-29 23:00:00,69.88,113.45,102.7,97.32,97.32,86.72,103.39,2067.4,1672.1,1869.8
2024-10-30 00:00:00,49.01,101.7,90.0,76.65,76.65,81.79,81.79,747.0,498.7,622.9
2024-10-30 01:00:00,54.5,94.05,55.0,64.4,64.4,70.12,70.12,496.9,445.9,471.4
2024-10-30 02:00:00,21.7,85.98,59.99,47.14,47.14,55.39,44.26,490.4,595.7,543.1
