date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-11-06 00:00:00,83.05,129.61,121.38,100.43,100.43,100.75,100.75,358.7,425.0,391.9
2024-11-06 01:00:00,15.31,100.5,89.98,81.37,81.37,79.63,79.63,530.6,519.9,525.3
2024-11-06 02:00:00,60.0,99.73,70.0,90.28,90.28,69.77,89.86,662.9,725.7,694.3
2024-11-06 03:00:00,70.0,99.89,90.1,91.27,91.27,92.04,92.04,692.2,823.1,757.7
2024-11-06 04:00:00,66.76,109.95,80.0,87.58,87.58,89.22,89.22,631.7,664.0,647.9
2024-11-06 05:00:00,48.3,107.68,70.0,91.58,91.58,85.69,85.69,470.7,520.6,495.7
2024-11-06 06:00:00,80.41,117.74,117.74,104.68,104.68,99.86,99.86,978.0,815.6,896.8
2024-11-06 07:00:00,120.09,139.69,127.01,129.65,129.65,128.18,128.18,939.6,834.2,886.9
2024-11-06 08:00:00,76.1,151.8,76.1,133.09,133.09,107.76,130.48,1235.7,1590.5,1413.1
2024-11-06 09:00:00,113.93,132.21,119.0,122.3,122.3,121.01,121.01,807.6,954.0,880.8
2024-11-06 10:00:00,118.16,145.0,145.0,125.48,125.48,127.68,126.55,970.2,1093.7,1032.0
2024-11-06 11:00:00,113.76,140.0,140.0,126.08,126.08,138.16,128.36,997.5,1284.7,1141.1
2024-11-06 12:00:00,91.15,129.01,119.89,117.49,117.49,116.68,118.33,1724.7,1988.9,1856.8
2024-11-06 13:00:00,100.01,130.8,106.0,119.52,119.52,119.18,119.18,1543.9,1683.1,1613.5
2024-11-06 14:00:00,81.81,123.86,123.86,109.51,109.51,107.48,107.04,1783.5,2042.2,1912.9
2024-11-06 15:00:00,95.22,149.98,149.98,109.67,109.67,135.04,109.1,1864.1,1839.6,1851.9
2024-11-06 16:00:00,89.0,123.81,89.0,105.87,105.87,113.75,102.56,1846.5,1815.1,1830.8
2024-11-06 17:00:00,99.02,148.74,106.28,126.49,126.49,119.93,119.93,1586.6,1633.7,1610.2
2024-11-06 18:00:00,159.96,199.0,160.0,173.67,173.67,161.98,171.79,1263.6,1318.6,1291.1
2024-11-06 19:00:00,130.0,179.83,135.0,164.12,164.12,160.82,160.82,1449.5,1840.9,1645.2
2024-11-06 20:00:00,106.95,150.0,144.99,127.21,127.21,146.09,124.4,1614.0,1736.7,1675.4
2024-11-06 21:00:00,99.76,128.99,122.0,113.29,113.29,122.0,110.15,1029.2,1090.3,1059.8
2024-11-06 22:00:00,93.89,121.87,118.09,106.49,106.49,109.4,102.78,723.6,637.5,680.6
2024-11-06 23:00:00,85.0,116.89,92.66,99.0,99.0,98.71,98.71,755.2,480.7,618.0
2024-11-07 00:00:00,90.3,125.35,125.35,103.57,103.57,103.59,103.59,460.2,247.2,353.7
2024-11-07 01:00:00,72.5,110.0,88.66,99.72,99.72,99.7,99.7,348.1,305.3,326.7
2024-11-07 02:00:00,87.19,109.7,98.0,97.99,97.99,99.18,99.18,670.6,542.8,606.7
2024-11-07 03:00:00,70.0,116.6,116.6,90.69,90.69,90.5,90.5,301.9,357.1,329.5
2024-11-07 04:00:00,53.21,114.7,114.7,77.1,77.1,75.58,75.58,377.1,446.6,411.9
2024-11-07 05:00:00,66.1,118.2,66.1,88.31,88.31,87.72,87.72,329.8,376.1,353.0
2024-11-07 06:00:00,90.0,116.09,90.0,101.47,101.47,98.49,98.49,567.0,540.5,553.8
2024-11-07 07:00:00,117.78,148.99,130.0,126.78,126.78,127.8,127.8,1541.6,864.3,1203.0
2024-11-07 08:00:00,108.61,152.1,140.3,122.79,122.79,140.05,120.55,1839.9,2054.7,1947.3
2024-11-07 09:00:00,104.0,146.5,136.8,115.15,115.15,136.88,114.78,1676.6,1725.0,1700.8
2024-11-07 10:00:00,97.4,146.03,112.41,108.2,108.2,116.02,109.19,1516.9,1489.5,1503.2
2024-11-07 11:00:00,89.53,128.51,117.9,105.49,105.49,112.28,105.59,1633.7,1748.9,1691.3
2024-11-07 12:00:00,95.91,120.0,96.1,109.35,109.35,107.9,107.9,1927.2,1862.8,1895.0
2024-11-07 13:00:00,88.0,109.85,91.27,97.75,97.75,99.32,98.85,2022.4,1702.0,1862.2
2024-11-07 14:00:00,80.21,130.02,130.0,98.13,98.13,113.65,98.71,2029.0,1583.2,1806.1
2024-11-07 15:00:00,97.0,150.0,150.0,105.08,105.08,150.0,102.76,1456.7,1496.7,1476.7
2024-11-07 16:00:00,88.09,138.45,88.09,104.0,104.0,106.31,100.86,1913.3,1546.5,1729.9
2024-11-07 17:00:00,99.0,127.4,99.0,120.09,120.09,99.0,120.73,1116.8,812.2,964.5
2024-11-07 18:00:00,122.1,169.98,153.59,149.73,149.73,153.74,152.46,1551.8,1861.4,1706.6
2024-11-07 19:00:00,110.0,170.0,110.0,144.01,144.01,141.2,148.24,1867.5,2319.0,2093.3
2024-11-07 20:00:00,112.16,277.05,162.31,134.56,134.56,154.97,141.03,2755.6,2637.6,2696.6
2024-11-07 21:00:00,80.0,185.59,160.01,118.06,118.06,146.93,124.7,1453.1,1426.1,1439.6
2024-11-07 22:00:00,92.08,130.0,120.0,115.83,115.83,119.5,119.5,1798.2,1285.2,1541.7
2024-11-07 23:00:00,93.11,112.2,100.17,106.32,106.32,109.5,109.5,1937.1,1264.4,1600.8
2024-11-08 00:00:00,85.01,119.9,85.01,105.45,105.45,100.32,103.49,1278.5,1253.7,1266.1
2024-11-08 01:00:00,99.09,108.0,104.9,103.29,103.29,103.29,103.29,984.7,781.8,883.3
2024-11-08 02:00:00,65.0,103.5,75.0,98.99,98.99,73.55,98.36,750.5,757.6,754.1
2024-11-08 03:00:00,79.0,116.7,79.0,97.98,97.98,97.54,97.54,1161.5,946.2,1053.9
2024-11-08 04:00:00,89.9,129.73,101.9,98.14,98.14,98.11,98.11,1179.6,1130.0,1154.8
2024-11-08 05:00:00,90.99,119.6,107.02,101.08,101.08,107.54,102.88,1154.7,930.1,1042.4
2024-11-08 06:00:00,72.62,121.56,97.6,115.39,115.39,96.8,116.72,985.2,531.3,758.3
2024-11-08 07:00:00,123.56,145.01,145.01,136.81,136.81,138.65,138.65,748.6,589.7,669.2
2024-11-08 08:00:00,130.4,153.4,132.37,142.47,142.47,135.01,144.31,1483.2,803.9,1143.6
2024-11-08 09:00:00,103.2,144.89,103.2,133.55,133.55,135.13,134.28,1388.7,613.5,1001.1
2024-11-08 10:00:00,115.34,199.0,149.99,127.61,127.61,155.89,128.33,2043.3,732.4,1387.9
2024-11-08 11:00:00,100.0,125.9,104.59,118.24,118.24,108.06,117.39,2271.0,1564.5,1917.8
2024-11-08 12:00:00,109.72,127.47,113.1,117.97,117.97,118.15,118.15,2040.4,1851.7,1946.1
2024-11-08 13:00:00,108.73,125.67,112.0,116.26,116.26,112.0,117.92,1831.3,1349.1,1590.2
2024-11-08 14:00:00,105.0,142.0,142.0,119.66,119.66,138.9,120.53,1802.3,1405.9,1604.1
2024-11-08 15:00:00,105.08,134.12,119.98,127.55,127.55,118.83,128.75,1829.3,1232.9,1531.1
2024-11-08 16:00:00,124.01,150.0,145.7,135.08,135.08,135.55,135.55,2052.2,1674.4,1863.3
2024-11-08 17:00:00,128.78,145.02,137.99,137.35,137.35,138.21,138.21,1178.7,797.9,988.3
2024-11-08 18:00:00,133.4,156.78,136.02,144.52,144.52,135.65,144.51,2374.9,2671.9,2523.4
2024-11-08 19:00:00,124.3,148.82,135.0,135.79,135.79,131.99,131.99,1837.5,1911.0,1874.3
2024-11-08 20:00:00,110.0,131.61,126.4,122.96,122.96,119.8,119.8,1419.5,1499.2,1459.4
2024-11-08 21:00:00,100.29,123.28,100.29,116.78,116.78,116.38,116.38,1067.4,995.8,1031.6
2024-11-08 22:00:00,109.09,175.0,175.0,117.85,117.85,119.46,119.46,1407.9,975.5,1191.7
2024-11-08 23:00:00,75.06,115.0,111.0,106.76,106.76,106.45,106.45,1825.5,1233.0,1529.3
2024-11-09 00:00:00,79.36,113.78,99.69,104.84,104.84,104.69,104.69,194.8,356.0,275.4
2024-11-09 01:00:00,80.39,145.9,145.0,95.77,95.77,95.19,95.19,378.9,359.6,369.3
2024-11-09 02:00:00,81.11,129.6,109.31,94.15,94.15,93.04,93.04,293.4,266.4,279.9
2024-11-09 03:00:00,83.83,130.0,130.0,92.98,92.98,129.68,92.65,328.1,316.0,322.1
2024-11-09 04:00:00,94.6,140.0,140.0,102.05,102.05,103.62,103.62,986.3,673.3,829.8
2024-11-09 05:00:00,70.0,108.0,70.0,102.7,102.7,103.82,103.82,996.1,654.9,825.5
2024-11-09 06:00:00,94.53,131.0,131.0,102.05,102.05,102.6,102.6,786.3,414.1,600.2
2024-11-09 07:00:00,101.65,118.83,111.87,106.43,106.43,111.87,105.87,701.7,380.8,541.3
2024-11-09 08:00:00,92.08,118.55,108.8,108.49,108.49,110.83,106.47,852.7,613.7,733.2
2024-11-09 09:00:00,84.0,120.13,84.0,114.84,114.84,115.26,115.26,1184.7,678.9,931.8
2024-11-09 10:00:00,106.58,127.7,112.0,112.45,112.45,115.8,114.46,1236.2,719.6,977.9
2024-11-09 11:00:00,88.11,108.42,88.11,103.46,103.46,92.93,101.82,1452.3,661.3,1056.8
2024-11-09 12:00:00,95.42,120.68,104.41,109.3,109.3,112.28,112.28,1032.5,815.1,923.8
2024-11-09 13:00:00,101.31,125.0,125.0,112.06,112.06,124.54,113.39,1259.8,1122.5,1191.2
2024-11-09 14:00:00,90.31,124.99,124.99,108.92,108.92,123.9,108.55,1717.2,1226.2,1471.7
2024-11-09 15:00:00,101.68,136.0,136.0,110.33,110.33,112.69,109.97,1419.6,998.8,1209.2
2024-11-09 16:00:00,86.11,130.94,86.11,112.06,112.06,109.74,109.74,1252.3,992.4,1122.4
2024-11-09 17:00:00,107.0,137.0,107.0,129.65,129.65,127.63,127.63,1655.2,802.4,1228.8
2024-11-09 18:00:00,100.0,161.39,133.55,138.28,138.28,130.72,140.97,1908.6,1013.5,1461.1
2024-11-09 19:00:00,127.77,139.28,139.17,132.09,132.09,132.66,132.66,1324.4,765.0,1044.7
2024-11-09 20:00:00,115.02,130.99,115.02,124.42,124.42,125.63,125.63,1644.2,577.9,1111.1
2024-11-09 21:00:00,105.22,123.07,118.1,115.8,115.8,118.12,118.12,1939.0,609.7,1274.4
2024-11-09 22:00:00,100.0,117.84,117.84,111.95,111.95,114.55,114.55,1914.0,472.3,1193.2
2024-11-09 23:00:00,90.17,108.1,108.1,102.3,102.3,102.82,102.82,2324.8,750.8,1537.8
2024-11-10 00:00:00,98.95,118.54,118.54,105.82,,,,966.5,291.6,629.1
2024-11-10 01:00:00,95.3,120.0,120.0,102.94,,,,684.8,166.5,425.7
2024-11-10 02:00:00,85.0,129.2,94.9,100.48,,,,529.1,468.8,499.0
2024-11-10 03:00:00,50.0,97.74,50.0,85.02,,,,497.9,333.8,415.9
2024-11-10 04:00:00,67.0,90.0,67.0,81.13,,,,470.4,530.7,500.6
2024-11-10 05:00:00,30.01,91.0,79.0,74.54,,,,370.2,607.6,488.9
2024-11-10 06:00:00,75.07,150.01,150.01,89.6,,,,613.1,386.8,500.0
2024-11-10 07:00:00,85.56,102.45,99.0,96.08,,,,736.2,414.0,575.1
2024-11-10 08:00:00,80.21,117.8,115.0,100.49,,,,561.3,601.1,581.2
2024-11-10 09:00:00,89.0,134.98,89.0,107.92,,,,765.8,356.2,561.0
2024-11-10 10:00:00,74.05,114.46,96.0,103.19,,,,836.7,647.1,741.9
2024-11-10 11:00:00,87.97,118.64,110.0,104.73,,,,1081.3,925.2,1003.3
2024-11-10 12:00:00,94.25,120.0,115.0,111.54,,,,1859.8,1379.1,1619.5
2024-11-10 13:00:00,94.0,121.0,99.5,106.08,,,,1372.2,645.8,1009.0
2024-11-10 14:00:00,80.0,118.95,118.95,102.6,,,,926.3,671.9,799.1
2024-11-10 15:00:00,86.99,101.8,100.82,95.82,,,,559.9,553.2,556.6
2024-11-10 16:00:00,98.0,114.1,106.81,102.21,,,,187.4,254.5,221.0
2024-11-10 17:00:00,106.36,134.39,126.4,122.76,,,,359.7,382.1,370.9
2024-11-10 18:00:00,123.3,143.0,132.06,131.4,,,,205.4,163.0,184.2
2024-11-10 19:00:00,122.35,135.64,124.5,127.32,,,,347.2,194.4,270.8
2024-11-10 20:00:00,120.0,125.88,120.2,123.07,,,,231.0,150.8,190.9
2024-11-10 21:00:00,109.99,115.22,109.99,113.32,,,,274.8,160.2,217.5
2024-11-10 22:00:00,103.15,110.9,107.99,108.65,,,,293.0,147.6,220.3
2024-11-10 23:00:00,96.34,107.4,101.99,103.95,,,,443.5,183.1,313.3
