date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-12-05 00:00:00,102.0,115.6,102.0,110.72,110.72,110.72,110.72,542.5,753.6,648.1
2024-12-05 01:00:00,98.92,131.6,131.6,108.4,108.4,108.96,108.96,840.1,875.8,858.0
2024-12-05 02:00:00,72.1,148.99,148.99,106.56,106.56,132.14,107.32,961.8,1119.6,1040.7
2024-12-05 03:00:00,65.7,121.0,110.0,103.14,103.14,104.2,104.2,1414.9,1381.4,1398.2
2024-12-05 04:00:00,90.72,104.98,100.0,99.93,99.93,100.87,100.87,1039.3,1113.9,1076.6
2024-12-05 05:00:00,91.9,116.94,105.0,104.21,104.21,106.1,106.1,1168.2,1195.1,1181.7
2024-12-05 06:00:00,85.0,135.5,135.0,122.43,122.43,133.89,123.98,998.2,925.7,962.0
2024-12-05 07:00:00,119.37,199.99,130.0,136.98,136.98,131.05,140.18,1729.3,1362.1,1545.7
2024-12-05 08:00:00,123.37,173.0,166.4,147.99,147.99,166.4,150.33,2019.7,1826.0,1922.9
2024-12-05 09:00:00,101.86,295.01,272.6,148.88,148.88,236.43,153.49,4063.7,4286.5,4175.1
2024-12-05 10:00:00,123.16,349.0,300.1,133.96,133.96,210.84,136.66,4345.3,3036.4,3690.9
2024-12-05 11:00:00,16.81,199.99,20.0,115.35,115.35,56.93,115.92,4285.4,2337.3,3311.4
2024-12-05 12:00:00,30.0,128.01,35.04,111.71,111.71,36.13,112.01,3187.1,2853.0,3020.1
2024-12-05 13:00:00,69.98,123.0,72.28,105.41,105.41,70.75,102.59,3377.8,3177.8,3277.8
2024-12-05 14:00:00,5.0,120.64,107.78,105.18,105.18,89.92,99.59,3267.5,3242.8,3255.2
2024-12-05 15:00:00,98.21,116.61,105.0,105.94,105.94,105.0,104.82,2533.1,2478.1,2505.6
2024-12-05 16:00:00,110.13,170.0,161.02,122.95,122.95,165.34,127.42,4330.5,4183.3,4256.9
2024-12-05 17:00:00,126.02,159.97,152.6,144.29,144.29,150.41,150.49,4490.3,3613.7,4052.0
2024-12-05 18:00:00,121.48,155.04,126.79,140.01,140.01,147.58,147.58,5429.1,4064.3,4746.7
2024-12-05 19:00:00,91.01,124.18,95.0,115.96,115.96,113.13,113.13,3947.8,3806.4,3877.1
2024-12-05 20:00:00,77.22,108.29,81.03,93.39,93.39,92.02,85.36,1585.6,1697.2,1641.4
2024-12-05 21:00:00,66.2,89.99,77.68,78.03,78.03,75.4,75.4,1242.9,1727.3,1485.1
2024-12-05 22:00:00,60.95,84.1,83.9,68.81,68.81,80.83,67.91,1484.0,2883.0,2183.5
2024-12-05 23:00:00,23.5,52.0,45.0,40.02,40.02,35.22,40.79,1620.3,2863.8,2242.1
2024-12-06 00:00:00,8.0,31.56,25.35,19.98,19.98,19.94,19.94,662.3,1052.0,857.2
2024-12-06 01:00:00,0.0,34.97,5.2,11.96,11.96,5.04,11.84,862.5,1087.4,975.0
2024-12-06 02:00:00,-2.0,27.9,-0.01,9.91,9.91,-0.06,10.71,1046.5,1216.3,1131.4
2024-12-06 03:00:00,-5.0,24.9,0.0,5.18,5.18,4.97,4.97,1055.7,1756.1,1405.9
2024-12-06 04:00:00,-14.0,17.31,10.0,7.99,7.99,7.97,7.97,1548.2,1833.1,1690.7
2024-12-06 05:00:00,-4.9,62.89,13.0,13.0,13.0,4.11,10.98,1525.6,2080.7,1803.2
2024-12-06 06:00:00,0.0,84.98,1.13,64.77,64.77,7.66,59.19,1261.2,1827.5,1544.4
2024-12-06 07:00:00,77.1,116.41,90.5,103.86,103.86,100.46,103.26,1523.5,3125.6,2324.6
2024-12-06 08:00:00,110.0,131.67,120.0,125.24,125.24,119.19,126.26,1517.3,2349.2,1933.3
2024-12-06 09:00:00,60.0,155.0,60.0,127.89,127.89,121.05,130.62,2650.9,2920.0,2785.5
2024-12-06 10:00:00,106.19,131.28,120.01,120.35,120.35,125.0,122.92,2900.9,3876.5,3388.7
2024-12-06 11:00:00,94.23,136.11,136.11,105.36,105.36,126.2,103.4,2280.0,2882.5,2581.3
2024-12-06 12:00:00,79.01,117.79,89.62,94.54,94.54,93.02,90.75,2242.5,2996.5,2619.5
2024-12-06 13:00:00,28.9,105.73,28.9,83.45,83.45,34.11,74.96,2623.3,2511.1,2567.2
2024-12-06 14:00:00,50.0,124.62,90.46,83.47,83.47,82.78,78.99,2486.7,2750.3,2618.5
2024-12-06 15:00:00,56.98,131.08,104.0,94.58,94.58,104.99,92.74,2279.4,2424.5,2352.0
2024-12-06 16:00:00,102.0,127.1,127.0,118.39,118.39,125.96,119.13,3139.5,2896.1,3017.8
2024-12-06 17:00:00,91.0,148.05,145.2,137.97,137.97,125.66,137.49,3695.8,2618.2,3157.0
2024-12-06 18:00:00,110.21,156.91,133.65,145.47,145.47,130.98,143.51,3857.1,3365.3,3611.2
2024-12-06 19:00:00,100.0,142.29,100.0,136.93,136.93,102.1,137.21,2901.4,1943.6,2422.5
2024-12-06 20:00:00,97.2,137.06,97.2,123.95,123.95,123.04,123.04,2287.1,2739.0,2513.1
2024-12-06 21:00:00,102.41,127.66,109.05,114.15,114.15,110.88,110.88,2479.3,2490.1,2484.7
2024-12-06 22:00:00,69.99,123.19,72.8,110.94,110.94,73.57,108.05,2847.5,2548.6,2698.1
2024-12-06 23:00:00,75.4,109.68,75.4,97.27,97.27,95.29,95.29,2740.9,2218.1,2479.5
2024-12-07 00:00:00,68.5,101.0,101.0,80.69,80.69,101.0,83.05,1486.3,821.6,1154.0
2024-12-07 01:00:00,63.55,89.99,70.07,75.22,75.22,71.53,76.53,1643.6,1449.9,1546.8
2024-12-07 02:00:00,39.73,78.78,60.0,64.75,64.75,51.64,66.41,1984.2,1357.8,1671.0
2024-12-07 03:00:00,25.3,56.3,34.88,49.04,49.04,28.55,51.41,1907.9,1202.9,1555.4
2024-12-07 04:00:00,26.13,45.74,40.0,37.39,37.39,39.69,39.69,1523.7,797.9,1160.8
2024-12-07 05:00:00,20.61,50.1,50.1,32.77,32.77,37.02,37.02,1434.0,763.8,1098.9
2024-12-07 06:00:00,20.69,60.06,60.06,38.25,38.25,41.77,41.77,1947.8,965.4,1456.6
2024-12-07 07:00:00,32.0,80.0,79.59,47.14,47.14,50.66,50.66,1885.8,1078.1,1482.0
2024-12-07 08:00:00,5.0,62.2,60.44,49.58,49.58,41.13,53.5,2374.5,1205.5,1790.0
2024-12-07 09:00:00,27.25,58.3,35.0,48.59,48.59,44.82,48.6,1946.9,1115.5,1531.2
2024-12-07 10:00:00,25.9,64.26,40.2,50.46,50.46,46.88,52.52,2304.2,1650.8,1977.5
2024-12-07 11:00:00,26.7,69.0,64.21,45.49,45.49,52.48,46.95,1706.1,1405.5,1555.8
2024-12-07 12:00:00,41.7,70.5,41.7,57.22,57.22,56.65,57.49,1790.7,1646.8,1718.8
2024-12-07 13:00:00,34.72,68.57,42.0,55.74,55.74,42.02,57.63,2016.9,2232.7,2124.8
2024-12-07 14:00:00,2.78,51.57,42.86,29.51,29.51,41.92,22.93,2108.8,1936.3,2022.6
2024-12-07 15:00:00,5.01,71.05,55.82,37.99,37.99,40.52,33.92,1801.6,1394.2,1597.9
2024-12-07 16:00:00,33.0,79.1,57.16,46.94,46.94,42.89,42.89,1661.8,1542.1,1602.0
2024-12-07 17:00:00,25.0,87.0,25.0,52.63,52.63,55.8,50.49,2836.1,2625.9,2731.0
2024-12-07 18:00:00,42.29,89.0,48.0,57.07,57.07,67.43,52.6,2061.8,1511.4,1786.6
2024-12-07 19:00:00,52.97,98.89,98.89,66.84,66.84,93.21,63.24,1735.6,1517.7,1626.7
2024-12-07 20:00:00,19.5,98.0,75.1,62.36,62.36,57.1,57.1,1880.9,1589.2,1735.1
2024-12-07 21:00:00,-100.0,67.26,10.0,49.72,49.72,-16.95,47.03,1629.0,1686.0,1657.5
2024-12-07 22:00:00,7.5,62.37,44.99,44.03,44.03,29.06,40.64,1909.4,1380.3,1644.9
2024-12-07 23:00:00,17.5,69.4,54.0,39.7,39.7,33.55,33.55,2881.9,2079.5,2480.7
2024-12-08 00:00:00,16.39,74.0,60.0,53.87,53.87,56.46,56.46,1915.3,2158.6,2037.0
2024-12-08 01:00:00,9.02,68.12,44.31,50.9,50.9,57.71,57.71,1722.5,1986.0,1854.3
2024-12-08 02:00:00,3.7,90.0,90.0,48.07,48.07,66.38,48.24,1846.6,1793.6,1820.1
2024-12-08 03:00:00,10.0,48.23,45.0,33.81,33.81,30.18,30.18,1710.8,1587.0,1648.9
2024-12-08 04:00:00,-3.68,54.58,27.1,19.93,19.93,22.83,17.06,1256.7,1102.4,1179.6
2024-12-08 05:00:00,0.98,47.25,28.9,16.88,16.88,8.84,8.84,1501.2,1260.3,1380.8
2024-12-08 06:00:00,0.2,49.4,0.2,16.0,16.0,11.8,11.8,1814.5,1836.3,1825.4
2024-12-08 07:00:00,5.3,44.99,32.6,23.45,23.45,20.91,20.91,1398.6,1505.3,1452.0
2024-12-08 08:00:00,18.98,54.59,39.0,34.22,34.22,33.17,31.38,1832.6,2021.1,1926.9
2024-12-08 09:00:00,21.65,53.0,30.0,39.07,39.07,39.5,37.88,1153.4,1257.0,1205.2
2024-12-08 10:00:00,10.2,47.5,10.2,32.89,32.89,12.06,30.94,1086.4,1293.6,1190.0
2024-12-08 11:00:00,0.01,47.08,26.3,25.36,25.36,26.09,19.13,1278.7,1448.7,1363.7
2024-12-08 12:00:00,19.6,60.1,36.69,36.14,36.14,33.17,33.71,1200.2,1381.4,1290.8
2024-12-08 13:00:00,5.9,60.7,23.1,32.15,32.15,24.42,30.82,1488.8,1800.2,1644.5
2024-12-08 14:00:00,8.58,41.09,35.0,26.5,26.5,24.68,26.41,1682.0,1995.9,1839.0
2024-12-08 15:00:00,17.5,51.59,41.0,32.13,32.13,38.28,27.82,1404.5,1728.3,1566.4
2024-12-08 16:00:00,22.92,85.1,85.1,39.56,39.56,43.47,38.79,1215.7,1456.6,1336.2
2024-12-08 17:00:00,50.0,81.83,70.0,63.41,63.41,71.67,62.52,1307.8,1864.4,1586.1
2024-12-08 18:00:00,54.2,90.0,55.2,78.66,78.66,65.02,78.1,1357.0,1270.4,1313.7
2024-12-08 19:00:00,50.0,97.96,50.0,79.22,79.22,50.32,78.74,1178.0,1213.2,1195.6
2024-12-08 20:00:00,50.9,81.79,50.9,70.4,70.4,65.11,65.11,1425.5,1626.8,1526.2
2024-12-08 21:00:00,19.83,97.4,97.4,69.58,69.58,75.49,60.31,1287.5,1850.3,1568.9
2024-12-08 22:00:00,45.5,83.4,75.0,62.71,62.71,56.03,56.03,1518.4,1954.0,1736.2
