date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-09-04 00:00:00,80.0,105.41,80.0,94.18,94.18,93.69,93.69,177.2,293.5,235.4
2024-09-04 01:00:00,88.14,97.57,97.57,91.98,91.98,92.0,92.0,513.2,461.6,487.4
2024-09-04 02:00:00,87.9,97.21,88.15,92.43,92.43,92.63,92.63,548.2,512.1,530.2
2024-09-04 03:00:00,84.1,95.34,88.48,90.13,90.13,90.41,90.41,442.7,398.6,420.7
2024-09-04 04:00:00,83.17,95.89,86.32,90.13,90.13,88.01,88.01,399.0,373.4,386.2
2024-09-04 05:00:00,88.42,108.1,96.24,95.8,95.8,94.1,94.1,429.0,514.1,471.6
2024-09-04 06:00:00,50.01,140.36,50.01,107.73,107.73,92.61,92.61,441.4,388.1,414.8
2024-09-04 07:00:00,101.12,176.8,115.69,134.09,134.09,119.12,119.12,425.2,462.8,444.0
2024-09-04 08:00:00,110.0,199.0,199.0,129.7,129.7,198.69,123.42,537.8,320.7,429.3
2024-09-04 09:00:00,100.0,163.98,100.0,114.36,114.36,127.88,111.8,1122.4,699.9,911.2
2024-09-04 10:00:00,79.99,118.04,80.0,102.39,102.39,80.0,101.4,1304.6,786.3,1045.5
2024-09-04 11:00:00,83.47,179.94,179.94,94.81,94.81,162.79,96.04,1516.3,1016.2,1266.3
2024-09-04 12:00:00,79.43,145.81,102.09,91.31,91.31,112.15,92.8,1344.1,570.2,957.2
2024-09-04 13:00:00,5.0,100.53,5.0,88.11,88.11,52.0,88.87,1287.4,896.1,1091.8
2024-09-04 14:00:00,5.0,93.42,90.0,84.55,84.55,67.5,83.88,829.5,335.5,582.5
2024-09-04 15:00:00,80.06,249.99,240.0,91.86,91.86,200.81,91.7,1479.7,889.0,1184.4
2024-09-04 16:00:00,83.0,150.0,150.0,89.75,89.75,87.89,87.89,1226.1,570.1,898.1
2024-09-04 17:00:00,95.86,317.0,188.99,128.57,128.57,188.66,137.13,598.2,478.3,538.3
2024-09-04 18:00:00,82.89,226.97,82.89,127.81,127.81,126.93,126.93,743.6,598.6,671.1
2024-09-04 19:00:00,110.1,239.58,115.0,184.15,184.15,181.52,181.52,537.6,407.9,472.8
2024-09-04 20:00:00,104.32,201.54,125.0,144.49,144.49,137.76,137.76,739.6,599.1,669.4
2024-09-04 21:00:00,93.0,158.64,94.08,115.09,115.09,99.72,99.72,589.2,667.8,628.5
2024-09-04 22:00:00,94.51,112.35,109.08,103.13,103.13,104.01,104.01,420.6,549.3,485.0
2024-09-04 23:00:00,90.39,101.62,96.8,96.74,96.74,97.46,97.46,289.9,462.8,376.4
2024-09-05 00:00:00,94.24,102.6,99.6,99.57,99.57,100.21,100.21,81.9,102.6,92.3
2024-09-05 01:00:00,91.9,117.52,103.0,95.75,95.75,95.52,95.52,184.2,222.7,203.5
2024-09-05 02:00:00,84.71,97.26,87.2,89.25,89.25,88.78,88.78,272.1,413.4,342.8
2024-09-05 03:00:00,67.3,89.89,80.7,80.68,80.68,75.3,75.3,449.2,530.4,489.8
2024-09-05 04:00:00,57.54,84.07,77.0,76.67,76.67,73.35,73.35,446.8,459.9,453.4
2024-09-05 05:00:00,60.32,90.0,90.0,75.01,75.01,90.0,73.67,771.8,958.8,865.3
2024-09-05 06:00:00,19.75,99.85,36.06,64.57,64.57,60.14,60.14,691.4,963.0,827.2
2024-09-05 07:00:00,-299.94,115.6,-299.94,71.74,71.74,58.4,58.4,552.0,884.2,718.1
