date,Buy_Volume,Sell_Volume,Volume,Price
2026-08-14 00:00:00,19.5,7.3,19.5,214.87
2026-08-14 00:15:00,23.2,4.6,23.2,202.21
2026-08-14 00:30:00,19.8,4.5,19.8,191.11
2026-08-14 00:45:00,17.2,10.1,17.2,178.91
2026-08-14 01:00:00,13.0,1.1,13.0,189.55
2026-08-14 01:15:00,11.3,8.8,11.3,182.69
2026-08-14 01:30:00,10.5,13.3,13.3,178.59
2026-08-14 01:45:00,10.6,7.6,10.6,170.09
2026-08-14 02:00:00,15.4,3.0,15.4,173.6
2026-08-14 02:15:00,15.8,15.9,15.9,170.38
2026-08-14 02:30:00,15.3,22.5,22.5,172.65
2026-08-14 02:45:00,9.8,33.3,33.3,171.15
2026-08-14 03:00:00,5.4,31.4,31.4,172.1
2026-08-14 03:15:00,10.9,24.2,24.2,171.17
2026-08-14 03:30:00,3.2,24.9,24.9,170.75
2026-08-14 03:45:00,5.4,27.5,27.5,167.1
2026-08-14 04:00:00,1.7,29.7,29.7,169.61
2026-08-14 04:15:00,1.6,30.8,30.8,167.75
2026-08-14 04:30:00,1.5,21.7,21.7,170.47
2026-08-14 04:45:00,6.7,20.8,20.8,168.45
2026-08-14 05:00:00,4.1,25.9,25.9,170.5
2026-08-14 05:15:00,6.9,5.7,6.9,169.11
2026-08-14 05:30:00,14.1,5.4,14.1,180.7
2026-08-14 05:45:00,8.7,8.7,8.7,190.19
2026-08-14 06:00:00,12.8,15.7,15.7,195.03
2026-08-14 06:15:00,11.8,14.8,14.8,200.0
2026-08-14 06:30:00,16.3,5.5,16.3,200.0
2026-08-14 06:45:00,28.3,4.8,28.3,202.82
2026-08-14 07:00:00,30.2,13.7,30.2,209.08
2026-08-14 07:15:00,37.9,7.4,37.9,210.1
2026-08-14 07:30:00,28.6,8.8,28.6,209.66
2026-08-14 07:45:00,25.9,28.3,28.3,204.59
2026-08-14 08:00:00,47.7,6.6,47.7,216.68
2026-08-14 08:15:00,33.2,10.5,33.2,210.58
2026-08-14 08:30:00,34.9,10.0,34.9,207.29
2026-08-14 08:45:00,34.7,24.1,34.7,197.14
2026-08-14 09:00:00,41.7,2.8,41.7,209.17
2026-08-14 09:15:00,29.1,4.3,29.1,198.63
2026-08-14 09:30:00,27.1,15.8,27.1,190.0
2026-08-14 09:45:00,26.5,11.6,26.5,179.65
2026-08-14 10:00:00,45.2,51.0,51.0,190.21
2026-08-14 10:15:00,32.5,51.0,51.0,179.66
2026-08-14 10:30:00,27.1,56.7,56.7,169.24
2026-08-14 10:45:00,23.3,69.4,69.4,164.17
2026-08-14 11:00:00,39.4,87.4,87.4,172.98
2026-08-14 11:15:00,36.4,88.8,88.8,168.73
2026-08-14 11:30:00,27.3,91.5,91.5,163.22
2026-08-14 11:45:00,22.4,98.4,98.4,159.7
2026-08-14 12:00:00,28.6,88.4,88.4,158.09
2026-08-14 12:15:00,28.4,87.9,87.9,155.17
2026-08-14 12:30:00,32.6,91.4,91.4,150.99
2026-08-14 12:45:00,25.8,95.4,95.4,141.45
2026-08-14 13:00:00,46.1,75.3,75.3,143.4
2026-08-14 13:15:00,42.6,76.8,76.8,143.15
2026-08-14 13:30:00,30.3,80.6,80.6,141.26
2026-08-14 13:45:00,9.7,85.3,85.3,142.66
2026-08-14 14:00:00,41.0,71.2,71.2,130.54
2026-08-14 14:15:00,33.8,69.7,69.7,124.98
2026-08-14 14:30:00,50.8,71.4,71.4,130.0
2026-08-14 14:45:00,22.7,69.4,69.4,139.77
2026-08-14 15:00:00,39.8,91.8,91.8,133.02
2026-08-14 15:15:00,31.0,89.8,89.8,129.08
2026-08-14 15:30:00,29.3,91.9,91.9,129.94
2026-08-14 15:45:00,27.0,91.4,91.4,141.31
2026-08-14 16:00:00,17.6,105.8,105.8,138.8
2026-08-14 16:15:00,13.4,107.7,107.7,145.73
2026-08-14 16:30:00,18.5,103.9,103.9,148.78
2026-08-14 16:45:00,22.4,102.6,102.6,150.34
2026-08-14 17:00:00,7.2,87.2,87.2,146.77
2026-08-14 17:15:00,7.1,77.5,77.5,157.41
2026-08-14 17:30:00,12.2,70.8,70.8,165.7
2026-08-14 17:45:00,37.3,52.9,52.9,175.0
2026-08-14 18:00:00,15.8,61.4,61.4,170.1
2026-08-14 18:15:00,16.3,45.4,45.4,180.29
2026-08-14 18:30:00,25.6,18.6,25.6,193.39
2026-08-14 18:45:00,35.3,22.2,35.3,203.37
2026-08-14 19:00:00,16.2,53.9,53.9,199.3
2026-08-14 19:15:00,17.9,37.1,37.1,210.66
2026-08-14 19:30:00,22.6,15.9,22.6,218.74
2026-08-14 19:45:00,39.4,22.4,39.4,232.74
2026-08-14 20:00:00,22.5,47.2,47.2,229.73
2026-08-14 20:15:00,23.6,38.1,38.1,228.4
2026-08-14 20:30:00,22.8,31.1,31.1,228.87
2026-08-14 20:45:00,33.8,28.8,33.8,233.04
2026-08-14 21:00:00,44.7,19.1,44.7,224.05
2026-08-14 21:15:00,31.9,24.4,31.9,219.63
2026-08-14 21:30:00,33.9,28.3,33.9,215.0
2026-08-14 21:45:00,24.7,43.5,43.5,211.53
2026-08-14 22:00:00,39.9,14.1,39.9,210.03
2026-08-14 22:15:00,35.8,27.5,35.8,209.19
2026-08-14 22:30:00,30.9,28.4,30.9,205.5
2026-08-14 22:45:00,30.2,26.8,30.2,196.5
2026-08-14 23:00:00,33.4,15.0,33.4,196.5
2026-08-14 23:15:00,29.2,24.1,29.2,191.0
2026-08-14 23:30:00,22.7,23.7,23.7,181.8
2026-08-14 23:45:00,21.5,27.6,27.6,171.0
2026-08-15 12:00:00,5.2,2.1,5.2,106.1
2026-08-15 12:15:00,5.1,2.1,5.1,109.42
2026-08-15 12:30:00,5.3,2.2,5.3,106.33
2026-08-15 12:45:00,5.3,2.3,5.3,98.15
2026-08-15 13:00:00,17.5,1.3,17.5,69.26
2026-08-15 13:15:00,17.6,1.3,17.6,51.98
2026-08-15 13:30:00,17.5,1.6,17.5,52.01
2026-08-15 13:45:00,17.5,1.6,17.5,53.55
2026-08-15 14:00:00,5.3,1.3,5.3,67.03
2026-08-15 14:15:00,5.1,1.3,5.1,49.55
2026-08-15 14:30:00,5.0,1.5,5.0,41.32
2026-08-15 14:45:00,5.1,1.5,5.1,52.1
2026-08-15 15:00:00,0.0,1.7,1.7,36.69
2026-08-15 15:15:00,0.1,1.4,1.4,29.15
2026-08-15 15:30:00,0.1,1.3,1.3,34.38
2026-08-15 15:45:00,0.0,1.3,1.3,52.96
2026-08-15 16:00:00,0.0,1.9,1.9,49.6
2026-08-15 16:15:00,0.0,1.7,1.7,77.14
2026-08-15 16:30:00,0.1,1.8,1.8,109.35
2026-08-15 16:45:00,0.5,1.5,1.5,131.7
2026-08-15 17:00:00,1.3,0.4,1.3,114.01
2026-08-15 17:15:00,1.5,0.3,1.5,133.38
2026-08-15 17:30:00,1.5,0.1,1.5,157.68
2026-08-15 17:45:00,1.9,0.1,1.9,173.0
2026-08-15 18:00:00,1.9,0.2,1.9,158.7
2026-08-15 18:15:00,1.5,0.2,1.5,169.72
2026-08-15 18:30:00,1.3,0.3,1.3,186.6
2026-08-15 18:45:00,4.1,0.4,4.1,188.0
2026-08-15 19:00:00,1.7,0.4,1.7,176.87
2026-08-15 19:15:00,2.0,0.4,2.0,185.68
2026-08-15 19:30:00,1.8,1.5,1.8,188.39
2026-08-15 19:45:00,1.5,0.6,1.5,203.1
2026-08-15 20:00:00,2.5,0.4,2.5,189.01
2026-08-15 20:15:00,2.5,0.5,2.5,194.16
2026-08-15 20:30:00,2.3,0.5,2.3,197.75
2026-08-15 20:45:00,1.3,0.6,1.3,198.88
2026-08-15 21:00:00,1.9,0.3,1.9,198.29
2026-08-15 21:15:00,1.3,0.2,1.3,190.79
2026-08-15 21:30:00,2.5,0.1,2.5,189.01
2026-08-15 21:45:00,2.5,0.2,2.5,182.75
2026-08-15 22:00:00,0.3,1.4,1.4,195.47
2026-08-15 22:15:00,0.3,1.3,1.3,185.77
2026-08-15 22:30:00,1.1,1.3,1.3,184.71
2026-08-15 22:45:00,0.5,1.3,1.3,181.99
2026-08-15 23:00:00,0.5,1.3,1.3,182.75
2026-08-15 23:15:00,1.2,1.3,1.3,179.76
2026-08-15 23:30:00,0.4,1.3,1.3,182.21
2026-08-15 23:45:00,0.6,1.5,1.5,172.0
