date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-12-21 00:00:00,-163.26,52.75,13.1,24.96,24.96,14.72,23.16,5131.6,4327.5,4729.6
2024-12-21 01:00:00,-250.18,50.0,50.0,13.92,13.92,8.26,13.26,4647.6,4316.5,4482.1
2024-12-21 02:00:00,-448.99,28.77,8.9,13.75,13.75,15.99,12.67,4572.7,4000.4,4286.6
2024-12-21 03:00:00,-3496.34,48.0,4.1,12.05,12.05,10.25,11.8,5114.1,4598.5,4856.3
2024-12-21 04:00:00,-242.59,20.95,-4.98,8.92,8.92,1.65,8.05,4290.0,3771.4,4030.7
2024-12-21 05:00:00,-113.0,35.0,35.0,11.28,11.28,8.12,8.58,4705.8,4113.3,4409.6
2024-12-21 06:00:00,1.06,40.28,40.28,11.82,11.82,10.71,9.09,4084.3,3913.0,3998.7
2024-12-21 07:00:00,-5.1,34.88,0.0,12.26,12.26,17.21,12.11,5174.6,4813.8,4994.2
2024-12-21 08:00:00,-177.36,33.31,12.0,17.07,17.07,14.28,17.09,5005.2,4891.1,4948.2
2024-12-21 09:00:00,-0.08,59.41,18.0,21.88,21.88,24.12,22.99,6910.3,6350.2,6630.3
2024-12-21 10:00:00,-6.76,30.87,-1.0,15.01,15.01,3.32,14.27,7328.7,7434.8,7381.8
2024-12-21 11:00:00,-2.9,170.09,1.2,13.29,13.29,3.93,11.81,7465.3,7970.4,7717.9
2024-12-21 12:00:00,-238.86,49.98,-0.8,14.78,14.78,11.16,12.66,7309.1,7990.6,7649.9
2024-12-21 13:00:00,-238.67,28.03,13.1,13.61,13.61,5.03,9.96,6876.3,7482.4,7179.4
2024-12-21 14:00:00,-0.98,31.75,6.8,15.13,15.13,17.88,13.26,6543.9,6727.4,6635.7
2024-12-21 15:00:00,0.11,27.18,16.0,17.8,17.8,18.71,16.75,6580.8,6728.2,6654.5
2024-12-21 16:00:00,0.66,29.28,10.9,20.09,20.09,20.8,20.9,6682.2,6974.3,6828.3
2024-12-21 17:00:00,0.0,29.07,7.1,20.85,20.85,17.52,21.14,5643.6,6061.4,5852.5
2024-12-21 18:00:00,-359.3,28.5,1.0,20.25,20.25,13.1,20.24,5128.5,5770.8,5449.7
2024-12-21 19:00:00,-8.28,25.0,-3.4,11.2,11.2,2.62,9.22,4186.9,5480.5,4833.7
2024-12-21 20:00:00,-8.56,19.36,2.0,5.49,5.49,-0.02,2.62,3426.8,4322.7,3874.8
2024-12-21 21:00:00,-17.7,199.52,8.0,2.12,2.12,0.53,-0.62,4745.6,4845.3,4795.5
2024-12-21 22:00:00,-99.48,21.8,6.0,3.66,3.66,4.18,2.72,4173.0,4278.2,4225.6
