date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-12-28 00:00:00,1.18,138.0,117.1,127.51,127.51,126.5,128.72,3561.5,3475.6,3518.6
2024-12-28 01:00:00,103.03,146.06,133.0,122.29,122.29,126.72,123.2,3062.4,3555.0,3308.7
2024-12-28 02:00:00,98.0,121.7,110.0,114.56,114.56,109.78,115.4,3260.6,3230.3,3245.5
2024-12-28 03:00:00,101.42,131.17,105.21,110.55,110.55,112.12,110.14,3070.2,2911.0,2990.6
2024-12-28 04:00:00,91.7,115.65,113.44,109.54,109.54,110.93,109.48,3410.7,2880.0,3145.4
2024-12-28 05:00:00,70.5,165.87,113.6,110.86,110.86,111.85,110.76,2538.4,2723.0,2630.7
2024-12-28 06:00:00,109.95,146.76,119.62,117.38,117.38,118.93,115.98,2330.7,2514.9,2422.8
2024-12-28 07:00:00,119.95,161.21,145.0,132.27,132.27,142.13,133.56,3502.0,3764.1,3633.1
2024-12-28 08:00:00,68.01,165.85,125.18,140.1,140.1,152.66,143.6,4681.3,4300.7,4491.0
2024-12-28 09:00:00,74.17,154.58,109.27,142.01,142.01,142.99,146.34,6363.2,5629.9,5996.6
2024-12-28 10:00:00,95.8,222.61,106.7,130.89,130.89,124.96,132.98,7519.0,7377.4,7448.2
2024-12-28 11:00:00,90.0,162.25,95.0,118.98,118.98,112.46,120.39,8697.8,9156.0,8926.9
2024-12-28 12:00:00,100.13,121.3,103.75,113.93,113.93,106.33,113.49,10415.8,9809.1,10112.5
2024-12-28 13:00:00,-44.78,165.93,105.0,112.96,112.96,107.74,110.81,9937.0,9288.3,9612.7
2024-12-28 14:00:00,103.18,130.3,119.5,119.72,119.72,114.48,117.46,6932.2,7511.4,7221.8
2024-12-28 15:00:00,98.33,189.12,120.0,135.96,135.96,134.49,135.49,5389.7,5972.3,5681.0
2024-12-28 16:00:00,125.0,162.4,150.0,146.09,146.09,151.83,146.99,4341.8,5242.7,4792.3
2024-12-28 17:00:00,105.91,167.99,138.0,155.07,155.07,153.41,159.37,5596.2,6653.4,6124.8
2024-12-28 18:00:00,128.63,332.56,300.0,162.22,162.22,169.59,166.87,7914.1,7783.6,7848.9
2024-12-28 19:00:00,75.0,212.75,75.0,152.47,152.47,145.59,153.04,7343.5,7206.1,7274.8
2024-12-28 20:00:00,117.43,162.49,129.4,141.5,141.5,141.89,142.13,7031.9,7934.3,7483.1
2024-12-28 21:00:00,75.44,148.23,137.0,133.71,133.71,136.29,133.85,5396.8,6270.8,5833.8
2024-12-28 22:00:00,96.41,154.0,131.5,133.47,133.47,140.07,136.18,4977.0,5351.1,5164.1
2024-12-28 23:00:00,55.41,157.8,111.6,121.84,121.84,125.5,123.11,4684.5,5816.2,5250.4
2024-12-29 00:00:00,25.76,194.45,142.2,120.56,120.56,119.33,119.73,4476.5,4809.1,4642.8
2024-12-29 01:00:00,-143.72,117.35,96.96,111.69,111.69,111.78,112.6,3274.7,4155.2,3715.0
2024-12-29 02:00:00,68.84,110.83,85.0,104.23,104.23,96.58,104.04,3100.2,4218.2,3659.2
2024-12-29 03:00:00,90.0,123.31,116.27,99.58,99.58,94.42,97.16,3378.6,4381.8,3880.2
2024-12-29 04:00:00,84.02,137.28,118.44,97.31,97.31,97.66,94.54,3529.8,3946.9,3738.4
2024-12-29 05:00:00,72.51,102.59,94.9,96.27,96.27,92.6,94.38,3722.6,4187.2,3954.9
2024-12-29 06:00:00,93.5,148.4,122.3,101.16,101.16,113.35,101.1,3577.8,5115.2,4346.5
2024-12-29 07:00:00,-379.13,155.07,140.0,111.33,111.33,116.81,112.76,4327.6,4475.9,4401.8
2024-12-29 08:00:00,68.98,198.02,164.99,127.45,127.45,137.16,126.91,6550.2,6760.3,6655.3
2024-12-29 09:00:00,75.07,194.97,117.94,128.24,128.24,134.57,132.74,8177.7,7386.3,7782.0
2024-12-29 10:00:00,41.05,198.87,92.0,123.42,123.42,120.44,126.54,9679.0,8709.7,9194.4
2024-12-29 11:00:00,68.21,130.99,89.0,117.66,117.66,121.37,119.78,11299.2,10557.5,10928.4
2024-12-29 12:00:00,68.06,193.99,121.72,115.77,115.77,104.8,114.21,11840.9,11434.8,11637.9
2024-12-29 13:00:00,0.23,147.26,135.0,117.92,117.92,129.58,119.17,11208.9,10720.9,10964.9
2024-12-29 14:00:00,74.15,298.78,114.0,120.21,120.21,128.92,123.49,10343.9,8587.0,9465.5
