date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-09-27 00:00:00,-50.0,12.8,-9.0,1.5,1.5,-0.68,-0.04,5317.6,6660.6,5989.1
2024-09-27 01:00:00,-6.99,28.03,-0.38,3.8,3.8,4.84,3.63,4880.4,5306.1,5093.3
2024-09-27 02:00:00,-9.83,62.42,-2.59,-0.98,-0.98,-3.25,-2.21,4377.7,5023.6,4700.7
2024-09-27 03:00:00,-29.49,0.12,-18.72,-8.68,-8.68,-14.7,-10.62,5021.1,5525.2,5273.2
2024-09-27 04:00:00,-28.7,20.81,-6.65,-10.78,-10.78,-16.37,-15.22,4589.5,4702.3,4645.9
2024-09-27 05:00:00,-20.0,5.0,0.52,-8.99,-8.99,-15.74,-13.91,4867.7,4590.6,4729.2
2024-09-27 06:00:00,-22.09,14.63,0.99,-1.61,-1.61,-3.89,-5.61,5401.1,5566.7,5483.9
2024-09-27 07:00:00,0.04,106.96,18.8,19.32,19.32,8.96,9.81,6744.3,7044.0,6894.2
2024-09-27 08:00:00,-246.5,54.91,2.0,19.08,19.08,8.03,15.11,7053.7,7184.8,7119.3
2024-09-27 09:00:00,-29.01,19.48,0.0,5.48,5.48,2.34,4.73,6512.9,6600.5,6556.7
2024-09-27 10:00:00,-31.88,11.47,-0.2,-1.33,-1.33,-5.77,-1.63,8965.3,6447.9,7706.6
2024-09-27 11:00:00,-39.98,4.55,-4.97,-2.72,-2.72,-5.34,-3.32,8662.4,7227.3,7944.9
2024-09-27 12:00:00,-5.86,2.79,1.0,-1.25,-1.25,-0.53,-1.95,8142.3,7395.7,7769.0
2024-09-27 13:00:00,-5.67,51.04,15.0,0.78,0.78,1.69,0.41,9881.1,8706.3,9293.7
2024-09-27 14:00:00,-4.92,994.95,10.0,3.76,3.76,9.02,4.56,10610.5,9361.6,9986.1
2024-09-27 15:00:00,-1.65,40.26,19.0,7.14,7.14,14.66,7.61,10642.1,9089.6,9865.9
2024-09-27 16:00:00,-1.66,100.0,20.0,9.75,9.75,16.58,11.28,11199.6,9763.5,10481.6
2024-09-27 17:00:00,-69.0,47.29,-15.0,19.93,19.93,3.28,18.3,11806.8,11633.1,11720.0
2024-09-27 18:00:00,-20.96,199.89,-5.89,28.9,28.9,3.14,18.15,11697.1,13331.5,12514.3
2024-09-27 19:00:00,-14.84,78.85,0.0,28.91,28.91,-1.1,13.58,12127.6,14543.5,13335.6
2024-09-27 20:00:00,-8.0,254.3,2.31,20.05,20.05,5.43,6.21,10893.5,13882.2,12387.9
2024-09-27 21:00:00,-16.94,48.51,-4.0,9.07,9.07,-2.17,1.71,7881.9,10388.9,9135.4
2024-09-27 22:00:00,-16.09,44.82,1.16,7.55,7.55,-2.08,0.46,7364.6,9600.3,8482.5
2024-09-27 23:00:00,-10.74,63.71,-8.0,6.65,6.65,1.31,0.72,7807.7,10134.8,8971.3
2024-09-28 00:00:00,-8.99,7.1,2.0,1.19,1.19,-1.55,0.88,5231.6,5217.3,5224.5
2024-09-28 01:00:00,-1.18,65.0,26.25,6.42,6.42,6.44,3.69,4826.4,4566.3,4696.4
2024-09-28 02:00:00,-1.66,29.36,5.5,3.99,3.99,4.46,4.83,4223.5,4246.4,4235.0
2024-09-28 03:00:00,-1.57,69.99,39.39,11.97,11.97,22.36,9.7,5260.6,5478.3,5369.5
2024-09-28 04:00:00,0.71,33.48,16.39,12.15,12.15,21.62,15.07,5055.4,4727.6,4891.5
2024-09-28 05:00:00,-98.8,281.06,36.0,15.82,15.82,19.8,17.44,4597.1,4734.8,4666.0
2024-09-28 06:00:00,10.13,59.8,16.0,25.5,25.5,26.15,29.12,5675.3,4905.0,5290.2
2024-09-28 07:00:00,4.96,38.1,21.99,28.2,28.2,17.81,30.98,5643.2,5405.1,5524.2
2024-09-28 08:00:00,9.56,44.33,26.21,27.66,27.66,19.47,26.45,6281.4,6811.9,6546.7
2024-09-28 09:00:00,-23.1,100.0,100.0,22.95,22.95,24.79,21.86,7508.7,7099.2,7304.0
2024-09-28 10:00:00,-12.68,75.5,2.0,9.39,9.39,-3.38,7.48,6931.7,6939.9,6935.8
2024-09-28 11:00:00,-26.1,14.28,-21.0,-2.19,-2.19,-13.31,-6.63,7056.5,7291.1,7173.8
2024-09-28 12:00:00,-115.0,9.0,0.0,-10.98,-10.98,-18.33,-15.75,7721.4,7756.6,7739.0
2024-09-28 13:00:00,-45.05,5.05,-17.14,-19.35,-19.35,-28.8,-24.95,8719.3,8385.2,8552.3
2024-09-28 14:00:00,-53.6,3.0,-39.0,-23.83,-23.83,-29.91,-28.9,11124.5,10974.7,11049.6
2024-09-28 15:00:00,-61.99,199.69,-30.0,-21.54,-21.54,-29.41,-26.43,9575.4,9988.3,9781.9
2024-09-28 16:00:00,-35.0,198.73,-13.93,-6.76,-6.76,-8.93,-9.83,6136.4,6081.4,6108.9
2024-09-28 17:00:00,-11.32,107.52,0.0,28.29,28.29,12.68,21.57,6592.7,6442.3,6517.5
