date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-09-26 00:00:00,-20.00,-3.52,-20.00,-7.76,-1.21,3.2,2.0,2.6
2024-09-26 01:00:00,-8.50,4.98,-5.83,-2.44,-2.44,9.3,9.3,9.3
2024-09-26 02:00:00,-9.98,5.00,-4.81,-2.52,-2.52,7.4,7.4,7.4
2024-09-26 03:00:00,-5.00,-2.04,-2.60,-3.80,-3.80,9.8,9.8,9.8
2024-09-26 04:00:00,-7.46,4.95,-4.68,-0.32,-0.32,18.4,18.4,18.4
2024-09-26 05:00:00,-1.09,7.88,3.47,4.26,4.26,17.0,17.0,17.0
2024-09-26 06:00:00,5.15,20.75,6.58,12.57,12.57,5.6,5.6,5.6
2024-09-26 07:00:00,13.20,75.80,16.46,17.68,17.68,8.6,6.6,7.6
2024-09-26 08:00:00,17.50,21.20,21.20,18.53,17.58,4.2,3.8,4.0
2024-09-26 09:00:00,16.00,19.15,17.00,17.44,17.62,3.9,2.4,3.2
2024-09-26 10:00:00,12.99,16.34,14.15,14.19,14.19,20.8,4.8,12.8
2024-09-26 11:00:00,10.00,19.38,16.40,15.60,15.60,29.0,10.2,19.6
2024-09-26 12:00:00,12.28,19.59,12.77,15.01,15.01,37.2,20.2,28.7
2024-09-26 13:00:00,6.65,18.58,7.80,11.84,11.84,74.4,54.4,64.4
2024-09-26 14:00:00,9.58,17.59,13.00,13.41,13.41,27.4,7.4,17.4
2024-09-26 15:00:00,16.76,19.90,19.59,19.17,19.17,14.5,2.4,8.5
2024-09-26 16:00:00,16.20,25.00,21.99,20.59,20.59,12.6,12.6,12.6
2024-09-26 17:00:00,19.37,26.51,22.52,23.70,23.70,17.2,17.2,17.2
2024-09-26 18:00:00,18.40,21.00,19.21,19.72,18.05,2.9,1.0,2.0
2024-09-26 19:00:00,18.98,20.00,18.99,19.49,17.89,2.4,2.4,2.4
2024-09-26 20:00:00,14.95,18.42,16.69,16.45,16.45,12.4,12.4,12.4
2024-09-26 21:00:00,16.01,17.60,17.42,16.89,16.89,7.4,7.4,7.4
2024-09-26 22:00:00,13.99,15.87,15.87,14.68,14.83,2.8,3.8,3.3
2024-09-26 23:00:00,5.91,13.25,11.09,10.27,10.27,7.4,7.4,7.4
2024-09-27 00:00:00,-2.85,8.66,-2.85,4.16,4.16,18.9,18.9,18.9
2024-09-27 01:00:00,1.00,8.22,1.00,4.85,4.85,34.0,34.0,34.0
2024-09-27 02:00:00,-0.08,3.00,1.02,1.63,1.63,47.2,47.2,47.2
2024-09-27 03:00:00,-2.27,2.58,-0.06,0.44,0.44,12.7,12.7,12.7
2024-09-27 04:00:00,-1.20,2.95,0.50,1.13,1.13,23.0,22.0,22.5
2024-09-27 05:00:00,-2.78,1.69,-2.53,-0.93,-0.93,51.5,51.8,51.7
2024-09-27 06:00:00,5.75,8.90,5.75,7.05,7.05,5.2,5.2,5.2
2024-09-27 07:00:00,7.44,16.98,12.86,13.48,13.48,14.9,14.9,14.9
2024-09-27 08:00:00,14.95,17.47,15.28,15.37,15.37,10.6,5.6,8.1
2024-09-27 09:00:00,7.03,18.43,9.98,12.99,12.99,34.8,34.8,34.8
2024-09-27 10:00:00,9.00,18.00,17.00,12.70,12.70,11.1,11.1,11.1
2024-09-27 11:00:00,5.49,18.00,13.40,12.69,12.69,14.6,10.6,12.6
