date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-12-31 00:00:00,20.04,135.74,80.0,97.18,97.18,88.53,105.03,384.4,352.4,368.4
2024-12-31 01:00:00,32.59,124.0,100.0,73.92,73.92,100.42,78.07,442.6,455.8,449.2
2024-12-31 02:00:00,-10.0,61.02,-10.0,29.2,29.2,-5.69,24.19,665.5,524.1,594.8
2024-12-31 03:00:00,-8.51,58.15,22.0,16.55,16.55,28.64,13.93,765.1,880.5,822.8
2024-12-31 04:00:00,4.99,69.94,10.0,13.98,13.98,17.06,10.3,795.7,834.5,815.1
2024-12-31 05:00:00,6.91,85.41,33.0,16.01,16.01,36.79,14.98,745.1,933.7,839.4
2024-12-31 06:00:00,1.38,63.18,20.8,31.43,31.43,34.12,27.53,444.5,626.4,535.5
2024-12-31 07:00:00,15.45,116.73,36.0,65.19,65.19,66.78,62.29,463.8,448.4,456.1
2024-12-31 08:00:00,39.17,126.62,67.9,87.0,87.0,74.96,85.4,527.0,539.8,533.4
2024-12-31 09:00:00,117.41,168.99,168.99,138.87,138.87,141.48,137.46,1134.5,1215.2,1174.9
2024-12-31 10:00:00,119.05,160.07,123.25,144.62,144.62,143.31,142.97,922.7,948.6,935.7
2024-12-31 11:00:00,107.94,196.93,114.0,138.38,138.38,131.03,139.66,698.4,758.7,728.6
2024-12-31 12:00:00,82.12,178.99,110.01,131.7,131.7,137.62,132.37,665.1,772.4,718.8
2024-12-31 13:00:00,90.0,199.99,172.01,135.89,135.89,160.74,138.53,945.0,965.1,955.1
2024-12-31 14:00:00,79.74,171.85,104.0,113.92,113.92,108.76,119.05,984.3,802.5,893.4
2024-12-31 15:00:00,75.5,137.99,84.96,101.91,101.91,84.42,103.48,808.7,785.5,797.1
2024-12-31 16:00:00,45.6,130.0,75.68,97.77,97.77,96.23,92.97,661.7,670.6,666.2
2024-12-31 17:00:00,105.02,150.99,150.99,125.44,125.44,136.24,123.83,514.9,590.8,552.9
2024-12-31 18:00:00,76.09,138.85,114.0,103.67,103.67,123.27,104.38,468.2,569.8,519.0
2024-12-31 19:00:00,47.05,108.3,50.43,77.25,77.25,66.09,80.87,552.5,700.4,626.5
2024-12-31 20:00:00,20.22,112.72,24.24,72.73,72.73,48.49,74.93,501.6,555.0,528.3
2024-12-31 21:00:00,3.84,80.0,7.78,33.09,33.09,15.61,25.89,557.0,803.9,680.5
2024-12-31 22:00:00,0.0,48.41,0.0,19.95,19.95,0.22,13.72,541.9,789.4,665.7
2024-12-31 23:00:00,-103.0,90.0,-13.89,10.69,10.69,2.95,2.95,546.4,731.5,639.0
2025-01-01 00:00:00,-27.29,78.8,78.8,7.55,7.55,47.95,7.64,550.7,790.0,670.4
2025-01-01 01:00:00,-40.5,20.0,-40.5,6.36,6.36,-38.11,8.33,955.0,677.6,816.3
2025-01-01 02:00:00,-10.0,64.16,-10.0,9.15,9.15,-9.51,11.74,998.4,975.6,987.0
2025-01-01 03:00:00,0.0,18.79,17.06,8.06,8.06,10.11,10.11,956.9,1060.6,1008.8
2025-01-01 04:00:00,0.7,58.0,20.0,10.84,10.84,20.1,14.8,1128.4,1170.3,1149.4
2025-01-01 05:00:00,-45.53,29.03,29.03,9.41,9.41,23.34,12.52,1216.6,1249.3,1233.0
2025-01-01 06:00:00,-4.06,19.25,7.0,8.16,8.16,8.45,8.45,1078.3,1154.5,1116.4
2025-01-01 07:00:00,-4.43,19.57,3.83,6.04,6.04,4.07,4.07,879.5,963.4,921.5
2025-01-01 08:00:00,-54.99,22.7,-54.99,6.28,6.28,-54.99,4.04,1206.1,1414.4,1310.3
2025-01-01 09:00:00,-21.1,20.23,0.0,10.26,10.26,-13.55,10.26,1050.0,1005.4,1027.7
2025-01-01 10:00:00,-23.47,30.94,15.0,14.01,14.01,-0.89,8.85,770.1,1043.1,906.6
2025-01-01 11:00:00,-13.28,43.0,9.99,8.32,8.32,-5.44,0.79,1517.8,1351.1,1434.5
2025-01-01 12:00:00,-21.0,64.76,15.0,13.42,13.42,0.1,0.49,1637.7,1685.9,1661.8
2025-01-01 13:00:00,-6.39,125.0,100.0,19.58,19.58,73.61,12.18,1810.2,1411.4,1610.8
2025-01-01 14:00:00,-1.89,52.63,30.0,12.66,12.66,19.67,7.86,2124.5,1630.6,1877.6
2025-01-01 15:00:00,1.02,98.98,95.0,24.62,24.62,50.01,26.7,1998.3,2031.8,2015.1
2025-01-01 16:00:00,11.93,132.47,44.0,35.27,35.27,76.56,44.1,1382.5,1507.4,1445.0
2025-01-01 17:00:00,37.71,125.0,48.01,83.06,83.06,68.04,86.97,1118.2,1200.4,1159.3
2025-01-01 18:00:00,77.01,325.0,308.0,104.44,104.44,165.77,110.87,1266.6,1312.3,1289.5
2025-01-01 19:00:00,46.73,191.39,179.0,104.46,104.46,164.56,116.48,1286.6,1223.8,1255.2
2025-01-01 20:00:00,29.74,123.79,80.99,79.14,79.14,106.38,82.97,1774.8,1419.8,1597.3
2025-01-01 21:00:00,-35.0,83.25,-35.0,34.59,34.59,2.34,25.86,2119.3,2025.5,2072.4
2025-01-01 22:00:00,-50.0,82.98,-50.0,47.89,47.89,-10.69,43.44,1139.6,1173.6,1156.6
2025-01-01 23:00:00,-14.89,112.93,48.97,50.52,50.52,29.52,30.14,1148.4,1296.8,1222.6
2025-01-02 00:00:00,-10.0,127.37,-10.0,92.98,92.98,18.64,84.54,1677.5,1385.8,1531.7
2025-01-02 01:00:00,-10.01,142.46,1.0,64.93,64.93,11.98,52.04,875.1,1010.9,943.0
2025-01-02 02:00:00,25.0,188.0,145.0,83.07,83.07,108.54,70.88,1054.7,1527.2,1291.0
2025-01-02 03:00:00,39.15,164.88,115.0,86.27,86.27,109.36,82.67,1054.2,1257.5,1155.9
2025-01-02 04:00:00,34.48,156.16,116.07,82.34,82.34,131.3,102.84,897.0,1067.9,982.5
