date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-12-28 00:00:00,1.03,53.60,53.60,27.49,3.58,2.4,4.5,3.5
2024-12-28 01:00:00,-6.00,0.84,0.84,-4.14,-4.14,93.3,0.0,46.7
2024-12-28 02:00:00,-0.41,0.80,-0.41,0.20,3.80,0.4,0.4,0.4
2024-12-28 03:00:00,0.00,0.00,0.00,0.00,3.98,0.0,0.0,0.0
2024-12-28 04:00:00,-16.00,0.56,-2.10,-9.94,-9.94,93.9,2.2,48.1
2024-12-28 05:00:00,-2.90,0.48,-0.22,-1.41,-1.41,7.7,7.2,7.5
2024-12-28 06:00:00,-1.16,0.63,0.48,-0.26,4.70,2.8,2.9,2.9
2024-12-28 07:00:00,-0.03,1.00,-0.01,0.49,4.85,2.4,2.4,2.4
2024-12-28 08:00:00,-11.91,3.01,-1.90,-2.53,4.88,8.7,1.0,4.9
2024-12-28 09:00:00,-8.93,2.01,-3.70,-5.00,-5.00,3.8,7.4,5.6
2024-12-28 10:00:00,-2.78,4.18,0.23,-0.98,-0.98,20.9,7.4,14.2
2024-12-28 11:00:00,-1.60,3.97,-1.50,-0.47,-0.47,2.4,28.3,15.4
2024-12-28 12:00:00,-11.90,0.33,-9.92,-8.92,-8.92,55.0,8.5,31.8
2024-12-28 13:00:00,-9.99,1.66,-9.28,-5.07,-5.07,32.9,25.8,29.4
2024-12-28 14:00:00,-7.99,4.93,-7.99,-1.79,-1.79,49.4,5.8,27.6
2024-12-28 15:00:00,-3.10,0.60,0.60,-1.33,-1.33,10.6,5.0,7.8
2024-12-28 16:00:00,-9.99,2.40,-9.00,-5.35,-5.35,34.0,13.0,23.5
2024-12-28 17:00:00,-7.53,0.89,-0.05,-3.22,-3.22,18.2,32.6,25.4
2024-12-28 18:00:00,-2.01,2.60,1.20,-1.10,-1.10,5.4,22.4,13.9
2024-12-28 19:00:00,-6.06,3.00,2.00,-1.84,-1.84,7.3,95.1,51.2
2024-12-28 20:00:00,-1.00,4.00,1.00,0.25,0.25,4.1,51.9,28.0
2024-12-28 21:00:00,-1.00,3.42,3.42,0.08,0.08,5.8,47.4,26.6
2024-12-28 22:00:00,0.13,3.35,2.85,1.06,1.06,5.9,67.4,36.7
2024-12-28 23:00:00,-1.00,3.83,0.50,0.84,0.84,5.4,128.5,67.0
2024-12-29 00:00:00,1.24,5.80,5.80,3.00,1.24,5.6,2.4,4.0
