date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-10-28 00:00:00,-2.00,29.45,21.00,15.07,15.07,4.8,16.6,10.7
2024-10-28 01:00:00,-0.49,35.66,1.09,23.52,23.52,3.3,13.3,8.3
2024-10-28 02:00:00,-2.56,19.60,-2.56,8.29,8.29,7.3,17.6,12.5
2024-10-28 03:00:00,-0.70,17.00,5.90,7.51,7.51,10.7,24.3,17.5
2024-10-28 04:00:00,0.80,3.51,1.13,1.70,-2.10,2.4,4.7,3.6
2024-10-28 05:00:00,1.37,19.20,1.37,11.53,11.53,5.4,15.4,10.4
2024-10-28 06:00:00,0.10,20.00,0.10,12.58,12.58,2.4,15.4,8.9
2024-10-28 07:00:00,2.66,3.27,3.20,3.10,2.18,3.4,6.5,5.0
2024-10-28 08:00:00,0.00,0.00,0.00,0.00,2.60,0.0,0.0,0.0
2024-10-28 09:00:00,2.00,5.85,5.85,3.89,2.75,2.4,2.4,2.4
2024-10-28 10:00:00,0.30,2.90,0.60,2.09,2.09,2.4,54.7,28.6
2024-10-28 11:00:00,0.30,6.10,4.93,3.13,3.13,8.3,44.1,26.2
2024-10-28 12:00:00,2.60,3.60,2.60,2.94,2.90,4.8,4.8,4.8
2024-10-28 13:00:00,2.80,3.90,2.80,3.44,2.80,2.4,2.0,2.2
2024-10-28 14:00:00,2.70,3.75,2.70,3.24,2.75,2.4,2.4,2.4
2024-10-28 15:00:00,2.46,2.72,2.72,2.64,2.73,2.0,2.0,2.0
2024-10-28 16:00:00,0.00,0.00,0.00,0.00,2.76,0.0,0.0,0.0
2024-10-28 17:00:00,0.00,0.00,0.00,0.00,2.74,0.0,0.0,0.0
2024-10-28 18:00:00,4.00,4.70,4.70,4.35,2.67,1.0,1.0,1.0
2024-10-28 19:00:00,1.00,3.60,3.60,2.18,2.70,2.4,2.4,2.4
2024-10-28 20:00:00,4.70,8.00,5.01,6.03,2.41,2.8,2.4,2.6
2024-10-28 21:00:00,3.49,11.00,9.44,8.06,2.19,2.4,2.4,2.4
2024-10-28 22:00:00,6.90,9.38,6.90,8.64,2.10,3.3,3.3,3.3
2024-10-28 23:00:00,3.70,5.02,4.42,4.30,1.99,2.4,2.4,2.4
2024-10-29 00:00:00,2.00,5.70,2.00,4.40,2.17,2.5,2.9,2.7
2024-10-29 01:00:00,1.76,2.73,2.48,2.20,2.13,2.4,2.4,2.4
2024-10-29 02:00:00,2.00,3.85,3.85,3.06,2.15,2.4,2.4,2.4
2024-10-29 03:00:00,0.00,3.40,0.00,2.00,2.38,4.4,4.4,4.4
2024-10-29 04:00:00,1.33,5.43,1.89,3.30,2.87,2.4,2.4,2.4
2024-10-29 05:00:00,3.60,4.36,4.36,4.23,3.37,1.4,1.4,1.4
