date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-12-21 00:00:00,-67.70,61.98,-1.00,28.60,28.60,-6.98,27.95,249.4,459.9,354.7
2024-12-21 01:00:00,-5.00,43.00,0.00,23.21,23.21,5.97,23.44,261.6,623.9,442.8
2024-12-21 02:00:00,-82.89,38.97,-0.50,15.54,15.54,-12.42,12.00,298.2,576.3,437.3
2024-12-21 03:00:00,7.20,130.00,110.00,18.15,18.15,60.54,16.13,603.9,618.5,611.2
2024-12-21 04:00:00,0.00,97.23,37.00,14.65,14.65,47.88,14.67,751.3,717.3,734.3
2024-12-21 05:00:00,3.30,76.46,52.50,30.08,30.08,49.37,29.50,513.3,611.4,562.4
2024-12-21 06:00:00,49.10,129.98,121.00,65.00,65.00,85.68,68.09,512.5,515.2,513.9
2024-12-21 07:00:00,31.01,80.99,31.51,66.13,66.13,61.37,61.75,554.7,524.2,539.5
2024-12-21 08:00:00,31.50,150.00,80.00,75.67,75.67,77.98,68.57,659.6,826.8,743.2
2024-12-21 09:00:00,58.57,127.99,127.99,81.01,81.01,94.25,80.66,966.2,981.3,973.8
2024-12-21 10:00:00,52.39,103.18,65.85,76.18,76.18,78.65,80.59,879.3,1107.9,993.6
2024-12-21 11:00:00,5.04,77.61,54.38,60.52,60.52,41.13,60.20,922.0,1402.3,1162.2
2024-12-21 12:00:00,-13.99,82.08,-13.99,55.51,55.51,20.53,51.13,889.6,1512.2,1200.9
2024-12-21 13:00:00,-40.00,86.94,-40.00,52.00,52.00,12.54,43.59,954.6,1565.5,1260.1
2024-12-21 14:00:00,4.91,97.77,32.17,53.08,53.08,36.20,38.72,1078.0,1616.7,1347.4
2024-12-21 15:00:00,16.00,115.02,65.00,74.84,74.84,44.08,56.48,891.2,1397.1,1144.2
2024-12-21 16:00:00,66.19,122.83,73.50,93.65,93.65,83.10,86.14,768.1,1128.4,948.3
2024-12-21 17:00:00,72.28,137.17,129.91,115.18,115.18,122.46,109.65,1212.4,1310.0,1261.2
2024-12-21 18:00:00,94.60,134.95,125.86,112.69,112.69,121.78,110.58,766.4,906.4,836.4
2024-12-21 19:00:00,101.99,131.99,129.53,114.90,114.90,116.15,112.71,717.1,852.7,784.9
2024-12-21 20:00:00,83.67,129.89,117.40,108.58,108.58,110.94,114.50,710.8,953.4,832.1
2024-12-21 21:00:00,64.99,125.00,125.00,102.10,102.10,117.72,111.03,811.8,829.3,820.6
