date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2025-01-02 00:00:00,17.80,63.34,17.80,54.87,54.87,33.5,106.2,69.9
2025-01-02 01:00:00,19.04,61.14,31.41,50.05,50.05,32.3,107.4,69.9
2025-01-02 02:00:00,11.80,62.23,20.10,44.83,44.83,34.8,87.8,61.3
2025-01-02 03:00:00,-5.70,61.74,-5.10,47.10,47.10,51.8,93.8,72.8
2025-01-02 04:00:00,6.63,57.00,8.93,41.48,41.48,29.4,73.2,51.3
2025-01-02 05:00:00,18.04,87.10,18.04,58.54,58.54,37.2,47.1,42.2
2025-01-02 06:00:00,26.55,93.18,26.55,64.46,64.46,46.6,57.5,52.1
2025-01-02 07:00:00,55.90,101.02,95.00,81.68,81.68,23.4,46.5,35.0
2025-01-02 08:00:00,90.17,166.00,166.00,111.35,111.35,61.2,70.9,66.1
2025-01-02 09:00:00,-19.50,140.92,-19.50,107.11,107.11,183.9,173.6,178.8
2025-01-02 10:00:00,10.00,123.99,95.69,100.94,100.94,209.4,200.3,204.9
2025-01-02 11:00:00,48.10,131.00,131.00,83.64,83.64,113.5,123.6,118.6
2025-01-02 12:00:00,50.00,96.35,50.00,84.12,84.12,117.2,143.8,130.5
2025-01-02 13:00:00,74.00,103.99,75.00,92.80,92.80,118.9,175.6,147.3
2025-01-02 14:00:00,98.37,119.18,100.00,106.05,106.05,93.5,179.0,136.3
2025-01-02 15:00:00,65.00,135.72,103.60,120.65,120.65,185.6,218.1,201.9
2025-01-02 16:00:00,28.95,161.92,35.28,99.77,99.77,183.5,231.0,207.3
2025-01-02 17:00:00,41.00,159.08,88.00,109.98,109.98,194.4,317.3,255.9
2025-01-02 18:00:00,-10.00,159.80,-7.50,92.97,92.97,136.2,279.6,207.9
2025-01-02 19:00:00,49.00,118.25,49.00,90.70,90.70,419.9,622.6,521.3
2025-01-02 20:00:00,30.00,130.70,62.80,72.22,72.22,324.2,529.2,426.7
