date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-11-18 00:00:00,20.00,165.43,30.00,64.83,64.83,564.5,536.5,550.5
2024-11-18 01:00:00,9.24,200.00,50.24,44.67,44.67,347.8,323.6,335.7
2024-11-18 02:00:00,12.00,200.00,12.00,39.44,39.44,327.3,288.8,308.1
2024-11-18 03:00:00,10.00,149.90,10.00,45.56,45.56,372.1,248.9,310.5
2024-11-18 04:00:00,-5.00,139.99,-5.00,44.38,44.38,362.7,326.5,344.6
2024-11-18 05:00:00,18.00,199.90,18.00,67.06,67.06,202.4,135.2,168.8
2024-11-18 06:00:00,50.00,212.02,50.00,132.62,132.62,94.5,37.0,65.8
2024-11-18 07:00:00,94.93,280.00,180.00,177.64,177.64,167.3,60.3,113.8
2024-11-18 08:00:00,124.70,472.40,161.24,258.77,258.77,254.0,159.2,206.6
2024-11-18 09:00:00,118.02,488.00,125.00,239.99,239.99,180.2,81.2,130.7
2024-11-18 10:00:00,111.00,500.00,130.18,206.54,206.54,126.4,192.4,159.4
2024-11-18 11:00:00,90.05,350.00,269.98,199.37,199.37,247.5,227.7,237.6
2024-11-18 12:00:00,128.24,385.00,150.00,209.51,209.51,175.0,316.4,245.7
2024-11-18 13:00:00,115.00,300.72,147.42,201.56,201.56,231.9,462.6,347.3
2024-11-18 14:00:00,155.01,350.00,245.00,195.67,195.67,233.5,370.2,301.9
2024-11-18 15:00:00,102.80,450.00,277.00,230.14,230.14,211.2,425.6,318.4
2024-11-18 16:00:00,119.50,300.01,279.98,239.01,239.01,282.3,477.6,380.0
2024-11-18 17:00:00,143.75,400.00,390.00,263.50,263.50,178.9,348.0,263.5
2024-11-18 18:00:00,184.31,375.00,300.00,265.49,265.49,497.4,496.3,496.9
2024-11-18 19:00:00,125.00,325.67,125.00,212.41,212.41,459.7,790.3,625.0
2024-11-18 20:00:00,126.10,306.00,179.97,219.50,219.50,293.2,543.3,418.3
2024-11-18 21:00:00,114.78,260.57,200.00,200.78,200.78,309.8,484.7,397.3
2024-11-18 22:00:00,114.89,390.25,260.00,196.98,196.98,243.1,477.4,360.3
2024-11-18 23:00:00,80.05,470.00,470.00,163.56,163.56,510.4,555.2,532.8
2024-11-19 00:00:00,98.69,208.44,185.42,163.07,163.07,76.0,70.9,73.5
2024-11-19 01:00:00,84.15,219.71,175.00,167.07,167.07,106.6,67.3,87.0
2024-11-19 02:00:00,93.41,209.87,93.41,143.22,143.22,131.0,68.9,100.0
2024-11-19 03:00:00,82.21,198.99,84.03,117.80,117.80,172.9,186.2,179.6
2024-11-19 04:00:00,78.55,213.83,107.40,148.08,148.08,253.9,300.6,277.3
2024-11-19 05:00:00,116.42,189.00,148.40,162.33,162.33,77.9,76.1,77.0
2024-11-19 06:00:00,167.31,225.09,171.00,198.59,198.59,68.1,63.5,65.8
2024-11-19 07:00:00,171.46,275.00,250.86,220.90,220.90,117.9,54.0,86.0
2024-11-19 08:00:00,171.95,360.00,243.81,241.59,241.59,102.9,83.7,93.3
2024-11-19 09:00:00,176.80,254.50,192.40,209.51,209.51,171.4,131.5,151.5
2024-11-19 10:00:00,164.00,250.00,195.00,202.48,202.48,184.5,220.2,202.4
2024-11-19 11:00:00,158.15,299.99,250.00,197.34,197.34,179.2,153.8,166.5
2024-11-19 12:00:00,179.90,488.00,480.00,244.57,244.57,54.7,178.3,116.5
2024-11-19 13:00:00,179.95,380.00,380.00,236.84,236.84,24.0,139.8,81.9
2024-11-19 14:00:00,178.38,232.80,230.00,207.95,207.95,40.5,95.4,68.0
2024-11-19 15:00:00,140.00,410.00,410.00,261.41,261.41,91.8,152.4,122.1
2024-11-19 16:00:00,148.60,544.00,544.00,264.55,264.55,55.0,38.7,46.9
2024-11-19 17:00:00,158.52,599.99,499.00,295.58,295.58,184.3,62.9,123.6
2024-11-19 18:00:00,150.50,500.00,500.00,360.61,360.61,38.5,94.7,66.6
2024-11-19 19:00:00,139.15,444.00,350.01,261.85,261.85,184.9,94.0,139.5
2024-11-19 20:00:00,116.76,345.00,209.99,183.38,183.38,216.8,158.7,187.8
2024-11-19 21:00:00,111.03,210.00,125.82,155.69,155.69,275.0,463.8,369.4
2024-11-19 22:00:00,89.55,179.20,107.00,114.96,114.96,322.2,388.8,355.5
2024-11-19 23:00:00,32.50,163.69,61.03,92.22,92.22,254.8,329.1,292.0
2024-11-20 00:00:00,50.83,71.41,59.99,62.40,62.40,97.2,182.3,139.8
2024-11-20 01:00:00,33.46,60.87,38.61,50.08,50.08,47.9,146.8,97.4
2024-11-20 02:00:00,32.31,59.62,40.46,46.65,46.65,77.2,135.9,106.6
2024-11-20 03:00:00,35.74,62.00,62.00,41.66,41.66,61.7,259.0,160.4
