date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-09-15 00:00:00,10.30,48.59,48.59,35.76,35.76,44.4,93.7,69.1
2024-09-15 01:00:00,19.24,42.00,19.54,33.26,33.26,40.0,76.9,58.5
2024-09-15 02:00:00,7.00,38.28,7.00,30.58,30.58,6.4,54.0,30.2
2024-09-15 03:00:00,0.70,67.64,5.00,17.43,17.43,20.6,65.0,42.8
2024-09-15 04:00:00,7.00,64.70,20.00,39.97,39.97,91.9,252.1,172.0
2024-09-15 05:00:00,6.99,66.20,27.01,33.70,33.70,96.0,213.6,154.8
2024-09-15 06:00:00,8.50,59.08,20.00,33.37,33.37,136.1,149.1,142.6
2024-09-15 07:00:00,38.80,70.00,50.00,53.66,53.66,150.9,125.3,138.1
2024-09-15 08:00:00,38.00,73.00,38.00,58.93,58.93,125.7,63.6,94.7
2024-09-15 09:00:00,10.00,59.00,30.00,40.98,40.98,58.2,58.7,58.5
2024-09-15 10:00:00,37.97,78.00,65.00,58.80,58.80,36.0,98.5,67.3
2024-09-15 11:00:00,38.14,95.00,95.00,67.68,67.68,47.1,80.1,63.6
2024-09-15 12:00:00,51.99,90.00,75.00,72.68,72.68,24.2,59.5,41.9
2024-09-15 13:00:00,44.16,85.10,49.00,58.32,58.32,60.5,155.5,108.0
2024-09-15 14:00:00,39.00,80.00,45.00,60.47,60.47,90.6,203.6,147.1
2024-09-15 15:00:00,36.13,95.00,80.00,66.46,66.46,74.3,225.7,150.0
2024-09-15 16:00:00,25.62,113.00,39.99,76.62,76.62,96.9,191.3,144.1
2024-09-15 17:00:00,80.60,156.62,85.00,102.26,102.26,106.2,223.7,165.0
2024-09-15 18:00:00,75.00,158.00,75.00,117.14,117.14,115.7,310.8,213.3
2024-09-15 19:00:00,126.47,163.06,139.00,137.28,137.28,159.6,332.7,246.2
2024-09-15 20:00:00,121.01,142.42,142.42,127.56,127.56,125.0,286.9,206.0
2024-09-15 21:00:00,106.89,121.80,116.29,111.84,111.84,131.4,187.5,159.5
2024-09-15 22:00:00,94.00,113.01,99.47,98.35,98.35,96.2,186.3,141.3
2024-09-15 23:00:00,65.00,116.13,75.00,86.81,86.81,132.9,236.8,184.9
2024-09-16 00:00:00,63.20,86.52,77.00,74.23,74.23,19.1,20.7,19.9
2024-09-16 01:00:00,59.90,95.72,95.72,75.39,75.39,27.3,34.8,31.1
2024-09-16 02:00:00,63.24,94.86,93.54,90.81,90.81,70.6,13.9,42.3
2024-09-16 03:00:00,73.66,99.53,95.28,90.53,90.53,116.7,70.9,93.8
2024-09-16 04:00:00,83.00,102.80,94.00,91.78,91.78,106.6,57.2,81.9
2024-09-16 05:00:00,115.66,136.03,126.49,131.41,131.41,30.8,24.6,27.7
2024-09-16 06:00:00,128.57,146.35,128.57,141.01,141.01,54.6,28.4,41.5
2024-09-16 07:00:00,150.00,242.30,150.00,219.64,219.64,47.0,34.3,40.7
2024-09-16 08:00:00,127.01,390.00,138.99,181.44,181.44,114.0,41.8,77.9
2024-09-16 09:00:00,100.00,380.00,100.00,167.21,167.21,116.8,45.8,81.3
2024-09-16 10:00:00,112.99,221.24,113.99,153.87,153.87,122.2,40.7,81.5
2024-09-16 11:00:00,59.04,243.93,90.99,150.50,150.50,107.4,3.7,55.6
2024-09-16 12:00:00,63.00,148.72,73.87,100.44,100.44,98.7,14.1,56.4
2024-09-16 13:00:00,46.24,109.79,46.24,79.05,79.05,66.0,5.8,35.9
2024-09-16 14:00:00,41.00,109.21,41.00,80.65,80.65,81.5,10.0,45.8
2024-09-16 15:00:00,45.00,142.24,65.00,65.36,65.36,101.0,27.4,64.2
2024-09-16 16:00:00,101.73,128.05,102.88,108.33,108.33,100.8,24.6,62.7
2024-09-16 17:00:00,117.11,183.38,125.40,132.87,132.87,52.8,18.7,35.8
2024-09-16 18:00:00,92.00,195.00,176.10,169.82,169.82,53.5,17.9,35.7
2024-09-16 19:00:00,150.00,217.03,150.00,194.45,194.45,51.8,31.5,41.7
2024-09-16 20:00:00,86.56,133.49,110.00,112.10,112.10,30.8,42.3,36.6
2024-09-16 21:00:00,86.82,113.21,95.42,101.05,101.05,39.2,48.2,43.7
2024-09-16 22:00:00,18.83,86.23,20.00,45.62,45.62,54.0,27.3,40.7
2024-09-16 23:00:00,17.00,64.59,19.21,33.34,33.34,36.0,54.5,45.3
2024-09-17 00:00:00,21.00,60.00,36.58,36.88,36.88,20.6,54.1,37.4
2024-09-17 01:00:00,14.49,61.00,34.30,35.73,35.73,60.9,54.0,57.5
2024-09-17 02:00:00,20.00,60.00,50.00,54.53,54.53,21.2,15.0,18.1
2024-09-17 03:00:00,13.22,88.16,55.20,34.34,34.34,46.5,41.3,43.9
2024-09-17 04:00:00,40.12,80.00,70.00,61.04,61.04,57.6,47.3,52.5
2024-09-17 05:00:00,85.15,110.70,85.15,105.09,105.09,49.2,57.4,53.3
2024-09-17 06:00:00,114.99,132.92,132.92,128.79,128.79,55.5,66.4,61.0
2024-09-17 07:00:00,145.28,179.52,145.28,158.60,158.60,89.3,84.2,86.8
2024-09-17 08:00:00,105.00,166.70,105.00,151.25,151.25,113.8,218.9,166.4
2024-09-17 09:00:00,90.00,118.10,90.00,106.11,106.11,93.7,212.3,153.0
2024-09-17 10:00:00,75.00,112.62,86.87,83.16,83.16,150.7,121.5,136.1
2024-09-17 11:00:00,55.00,129.00,55.00,99.14,99.14,75.9,50.5,63.2
2024-09-17 12:00:00,63.00,105.00,75.00,88.12,88.12,69.0,2.6,35.8
2024-09-17 13:00:00,86.00,93.41,86.00,88.66,88.66,56.6,3.6,30.1
2024-09-17 14:00:00,60.00,88.50,70.00,76.61,76.61,70.6,35.4,53.0
2024-09-17 15:00:00,84.99,104.00,104.00,97.08,97.08,74.1,32.0,53.1
2024-09-17 16:00:00,100.00,134.76,101.00,114.44,114.44,50.4,62.0,56.2
2024-09-17 17:00:00,146.50,161.99,161.99,156.37,156.37,57.9,25.4,41.7
2024-09-17 18:00:00,222.29,245.99,239.99,236.93,236.93,16.2,21.0,18.6
2024-09-17 19:00:00,253.01,264.00,254.64,258.39,258.39,35.0,39.5,37.3
2024-09-17 20:00:00,142.60,166.00,154.00,150.28,150.28,70.9,39.1,55.0
2024-09-17 21:00:00,113.00,123.48,113.00,118.88,118.88,100.8,40.9,70.9
2024-09-17 22:00:00,102.79,117.91,106.01,109.32,109.32,68.8,45.5,57.2
